"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Max Scherzer",1,"SP",12700,"WAS","SD","69%",3.14,NA,NA,NA,3.48,"31.3%",2.83,3.14,"R",0.3,0.233,"0%","1%","0%",22.2,25,25,16,34,24.7,1.9,0,0
"Jacob deGrom",NA,"SP",12100,"NYM","@PIT","",NA,NA,NA,NA,3.96,"26.6%",3.26,3.12,"R",0.285,0.269,"-1%","1%","-1%",22.7,22.3,22.3,12,32.6,20.4,1.7,0,0
"Chris Archer",0,"SP",11400,"TB","@MIN","56%",3.95,NA,NA,NA,4.58,"28.1%",3.3,3.24,"R",0.295,0.295,"-3%","0%","0%",24,20.9,20.9,10.7,31.1,21,1.8,0,0
"Alex Wood",NA,"SP",9600,"LAD","CHC","56%",3.75,NA,NA,NA,5.02,"21.1%",3.78,3.55,"L",0.274,0.304,"3%","2%","-1%",26.6,21.8,21.8,11.4,32.1,19,2,0,0
"Jake Arrieta",NA,"SP",9200,"CHC","@LAD","44%",4.25,NA,NA,NA,4.91,"25.5%",3.35,3.16,"R",0.258,0.251,"5%","2%","-1%",11.1,16.2,16.2,4.8,27.6,15.4,1.7,0,0
"Carlos Martinez",NA,"SP",8900,"STL","@COL","55%",4.97,NA,NA,NA,5.17,"23.4%",3.7,3.54,"R",0.329,0.267,"-20%","3%","0%",23.1,20.5,20.5,10.8,30.2,15.9,1.8,0,0
"Eduardo Rodriguez",NA,"SP",8800,"BOS","SEA","62%",4.13,NA,NA,NA,4.43,"21.4%",4.19,4.27,"L",0.336,0.3,"-3%","2%","0%",20.7,19.9,19.9,13,26.8,17.2,2,0,0
"Masahiro Tanaka",NA,"SP",8100,"NYY","OAK","61%",3.97,NA,NA,NA,4.11,"21.0%",3.67,3.56,"R",0.287,0.298,"0%","1%","-4%",10,10.8,10.8,-4.3,25.8,14,1.7,0,0
"Mike Clevinger",NA,"SP",8000,"CLE","KC","",NA,NA,NA,NA,3.33,"22.0%",4.91,4.83,"R",0.241,0.387,"-3%","2%","0%",22,22,22,9.7,34.3,13.6,1.7,0,0
"Aaron Nola",NA,"SP",7700,"PHI","CIN","",NA,NA,NA,NA,5.09,"23.5%",3.47,3.31,"R",0.326,0.295,"1%","1%","0%",15.5,15.5,15.5,8.2,22.8,17.3,2.2,0,0
"Joe Musgrove",NA,"SP",7600,"HOU","BAL","59%",4.05,NA,NA,NA,4.6,"19.9%",4.2,4.23,"R",0.339,0.332,"1%","-2%","-4%",11.5,9.8,9.8,1.5,18.1,12.3,1.6,0,0
"Dan Straily",NA,"SP",7500,"MIA","LAA","",NA,NA,NA,NA,4.1,"20.8%",4.62,4.96,"R",0.307,0.328,"2%","0%","1%",15,15.7,15.7,3.4,28.1,14.7,2,0,0
"Ian Kennedy",NA,"SP",7200,"KC","@CLE","",NA,NA,NA,NA,4.36,"23.3%",4,4.27,"R",0.326,0.321,"-4%","2%","0%",12.9,12.5,12.5,-0.7,25.8,13.3,1.8,0,0
"Jesse Chavez",NA,"SP",7100,"LAA","@MIA","",NA,NA,NA,NA,4.22,"20.7%",3.94,4.01,"R",0.321,0.305,"2%","0%","1%",12.8,14.5,14.5,6.6,22.3,16.1,2.3,0,0
"Jaime Garcia",0,"SP",7000,"ATL","@SF","49%",4.03,NA,NA,NA,3.44,"19.1%",3.89,3.74,"L",0.315,0.305,"1%","1%","0%",14.9,12.1,12.1,3.8,20.3,16.6,2.4,0,0
"Tim Adleman",NA,"SP",6900,"CIN","@PHI","",NA,NA,NA,NA,4.27,"18.1%",4.6,4.94,"R",0.343,0.338,"4%","1%","0%",6.4,8.6,8.6,-2.8,19.9,10,1.4,0,0
"A.J. Griffin",NA,"SP",6700,"TEX","@TOR","43%",5.13,NA,NA,NA,4.21,"21.2%",4.55,4.96,"R",0.333,0.293,"-1%","3%","0%",16.5,14.6,14.6,-2,31.2,12.8,1.9,0,0
"Chad Kuhl",NA,"SP",6600,"PIT","NYM","",NA,NA,NA,NA,5.09,"17.7%",4.61,4.69,"R",0.406,0.271,"1%","2%","-1%",8,7.6,7.6,-4.9,20.1,10.1,1.5,0,0
"Kevin Gausman",NA,"SP",6500,"BAL","@HOU","41%",4.95,NA,NA,NA,4.89,"21.6%",3.94,3.96,"R",0.3,0.35,"3%","-2%","-5%",8.1,6.3,6.3,-5.3,17.8,10.8,1.7,0,0
"Matt Cain",NA,"SP",6400,"SF","ATL","51%",3.97,NA,NA,NA,4.64,"16.9%",4.76,4.88,"R",0.339,0.329,"2%","3%","0%",5.6,9.9,9.9,-4.1,23.8,10.4,1.6,0,0
"Zack Godley",NA,"SP",6300,"ARI","@MIL","50%",4.49,NA,NA,NA,5.22,"20.0%",4.06,4.04,"R",0.339,0.331,"3%","0%","1%",17.9,17.9,17.9,8.8,27,14.5,2.3,0,0
"Hector Santiago",NA,"SP",6000,"MIN","TB","44%",4.55,NA,NA,NA,4.55,"19.3%",4.8,5.23,"L",0.313,0.321,"-2%","1%","0%",7.8,12.1,12.1,1.5,22.6,10.2,1.7,0,0
"Antonio Senzatela",NA,"SP",5900,"COL","STL","45%",5.53,NA,NA,NA,4.49,"14.4%",4.74,4.64,"R",NA,NA,"-13%","4%","0%",9.9,14.2,14.2,7.3,21,9.9,1.7,0,0
"Kendall Graveman",NA,"SP",5500,"OAK","@NYY","39%",5.03,NA,NA,NA,5.48,"14.6%",4.51,4.35,"R",0.323,0.32,"-6%","2%","-10%",9.5,12.6,12.6,2.5,22.7,8.7,1.6,0,0
"Luis Perdomo",NA,"SP",5200,"SD","@WAS","31%",4.86,NA,NA,NA,5.8,"16.7%",3.92,3.89,"R",0.378,0.33,"-3%","3%","0%",11.5,10.3,10.3,-1.6,22.1,10,1.9,0,0
"Junior Guerra",NA,"SP",4800,"MIL","ARI","50%",4.51,NA,NA,NA,5.08,"20.5%",4.32,4.23,"R",0.268,0.292,"-1%","0%","1%",9.6,9.6,9.6,9.6,9.6,13.9,2.9,0,0
"Yovani Gallardo",NA,"SP",4700,"SEA","@BOS","38%",5.37,NA,NA,NA,4.8,"15.6%",4.87,4.61,"R",0.318,0.328,"-15%","4%","0%",8.2,9.1,9.1,-1.4,19.6,9.4,2,0,0
"Mike Bolsinger",NA,"SP",4500,"TOR","TEX","56%",4.37,NA,NA,NA,4.79,"20.8%",4.18,3.99,"R",0.361,0.317,"-2%","2%","0%",6.2,6.2,6.2,-0.8,13.2,13.5,3,0,0
