"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Chris Sale",1,"SP",14200,"BOS","@NYY","61%",3.31,10,0.326,"21.8%",5.18,"30.8%",2.85,2.98,"L",0.241,0.273,"1%","0%","0%",31.8,30.4,30.4,20.9,39.9,25.9,1.8,34.2,2.4
"Corey Kluber",4,"SP",13500,"CLE","@TB","62%",3.23,10.5,0.322,"21.5%",4.38,"29.1%",3.07,3.07,"R",0.297,0.25,"3%","0%","0%",36.5,29.6,29.6,16.2,43.1,27.7,2.1,27.6,2
"Jake Arrieta",NA,"SP",10900,"CHC","@ARI","50%",4.48,6,0.319,"23.5%",4.97,"24.9%",3.51,3.33,"R",0.263,0.251,"-7%","0%","0%",20.9,16.8,16.8,7.3,26.4,17,1.6,23.9,2.2
"Dallas Keuchel",1,"SP",9700,"HOU","@TEX","56%",5.06,6,0.333,"23.9%",4.91,"22.2%",3.3,3.12,"L",0.236,0.295,"-6%","0%","0%",10.2,19.5,19.5,6.2,32.7,15.4,1.6,25.6,2.6
"Ervin Santana",1,"SP",9500,"MIN","@DET","54%",4.55,NA,0.299,"22.4%",4.79,"19.2%",4.45,4.46,"R",0.31,0.3,"1%","-1%","0%",16.1,18.6,18.6,5.3,31.9,16.4,1.7,13.3,1.4
"Michael Wacha",5,"SP",9300,"STL","ATL","64%",3.6,5.5,0.303,"21.3%",4.54,"20.6%",4.11,3.9,"R",0.288,0.327,"1%","0%","0%",21.8,16.4,16.4,6,26.8,17.9,1.9,-0.2,0
"Zack Godley",NA,"SP",8700,"ARI","CHC","50%",4.52,5.5,0.318,"22.2%",4.72,"22.1%",3.91,3.75,"R",0.307,0.303,"-3%","0%","0%",20.5,19.9,19.9,13.9,26,16.3,1.9,19.4,2.2
"Kenta Maeda",1,"SP",8300,"LAD","SD","72%",3.15,6,0.297,"23.9%",3.83,"24.4%",3.8,3.81,"R",0.31,0.262,"2%","-1%","-1%",20.1,15.7,15.7,5.9,25.5,19.8,2.4,23,2.8
"Jeremy Hellickson",NA,"SP",8100,"BAL","@OAK","51%",4.71,NA,0.321,"24.8%",4.35,"18.2%",4.4,4.38,"R",0.322,0.311,"6%","0%","-1%",16.3,11.1,11.1,1.9,20.2,13.7,1.7,3.1,0.4
"J.A. Happ",1,"SP",8000,"TOR","PIT","51%",4.45,4.5,0.353,"17.2%",4.24,"20.9%",4.09,3.96,"L",0.309,0.304,"-2%","-1%","0%",14.2,15.4,15.4,5.2,25.6,11.4,1.4,27.3,3.4
"Jason Vargas",NA,"SP",7800,"KC","@CWS","56%",4.66,4.5,0.32,"22.1%",4.33,"17.3%",4.7,4.8,"L",0.32,0.3,"4%","-1%","0%",5.6,15.5,15.5,4.2,26.7,12.8,1.6,20.1,2.6
