"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Dallas Keuchel",2,"SP",11000,"HOU","@NYY","47%",3.89,NA,NA,"",5.81,"22.2%",3.26,3.1,"L",0.257,0.294,"-3%","5%","1%",25.7,24.8,24.8,17.9,31.6,19,1.7,0,0
"Zack Greinke",2,"SP",10800,"ARI","PIT","54%",4.05,NA,NA,"",3.67,"22.6%",3.58,3.48,"R",0.287,0.276,"-2%","-1%","0%",21.7,20.9,20.9,9.9,31.9,17.9,1.7,0,0
"Michael Fulmer",1,"SP",10500,"DET","@LAA","48%",3.84,NA,NA,"",3.86,"20.8%",3.99,3.91,"R",0.257,0.31,"4%","2%","0%",20.4,19.9,19.9,11.2,28.6,18.8,1.8,0,0
"Jake Odorizzi",2,"SP",9700,"TB","KC","53%",3.61,4.5,0.298,"21.1%",3,"21.4%",4.04,4.18,"R",0.283,0.324,"1%","0%","0%",15.3,15.3,15.3,4.9,25.6,16.6,1.7,0,0
"Michael Pineda",1,"SP",9300,"NYY","HOU","53%",3.61,NA,NA,"",4.88,"26.0%",3.18,3.07,"R",0.31,0.31,"0%","3%","1%",24.8,21.9,21.9,10.4,33.5,18.9,2,0,0
"Gerrit Cole",1,"SP",9000,"PIT","@ARI","46%",4.45,NA,NA,"",4.76,"22.7%",3.58,3.45,"R",0.302,0.288,"-6%","-1%","0%",23.6,18.3,18.3,7.9,28.6,16.8,1.9,0,0
"Jason Vargas",1,"SP",9000,"KC","@TB","47%",3.89,6,0.321,"24.2%",4.26,"19.4%",4.1,4.17,"L",0.32,0.302,"5%","0%","0%",22.9,23,23,12.7,33.3,18.3,2,0,0
"Marco Estrada",NA,"SP",8500,"TOR","SEA","54%",4.31,NA,NA,"",5,"21.0%",4.37,4.69,"R",0.285,0.305,"-2%","5%","0%",22.2,18.6,18.6,10.7,26.5,16.1,1.9,0,0
"Eduardo Rodriguez",1,"SP",8400,"BOS","@MIL","57%",3.88,6.5,0.306,"27.4%",5.03,"21.3%",4.21,4.31,"L",0.339,0.302,"2%","2%","0%",19,19,19,11,27,19,2.3,0,0
"Dylan Bundy",NA,"SP",7500,"BAL","@WAS","50%",4.25,NA,NA,"",6.12,"20.3%",4.35,4.62,"R",0.312,0.313,"0%","10%","3%",17.4,18.2,18.2,10,26.4,13.2,1.8,0,0
"Jimmy Nelson",1,"SP",7000,"MIL","BOS","42%",4.62,4,0.307,"20.8%",4.53,"18.5%",4.51,4.48,"R",0.354,0.309,"-1%","3%","0%",8.2,10.7,10.7,-0.9,22.4,12,1.7,0,0
"A.J. Cole",NA,"SP",6900,"WAS","BAL","50%",4.25,NA,NA,"",4.47,"21.2%",4.32,4.85,"R",NA,NA,"0%","6%","2%",13.5,13.5,13.5,13.5,13.5,13.7,2,0,0
"J.C. Ramirez",NA,"SP",6800,"LAA","DET","52%",3.66,NA,NA,"",5.06,"18.7%",3.98,4.18,"R",0.314,0.326,"3%","3%","0%",17.2,17.2,17.2,6.6,27.8,13.6,2,0,0
"Chase De Jong",NA,"SP",6500,"SEA","@TOR","46%",4.69,NA,NA,"",3.7,"",NA,NA,"R",NA,NA,"-7%","5%","0%",2.3,2.3,2.3,-15.9,20.4,11.5,1.8,0,0
"Hyun-Jin Ryu",NA,"SP",6500,"LAD","@COL","48%",5.36,NA,NA,"",4.79,"24.3%",3.6,3.49,"L",0.317,0.305,"-23%","5%","0%",15.2,15.2,15.2,7.2,23.1,12,1.8,0,0
"Martin Perez",NA,"SP",6000,"TEX","SD","56%",4.18,NA,NA,"",3.59,"12.9%",4.87,4.58,"L",0.294,0.339,"-3%","1%","0%",6.6,9.4,9.4,1.2,17.6,11.3,1.9,0,0
"Tyler Anderson",NA,"SP",5900,"COL","LAD","52%",5.14,NA,NA,"",4.94,"20.8%",3.9,3.7,"L",0.303,0.349,"-10%","4%","0%",10.2,10,10,-2.1,22.1,12.1,2.1,0,0
"Phil Hughes",NA,"SP",5800,"MIN","@CWS","48%",4.36,NA,NA,"",3.97,"14.1%",4.59,4.59,"R",0.326,0.341,"4%","5%","0%",10.9,12.1,12.1,5.9,18.4,12.1,2.1,0,0
"Bronson Arroyo",NA,"SP",5500,"CIN","@SF","47%",4.15,NA,NA,"",3.21,"16.7%",4.7,4.78,"R",0.336,0.391,"2%","2%","0%",11.6,9.3,9.3,-1.7,20.2,12,2.2,0,0
"Ty Blach",NA,"SP",5300,"SF","CIN","53%",3.85,NA,NA,"",5.21,"9.8%",5.32,5.07,"L",NA,NA,"2%","3%","0%",2.2,2.2,2.2,-14.3,18.6,10,1.9,0,0
"Derek Holland",0,"SP",5200,"CWS","MIN","52%",4.14,NA,NA,"",4.67,"16.2%",4.77,4.87,"L",0.286,0.329,"1%","5%","0%",17.6,17.3,17.3,7.3,27.2,13.3,2.6,0,0
"Clayton Richard",NA,"SP",4500,"SD","@TEX","43%",4.82,NA,NA,"",4.53,"13.7%",4.04,3.96,"L",0.27,0.366,"-9%","2%","0%",7.4,10.2,10.2,-2.7,23.1,9.8,2.2,0,0
