"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Carlos Carrasco",3,"SP",13400,"CLE","@SF","65%",3.51,NA,NA,NA,3.89,"27.7%",3.15,3.06,"R",0.285,0.284,"3%","0%","0%",22.5,20.6,20.6,9.9,31.4,20.6,1.5,0,0
"Jacob deGrom",1,"SP",12600,"NYM","STL","57%",3.65,NA,NA,NA,4.53,"26.6%",3.34,3.19,"R",0.288,0.265,"2%","-1%","-1%",31.5,23.1,23.1,8.9,37.3,21.5,1.7,0,0
"Zack Greinke",NA,"SP",11700,"ARI","@CIN","60%",3.98,NA,NA,NA,4.74,"23.6%",3.53,3.44,"R",0.273,0.26,"2%","-2%","0%",22.8,23.7,23.7,13.2,34.2,18.8,1.6,0,0
"Gio Gonzalez",NA,"SP",10700,"WAS","@LAA","53%",4.33,NA,NA,NA,4.05,"22.6%",4.01,3.83,"L",0.271,0.319,"4%","0%","0%",24.3,19.8,19.8,12.1,27.6,18.3,1.7,0,0
"Sonny Gray",2,"SP",9600,"OAK","TB","53%",3.86,NA,NA,NA,4.7,"20.2%",3.96,3.76,"R",0.284,0.304,"2%","-1%","0%",20.2,17.1,17.1,6.1,28.1,16.3,1.7,0,0
"Jake Faria",2,"SP",9400,"TB","@OAK","47%",4.14,NA,NA,NA,4.31,"22.8%",4.04,4.26,"R",NA,NA,"3%","-1%","0%",19.8,21.5,21.5,15,28,16.9,1.8,0,0
"Dan Straily",3,"SP",9200,"MIA","PHI","64%",3.6,NA,NA,NA,3.85,"21.1%",4.51,4.85,"R",0.295,0.318,"2%","-2%","1%",15.5,16.6,16.6,5.6,27.6,16.6,1.8,0,0
"Gerrit Cole",NA,"SP",8900,"PIT","MIL","57%",4.11,NA,NA,NA,4.92,"21.9%",3.74,3.59,"R",0.32,0.287,"1%","-2%","-1%",18.1,14.9,14.9,4.7,25.1,15.7,1.8,0,0
"Jon Gray",1,"SP",8400,"COL","SD","61%",5.04,NA,NA,NA,3.63,"24.5%",3.84,3.7,"R",0.32,0.329,"-7%","-4%","0%",8.8,8.7,8.7,-6.3,23.7,14.1,1.7,0,0
"Justin Verlander",NA,"SP",7900,"DET","@KC","51%",4.94,NA,NA,NA,4.08,"24.4%",3.91,4.16,"R",0.289,0.292,"-3%","-3%","0%",13,13.6,13.6,1.8,25.5,16.4,2.1,0,0
"Kenta Maeda",NA,"SP",7800,"LAD","@CWS","59%",4.29,NA,NA,NA,4.53,"24.6%",3.78,3.82,"R",0.314,0.268,"-2%","-1%","0%",15.8,14.4,14.4,4,24.8,15.6,2,0,0
"Charlie Morton",1,"SP",7700,"HOU","SEA","52%",4.14,NA,NA,NA,4.84,"20.7%",3.89,3.77,"R",0.328,0.309,"1%","-3%","0%",18.4,18.3,18.3,11,25.5,15.7,2,0,0
"James Paxton",1,"SP",7400,"SEA","@HOU","48%",4.36,NA,NA,NA,5.92,"23.4%",3.79,3.62,"L",0.319,0.286,"0%","-4%","0%",23.5,20.4,20.4,8.2,32.5,16.5,2.2,0,0
"Drew Pomeranz",1,"SP",7200,"BOS","TOR","55%",4.49,NA,NA,NA,4.16,"25.4%",3.81,3.75,"L",0.282,0.299,"-2%","-2%","-2%",18.8,16.9,16.9,7,26.7,16.1,2.2,0,0
"Nick Pivetta",NA,"SP",7100,"PHI","@MIA","36%",4.9,NA,NA,NA,4.65,"24.1%",4.53,4.79,"R",NA,0.415,"3%","-3%","1%",12.3,12.3,12.3,0.8,23.8,14.1,2,0,0
"Carlos Rodon",NA,"SP",7000,"CWS","LAD","41%",5.21,NA,NA,NA,5.15,"23.2%",4.1,4,"L",0.261,0.341,"1%","-2%","0%",14.6,14.6,14.6,0.7,28.5,14.4,2.1,0,0
"Alex Meyer",NA,"SP",6900,"LAA","WAS","47%",4.67,NA,NA,NA,5.66,"24.9%",4.89,4.75,"R",0.374,0.296,"2%","-1%","0%",13.6,14.4,14.4,3.2,25.5,14.4,2.1,0,0
"Zach Davies",NA,"SP",6900,"MIL","@PIT","42%",4.89,NA,NA,NA,4.2,"17.9%",4.37,4.21,"R",0.333,0.319,"2%","-3%","-1%",11.2,10.6,10.6,1.7,19.4,12.9,1.9,0,0
"Aaron Sanchez",NA,"SP",6800,"TOR","@BOS","45%",5.01,NA,NA,NA,4.71,"18.6%",4.27,4.04,"R",0.313,0.262,"-6%","-4%","-4%",7.2,8.7,8.7,-3.3,20.6,11.6,1.7,0,0
"Jose Berrios",NA,"SP",6700,"MIN","NYY","50%",4.75,NA,NA,NA,5.38,"20.3%",4.69,4.97,"R",0.34,0.349,"-1%","-3%","1%",12.4,18.5,18.5,6.6,30.4,13.3,2,0,0
"Mike Leake",NA,"SP",6600,"STL","@NYM","42%",4.35,NA,NA,NA,4.84,"16.0%",4.09,3.86,"R",0.328,0.297,"6%","-3%","-3%",10.9,15.1,15.1,6.5,23.7,11.7,1.8,0,0
"R.A. Dickey",NA,"SP",6500,"ATL","CHC","44%",5.07,NA,NA,NA,4.67,"15.6%",4.85,4.81,"R",0.309,0.331,"0%","-3%","0%",21.3,12.5,12.5,2.2,22.7,13.2,2,0,0
"Jason Hammel",NA,"SP",6400,"KC","DET","49%",5.06,NA,NA,NA,4.81,"21.4%",4.09,4.21,"R",0.314,0.313,"-3%","-5%","0%",12.5,11.1,11.1,2.7,19.4,11.6,1.8,0,0
"Jordan Montgomery",1,"SP",6200,"NYY","@MIN","50%",4.75,NA,NA,NA,4.55,"22.4%",4.27,4.48,"L",NA,0.31,"-2%","-3%","1%",14.4,15.6,15.6,8.2,23,12.9,2.1,0,0
"Kevin Gausman",NA,"SP",6100,"BAL","TEX","55%",4.95,NA,NA,NA,4.93,"21.6%",4.06,4.06,"R",0.31,0.361,"0%","-3%","0%",15.7,8.5,8.5,-4,21,12,2,0,0
"Mike Montgomery",1,"SP",5700,"CHC","@ATL","56%",4.43,NA,NA,NA,4.69,"19.2%",4.18,4.1,"L",0.29,0.316,"-1%","-2%","0%",10.7,10.9,10.9,0.7,21.1,12.5,2.2,0,0
"Martin Perez",NA,"SP",5300,"TEX","@BAL","45%",5.55,NA,NA,NA,4.41,"13.4%",4.88,4.57,"L",0.277,0.345,"3%","-3%","0%",10.8,10.2,10.2,2.4,18,11.3,2.1,0,0
"Tim Adleman",NA,"SP",5200,"CIN","ARI","40%",5.02,NA,NA,NA,4.95,"19.2%",4.74,5.06,"R",0.335,0.343,"0%","-5%","0%",9.6,11.9,11.9,2.4,21.5,9.9,1.9,0,0
