"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Carlos Carrasco",2,"SP",11300,"CLE","TB","59%",3.37,NA,NA,NA,4.33,"27.4%",3.07,2.96,"R",0.293,0.273,"-2%","2%","0%",25.1,24.8,24.8,18,31.7,22.3,2,0,0
"Chris Archer",1,"SP",11100,"TB","@CLE","41%",4.13,NA,NA,NA,4.11,"28.0%",3.33,3.26,"R",0.297,0.294,"-5%","2%","0%",22.3,22.1,22.1,12.8,31.4,20.9,1.9,0,0
"Brandon McCarthy",1,"SP",9100,"LAD","@SF","",NA,NA,NA,NA,3.24,"25.7%",3.94,3.83,"R",0.319,0.321,"-1%","2%","0%",17.3,17.3,17.3,9.4,25.1,15.4,1.7,0,0
"Sean Manaea",NA,"SP",8300,"OAK","@SEA","48%",4.11,NA,NA,NA,4.86,"21.6%",3.98,3.95,"L",0.231,0.319,"3%","0%","0%",12.2,12.2,12.2,3.3,21.1,14.1,1.7,0,0
"Dan Straily",1,"SP",8200,"MIA","HOU","47%",4.64,NA,NA,NA,4.81,"20.8%",4.63,4.97,"R",0.308,0.331,"2%","0%","1%",18.7,14.8,14.8,0.8,28.8,15,1.8,0,0
"Joe Musgrove",NA,"SP",8100,"HOU","@MIA","53%",4.36,NA,NA,NA,4.4,"20.0%",4.16,4.23,"R",0.336,0.33,"3%","0%","1%",12,10.7,10.7,4.8,16.6,14.3,1.8,0,0
"Jesse Chavez",1,"SP",7800,"LAA","CWS","62%",3.7,NA,NA,NA,4.03,"20.7%",3.93,3.99,"R",0.322,0.306,"2%","3%","0%",14.9,14.2,14.2,5.6,22.8,17.7,2.3,0,0
"Zack Wheeler",NA,"SP",7200,"NYM","@ARI","48%",4.83,NA,NA,NA,4.87,"",NA,NA,"R",0.338,0.273,"-9%","1%","0%",16.4,14.1,14.1,7.7,20.5,13.6,1.9,0,0
"Yovani Gallardo",NA,"SP",6900,"SEA","OAK","52%",3.89,NA,NA,NA,3.78,"15.8%",4.85,4.6,"R",0.32,0.326,"3%","0%","0%",12.9,10.3,10.3,1.3,19.3,13.4,1.9,0,0
"Chase Anderson",NA,"SP",6800,"MIL","@SD","48%",3.85,NA,NA,NA,3.61,"18.3%",4.45,4.41,"R",0.312,0.353,"3%","3%","0%",11.9,15.2,15.2,6.5,24,14,2.1,0,0
"Luis Perdomo",NA,"SP",6600,"SD","MIL","52%",3.65,NA,NA,NA,5.19,"16.3%",3.92,3.91,"R",0.372,0.333,"2%","4%","0%",12.6,12.6,12.6,6.8,18.4,12.1,1.8,0,0
"Bartolo Colon",NA,"SP",6500,"ATL","@TOR","44%",4.78,NA,NA,NA,4,"16.4%",4.22,4.1,"R",0.313,0.316,"-4%","3%","0%",6,6.8,6.8,-6.9,20.4,12.9,2,0,0
"Zack Godley",1,"SP",6300,"ARI","NYM","52%",4.67,NA,NA,NA,5,"19.7%",4.16,4.17,"R",0.346,0.337,"-4%","1%","0%",20.9,20.9,20.9,12.6,29.2,13.4,2.1,0,0
"Matt Cain",NA,"SP",6100,"SF","LAD","",NA,NA,NA,NA,5,"17.0%",4.74,4.87,"R",0.338,0.333,"2%","3%","0%",10.2,10.5,10.5,-3.1,24.2,11.1,1.8,0,0
"Mike Bolsinger",2,"RP",6000,"TOR","ATL","56%",4.22,NA,NA,NA,4.42,"20.9%",4.13,3.95,"R",0.368,0.317,"-2%","3%","0%",12.6,12.6,12.6,12.6,12.6,15.2,2.5,0,0
"Mike Pelfrey",NA,"SP",5000,"CWS","@LAA","38%",4.8,NA,NA,NA,3.77,"11.1%",4.94,4.77,"R",0.355,0.351,"6%","5%","0%",3.8,3.8,3.8,2.9,4.7,9.2,1.8,0,0
