"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Jerad Eickhoff",NA,"SP",7400,"PHI","SEA","48%",4.07,NA,NA,"",4.84,"21.4%",3.98,4.09,"R",0.345,0.251,"2%","4%","0%",13.3,14.3,14.3,6.5,22.1,15.3,2.1,0,0
"Adam Wainwright",NA,"SP",7200,"STL","@MIA","48%",4.09,NA,NA,"",4.5,"19.1%",4.18,3.91,"R",0.308,0.286,"3%","-1%","1%",8.4,9.7,9.7,-0.7,20.1,13,1.8,0,0
"John Lackey",NA,"SP",7000,"CHC","@COL","56%",4.83,NA,NA,"",4.75,"21.7%",3.84,3.76,"R",0.31,0.291,"-22%","5%","-2%",13.6,14.8,14.8,6.8,22.8,12.2,1.7,0,0
"Ariel Miranda",1,"SP",6900,"SEA","@PHI","52%",3.93,NA,NA,"",4.57,"19.7%",4.4,4.68,"L",NA,0.301,"1%","4%","0%",16,14.9,14.9,5.1,24.8,13.8,2,0,0
"Hector Santiago",1,"SP",6800,"MIN","@CWS","50%",4.51,NA,NA,"",4.03,"19.4%",4.77,5.22,"L",0.307,0.321,"3%","5%","0%",15.4,15.6,15.6,10.3,21,14.7,2.2,0,0
"Bartolo Colon",NA,"SP",6500,"ATL","@HOU","37%",4.88,NA,NA,"",4.78,"16.4%",4.22,4.1,"R",0.313,0.316,"3%","-1%","-5%",5.6,8.2,8.2,-6.1,22.6,11.1,1.7,0,0
"CC Sabathia",NA,"SP",6400,"NYY","@CIN","51%",4.47,NA,NA,"",5.26,"19.1%",4.27,4.2,"L",0.275,0.351,"0%","3%","0%",9,10.2,10.2,0,20.3,12.5,2,0,0
"Ubaldo Jimenez",NA,"SP",6200,"BAL","WAS","41%",4.65,NA,NA,"",6.26,"20.1%",4.4,4.29,"R",0.33,0.319,"0%","6%","0%",5.1,5.1,5.1,-5.8,16.1,8.9,1.4,0,0
"Wily Peralta",NA,"SP",5900,"MIL","BOS","44%",4.81,NA,NA,"",4.45,"15.4%",4.61,4.4,"R",0.361,0.318,"-1%","7%","0%",11.1,13,13,1.5,24.6,12.2,2.1,0,0
"Jered Weaver",NA,"SP",5800,"SD","TEX","46%",4.42,NA,0.304,"26.0%",4.44,"13.3%",5.14,5.33,"R",0.322,0.334,"2%","2%","-2%",7.7,6.7,6.7,-1.5,15,12.3,2.1,0,0
"Tim Adleman",NA,"SP",5500,"CIN","NYY","49%",4.53,NA,NA,"",5.76,"17.9%",4.57,4.91,"R",0.327,0.336,"0%","4%","0%",13.7,13.7,13.7,4.1,23.4,11,2,0,0
"Kyle Freeland",NA,"SP",5400,"COL","CHC","43%",5.67,NA,NA,"",4.97,"13.8%",4.42,4.31,"L",NA,NA,"-16%","7%","-3%",11.3,13.4,13.4,3,23.8,8.5,1.6,0,0
"Alex Meyer",NA,"SP",4800,"LAA","@OAK","44%",4.54,NA,NA,"",3.87,"22.7%",5.07,5.25,"R",NA,NA,"2%","0%","0%",2.2,2.2,2.2,-4,8.5,15.7,3.3,0,0
"Chris Young",1,"SP",4500,"KC","@TB","40%",4.45,NA,NA,"",4.24,"19.2%",4.76,5.19,"R",0.371,0.279,"6%","0%","0%",0,0,0,0,0,14,3.1,0,0
"Mike Pelfrey",NA,"SP",4400,"CWS","MIN","50%",4.49,NA,NA,"",4.59,"11.1%",4.94,4.77,"R",0.355,0.351,"2%","8%","0%",3.7,3.7,3.7,2.7,4.7,9.1,2.1,0,0
