Player Name,Likes,Pos,Salary,Team,Opp,RS,Pitcher Name,Pitcher wOBA,Pitcher wOBA Diff,Pitcher Handedness,Hitter Handedness,Hitter wOBA,Hitter wOBA Diff,Hitter ISO,Hitter ISO Diff,Batting Order (Confirmed),Batting Order (Projected),Batting Order Diff,Park Factor,Temperature Factor,Wind Factor,L10 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Adam Lind,,1B,3200,WAS,@LAD,4.03,Ryu,0.331,-1%,L,L,0.241,-18%,0.091,-39,x,x,-,0%,0%,0%,9.2,7.4,7.4,-0.2,15.1,0.0,0.0,0.0,0.0
Brian Goodwin,,OF,3200,WAS,@LAD,4.03,Ryu,0.331,-1%,L,L,,-7%,,-22,x,x,-,0%,0%,0%,6.7,6.7,6.7,-2.9,16.2,0.0,0.0,3.0,0.9
Nick Markakis,5,OF,3100,ATL,PHI,5.34,Pivetta,,1%,R,L,0.341,7%,0.117,29,3,3,0,-2%,-2%,0%,4.8,6.9,6.9,2.2,11.5,7.3,2.4,5.0,1.6
Greg Garcia,,3B/SS,3100,STL,@CIN,5.25,Wojciechowski,,1%,R,L,0.344,3%,0.118,5,x,x,-,0%,0%,0%,6.4,5.9,5.9,0.4,11.5,0.0,0.0,0.0,0.0
Austin Barnes,3,C,3100,LAD,WAS,4.47,Gonzalez,0.327,2%,L,R,0.356,4%,0.222,13,6,6,1,-5%,-2%,2%,7.8,8.4,8.4,1.4,15.3,6.5,2.1,3.0,1.0
Eric Sogard,2,2B,3100,MIL,SF,3.88,Samardzija,0.333,3%,R,L,0.293,1%,0.063,-6,1,x,0,5%,-3%,0%,8.5,11.4,11.4,3.7,19.1,6.9,2.2,10.0,3.2
Kelby Tomlinson,,2B/SS,3100,SF,@MIL,4.12,Guerra,0.288,-8%,R,R,0.298,-3%,0.048,-18,x,x,-,0%,0%,0%,5.2,5.2,5.2,0.2,10.2,0.0,0.0,5.0,1.6
Danny Santana,,2B/OF,3100,ATL,PHI,5.34,Pivetta,,1%,R,S,0.251,-3%,0.096,-2,x,x,-,0%,0%,0%,7.8,6.3,6.3,-3.5,16.1,0.0,0.0,0.0,0.0
Billy Burns,,OF,3100,KC,HOU,4.61,Fiers,0.295,-5%,R,S,0.276,-5%,0.080,-4,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrian Gonzalez,,1B,3100,LAD,WAS,4.47,Gonzalez,0.278,-9%,L,L,0.298,-10%,0.118,-28,x,x,-,0%,0%,0%,6.3,5.3,5.3,0.6,10.1,0.0,0.0,0.0,0.0
Paulo Orlando,,OF,3100,KC,HOU,4.61,Fiers,0.358,8%,R,R,0.292,-3%,0.109,-14,x,x,-,0%,0%,0%,3.0,3.2,3.2,-0.8,7.3,0.0,0.0,0.0,0.0
Cheslor Cuthbert,,3B,3100,KC,HOU,4.61,Fiers,0.358,8%,R,R,0.293,-3%,0.131,-2,x,x,-,0%,0%,0%,4.2,3.8,3.8,-1.1,8.8,0.0,0.0,0.0,0.0
Brandon Moss,,OF,3100,KC,HOU,4.61,Fiers,0.295,-5%,R,L,0.314,-1%,0.240,12,7,7,0,-1%,2%,0%,7.0,6.3,6.3,-0.7,13.2,7.1,2.3,7.0,2.3
Matt Wieters,2,C,3100,WAS,@LAD,4.03,Ryu,0.342,5%,L,S,0.338,4%,0.208,16,7,6,0,-6%,-2%,2%,6.8,7.3,7.3,-0.5,15.2,6.3,2.0,7.0,2.3
Kurt Suzuki,,C,3100,ATL,PHI,5.34,Pivetta,,-1%,R,R,0.283,-5%,0.102,-8,x,x,-,0%,0%,0%,9.3,7.4,7.4,-0.7,15.4,0.0,0.0,0.0,0.0
Micah Johnson,,2B,3000,ATL,PHI,5.34,Pivetta,,1%,R,L,0.279,-1%,0.049,-7,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dansby Swanson,0,SS,3000,ATL,PHI,5.34,Pivetta,,-1%,R,R,0.265,-7%,0.092,-18,x,x,-,0%,0%,0%,5.1,5.6,5.6,0.0,11.3,0.0,0.0,0.0,0.0
Jake Marisnick,,OF,3000,HOU,@KC,5.39,Kennedy,0.326,1%,R,R,0.284,0%,0.126,-8,x,x,-,0%,0%,0%,8.6,7.2,7.2,-1.8,16.2,0.0,0.0,0.0,0.0
Rajai Davis,1,OF,3000,OAK,TOR,3.98,Happ,0.300,-4%,L,R,0.335,5%,0.167,8,1,1,5,-2%,0%,1%,4.4,5.9,5.9,0.4,11.4,7.6,2.5,7.0,2.3
Matt Joyce,,OF,3000,OAK,TOR,3.98,Happ,0.320,0%,L,L,0.237,-12%,0.122,-23,x,x,-,0%,0%,0%,7.3,6.2,6.2,-0.8,13.2,0.0,0.0,0.0,0.0
Trayce Thompson,0,OF,3000,LAD,WAS,4.47,Gonzalez,0.327,2%,L,R,0.338,3%,0.238,11,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aledmys Diaz,3,SS,3000,STL,@CIN,5.25,Wojciechowski,,-1%,R,R,0.355,3%,0.205,11,8,7,-1,2%,-1%,0%,4.3,6.5,6.5,-1.1,14.1,8.1,2.7,0.0,0.0
Jett Bandy,,C,3000,MIL,SF,3.88,Samardzija,0.286,-7%,R,R,0.288,-5%,0.145,-9,x,x,-,0%,0%,0%,6.0,7.3,7.3,0.2,14.5,0.0,0.0,0.0,0.0
Magneuris Sierra,1,OF,3000,STL,@CIN,5.25,Wojciechowski,,1%,R,L,,2%,,6,x,x,-,0%,0%,0%,8.6,8.6,8.6,4.8,12.4,0.0,0.0,0.0,0.0
Jesse Winker,,OF,3000,CIN,STL,4.25,Martinez,0.326,1%,R,L,,2%,,6,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Toles,,OF,2900,LAD,WAS,4.47,Gonzalez,0.278,-9%,L,L,,-7%,,-22,x,x,-,0%,0%,0%,9.8,7.0,7.0,0.4,13.7,0.0,0.0,0.0,0.0
Ezequiel Carrera,,OF,2900,TOR,@OAK,4.02,Manaea,0.209,-15%,L,L,0.326,-3%,0.104,-15,9,x,-2,-5%,0%,1%,6.1,6.3,6.3,0.8,11.8,5.0,1.7,9.0,3.1
Derek Dietrich,1,3B,2900,MIA,@CHC,3.83,Butler,0.431,22%,R,L,0.345,4%,0.174,7,6,7,1,-1%,-2%,-5%,4.7,5.5,5.5,-0.5,11.6,7.2,2.5,0.0,0.0
Michael Saunders,3,OF,2900,PHI,@ATL,4.66,Colon,0.319,0%,R,L,0.315,-1%,0.182,-1,6,5,-1,-4%,-3%,0%,5.1,6.0,6.0,-0.7,12.7,6.8,2.3,7.0,2.4
Salvador Perez,6,C,2900,KC,HOU,4.61,Fiers,0.358,8%,R,R,0.322,4%,0.193,7,5,5,0,0%,2%,0%,3.3,7.1,7.1,-0.5,14.7,8.4,2.9,3.0,1.0
Carson Kelly,,C,2900,STL,@CIN,5.25,Wojciechowski,,-1%,R,R,,-1%,,2,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Susac,,C,2900,MIL,SF,3.88,Samardzija,0.286,-7%,R,R,0.254,-6%,0.137,-2,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kirk Nieuwenhuis,,OF,2900,MIL,SF,3.88,Samardzija,0.333,3%,R,L,0.308,4%,0.183,8,x,x,-,0%,0%,0%,5.2,5.2,5.2,-0.8,11.1,0.0,0.0,0.0,0.0
Norichika Aoki,4,OF,2900,HOU,@KC,5.39,Kennedy,0.319,0%,R,L,0.326,-1%,0.115,32,9,x,0,2%,2%,0%,3.5,4.8,4.8,-0.3,9.9,6.2,2.1,5.0,1.7
Addison Russell,,SS,2900,CHC,MIA,4.17,Straily,0.318,0%,R,R,0.306,0%,0.149,-7,x,x,-,0%,0%,0%,4.1,6.7,6.7,0.1,13.3,0.0,0.0,0.0,0.0
Brock Stassi,0,1B/OF,2900,PHI,@ATL,4.66,Colon,0.319,0%,R,L,0.324,2%,0.204,9,x,x,-,0%,0%,0%,5.2,4.8,4.8,-0.5,10.0,0.0,0.0,0.0,0.0
Aaron Hill,,2B/OF,2900,SF,@MIL,4.12,Guerra,0.288,-8%,R,R,0.291,-4%,0.119,-6,x,x,-,0%,0%,0%,4.5,4.5,4.5,-0.7,9.7,0.0,0.0,9.0,3.1
Miguel Montero,1,C,2900,CHC,MIA,4.17,Straily,0.296,-5%,R,L,0.322,7%,0.160,17,x,x,-,0%,0%,0%,3.6,6.5,6.5,-0.3,13.2,0.0,0.0,0.0,0.0
Odubel Herrera,7,OF,2900,PHI,@ATL,4.66,Colon,0.319,0%,R,L,0.332,3%,0.142,12,2,2,1,-2%,-2%,0%,6.4,6.4,6.4,0.5,12.4,7.9,2.7,30.0,10.3
Manny Pina,0,C,2900,MIL,SF,3.88,Samardzija,0.286,-7%,R,R,0.347,1%,0.189,8,5,x,1,-1%,-3%,0%,7.5,7.0,7.0,0.5,13.5,5.5,1.9,3.0,1.0
Orlando Arcia,,SS,2900,MIL,SF,3.88,Samardzija,0.286,-7%,R,R,0.263,-5%,0.126,-3,x,x,-,0%,0%,0%,5.0,5.7,5.7,0.1,11.4,0.0,0.0,0.0,0.0
Rob Segedin,,3B/OF,2800,LAD,WAS,4.47,Gonzalez,0.327,2%,L,R,0.274,2%,0.140,7,x,x,-,0%,0%,0%,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
Rio Ruiz,1,3B,2800,ATL,PHI,5.34,Pivetta,,1%,R,L,0.282,0%,0.118,3,7,x,-1,-3%,-2%,0%,5.0,5.8,5.8,-0.7,12.2,6.0,2.1,4.0,1.4
Destin Hood,,OF,2800,MIA,@CHC,3.83,Butler,0.367,12%,R,R,,-1%,,2,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Conor Gillaspie,,3B,2800,SF,@MIL,4.12,Guerra,0.266,-10%,R,L,0.281,5%,0.144,12,x,x,-,0%,0%,0%,2.8,3.0,3.0,-1.2,7.2,0.0,0.0,0.0,0.0
Eric Fryer,,C,2800,STL,@CIN,5.25,Wojciechowski,,-1%,R,R,0.302,-2%,0.079,-10,x,x,-,0%,0%,0%,2.8,2.8,2.8,-0.4,5.9,0.0,0.0,0.0,0.0
Andres Blanco,,2B/3B,2800,PHI,@ATL,4.66,Colon,0.319,0%,R,S,0.327,-1%,0.170,1,x,x,-,0%,0%,0%,3.2,4.0,4.0,-0.3,8.3,0.0,0.0,0.0,0.0
Jeimer Candelario,,1B/3B,2800,CHC,MIA,4.17,Straily,0.296,-5%,R,S,0.147,-1%,0.036,1,x,x,-,0%,0%,0%,3.8,3.8,3.8,-1.4,9.0,0.0,0.0,0.0,0.0
Christian Arroyo,,3B/SS,2800,SF,@MIL,4.12,Guerra,0.288,-8%,R,R,0.233,-5%,0.135,1,x,x,-,0%,0%,0%,4.0,5.4,5.4,0.3,10.5,0.0,0.0,0.0,0.0
Devin Mesoraco,1,C,2800,CIN,STL,4.25,Martinez,0.258,-14%,R,R,0.271,-5%,0.109,-5,8,8,-1,1%,-1%,0%,6.8,6.5,6.5,-0.1,13.1,5.4,1.9,0.0,0.0
Gorkys Hernandez,,OF,2800,SF,@MIL,4.12,Guerra,0.288,-8%,R,R,0.235,-4%,0.093,-3,x,x,-,0%,0%,0%,3.2,4.2,4.2,-0.5,9.0,0.0,0.0,0.0,0.0
Albert Almora Jr.,,OF,2800,CHC,MIA,4.17,Straily,0.318,0%,R,R,0.266,-5%,0.083,-11,6,x,2,-1%,-2%,-5%,3.2,5.9,5.9,0.5,11.2,5.6,2.0,17.0,6.1
Jon Jay,,OF,2800,CHC,MIA,4.17,Straily,0.296,-5%,R,L,0.295,-3%,0.089,10,x,x,-,0%,0%,0%,5.3,5.8,5.8,1.1,10.6,0.0,0.0,0.0,0.0
Ryan O'Hearn,,1B,2800,KC,HOU,4.61,Fiers,,%,R,,,%,,,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommy La Stella,,2B/3B,2700,CHC,MIA,4.17,Straily,0.296,-5%,R,L,0.340,1%,0.137,1,x,x,-,0%,0%,0%,6.3,6.3,6.3,0.0,12.7,0.0,0.0,0.0,0.0
Terrance Gore,,OF,2700,KC,HOU,4.61,Fiers,0.358,8%,R,R,,-1%,,2,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tomas Telis,,C,2700,MIA,@CHC,3.83,Butler,0.431,22%,R,S,0.198,-2%,0.068,1,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ichiro Suzuki,,OF,2700,MIA,@CHC,3.83,Butler,0.431,22%,R,L,0.261,-10%,0.056,-23,x,x,-,0%,0%,0%,4.3,3.9,3.9,-1.6,9.4,0.0,0.0,3.0,1.1
Tyler Moore,,1B/OF,2700,MIA,@CHC,3.83,Butler,0.367,12%,R,R,0.245,-4%,0.148,1,7,x,-1,6%,-2%,-9%,5.8,5.8,5.8,-3.9,15.4,5.9,2.2,0.0,0.0
Josh Phegley,2,C,2700,OAK,TOR,3.98,Happ,0.300,-4%,L,R,0.321,4%,0.188,7,9,8,-1,-2%,0%,1%,4.5,3.8,3.8,-0.9,8.5,5.2,1.9,0.0,0.0
Chad Pinder,2,2B/SS,2700,OAK,TOR,3.98,Happ,0.300,-4%,L,R,0.320,3%,0.211,9,2,7,2,-2%,0%,1%,7.6,8.5,8.5,-0.5,17.5,6.2,2.3,5.0,1.9
Justin Ruggiano,,OF,2700,SF,@MIL,4.12,Guerra,0.288,-8%,R,R,0.252,-6%,0.138,-5,x,x,-,0%,0%,0%,3.6,4.6,4.6,-1.3,10.5,0.0,0.0,0.0,0.0
Cameron Rupp,1,C,2700,PHI,@ATL,4.66,Colon,0.318,0%,R,R,0.281,-8%,0.145,-15,x,x,-,0%,0%,0%,4.2,5.9,5.9,0.1,11.8,0.0,0.0,0.0,0.0
Rowdy Tellez,,1B,2700,TOR,@OAK,4.02,Manaea,,%,L,,,%,,,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Freddy Galvis,2,SS,2700,PHI,@ATL,4.66,Colon,0.319,0%,R,S,0.299,6%,0.145,14,8,8,0,-3%,-3%,0%,6.4,6.6,6.6,-0.1,13.4,6.2,2.3,7.0,2.6
Andre Ethier,,OF,2700,LAD,WAS,4.47,Gonzalez,0.278,-9%,L,L,0.258,-15%,0.089,-34,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dalton Pompey,,OF,2700,TOR,@OAK,4.02,Manaea,0.314,-1%,L,S,0.278,2%,0.059,3,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephen Drew,,3B/SS,2600,WAS,@LAD,4.03,Ryu,0.331,-1%,L,L,0.251,-10%,0.126,-26,x,x,-,0%,0%,0%,5.4,5.4,5.4,-5.6,16.4,0.0,0.0,0.0,0.0
Michael Morse,,1B/OF,2600,SF,@MIL,4.12,Guerra,0.288,-8%,R,R,0.273,-5%,0.104,-14,x,x,-,0%,0%,0%,2.4,2.4,2.4,-0.3,5.1,0.0,0.0,0.0,0.0
Ryan Goins,,SS,2600,TOR,@OAK,4.02,Manaea,0.209,-15%,L,L,0.226,-12%,0.079,-25,x,x,-,0%,0%,0%,5.5,5.6,5.6,-1.1,12.2,0.0,0.0,0.0,0.0
Adeiny Hechavarria,,SS,2600,MIA,@CHC,3.83,Butler,0.367,12%,R,R,0.263,-6%,0.075,-8,x,x,-,0%,0%,0%,7.3,5.5,5.5,-0.8,11.8,0.0,0.0,0.0,0.0
JT Riddle,3,SS,2600,MIA,@CHC,3.83,Butler,0.431,22%,R,L,0.305,1%,0.219,10,8,8,-2,-1%,-2%,-5%,7.0,5.7,5.7,-2.0,13.4,5.8,2.2,10.0,3.8
Christian Colon,,2B/SS,2600,MIA,@CHC,3.83,Butler,0.367,12%,R,R,0.272,-4%,0.048,-17,x,x,-,0%,0%,0%,2.8,2.5,2.5,0.7,4.4,0.0,0.0,0.0,0.0
Scott Van Slyke,1,1B/OF,2600,LAD,WAS,4.47,Gonzalez,0.327,2%,L,R,0.364,10%,0.208,16,x,x,-,0%,0%,0%,4.6,3.9,3.9,-1.4,9.3,0.0,0.0,0.0,0.0
Orlando Calixte,1,SS,2600,SF,@MIL,4.12,Guerra,0.288,-8%,R,R,,-1%,,2,8,8,-2,4%,-3%,0%,4.8,4.8,4.8,-0.3,9.9,5.8,2.2,2.0,0.8
Mark Canha,,OF,2600,OAK,TOR,3.98,Happ,0.300,-4%,L,R,0.264,-4%,0.132,-7,8,2,-5,-2%,0%,1%,6.2,5.9,5.9,-3.6,15.4,5.7,2.2,0.0,0.0
Austin Slater,,OF,2600,SF,@MIL,4.12,Guerra,0.288,-8%,R,R,,-1%,,2,x,x,-,0%,0%,0%,4.5,4.5,4.5,-1.9,10.9,0.0,0.0,0.0,0.0
Wilmer Difo,,SS,2600,WAS,@LAD,4.03,Ryu,0.342,5%,L,S,0.226,1%,0.171,10,x,x,-,0%,0%,0%,7.0,5.5,5.5,0.3,10.8,0.0,0.0,0.0,0.0
Steve Lombardozzi,,2B/OF,2600,MIA,@CHC,3.83,Butler,0.431,22%,R,S,0.265,0%,0.040,-5,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tucker Barnhart,,C,2500,CIN,STL,4.25,Martinez,0.326,1%,R,S,0.311,7%,0.113,13,x,x,-,0%,0%,0%,4.6,5.2,5.2,0.6,9.8,0.0,0.0,0.0,0.0
Trevor Plouffe,,3B,2500,OAK,TOR,3.98,Happ,0.300,-4%,L,R,0.340,7%,0.161,-4,7,6,0,-2%,0%,1%,1.8,5.5,5.5,-0.2,11.1,6.1,2.4,0.0,0.0
Patrick Kivlehan,,OF,2500,CIN,STL,4.25,Martinez,0.258,-14%,R,R,0.301,-2%,0.163,2,x,x,-,0%,0%,0%,8.7,8.7,8.7,-2.7,20.0,0.0,0.0,0.0,0.0
Ty Kelly,,3B/OF,2500,PHI,@ATL,4.66,Colon,0.319,0%,R,S,0.267,0%,0.127,4,x,x,-,0%,0%,0%,3.5,3.5,3.5,1.1,5.9,0.0,0.0,4.0,1.6
Jake Smolinski,1,OF,2500,OAK,TOR,3.98,Happ,0.300,-4%,L,R,0.371,14%,0.214,28,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jarrod Saltalamacchia,,C,2500,TOR,@OAK,4.02,Manaea,0.314,-1%,L,S,0.279,0%,0.131,-10,x,x,-,0%,0%,0%,1.2,1.2,1.2,-0.9,3.2,0.0,0.0,0.0,0.0
Tim Federowicz,,C,2500,SF,@MIL,4.12,Guerra,0.288,-8%,R,R,0.118,-10%,0.100,-2,x,x,-,0%,0%,0%,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
Ryan LaMarre,,OF,2500,OAK,TOR,3.98,Happ,0.300,-4%,L,R,,3%,,8,x,x,-,0%,0%,0%,1.0,1.0,1.0,-0.4,2.4,0.0,0.0,0.0,0.0
Chris Heisey,,OF,2400,WAS,@LAD,4.03,Ryu,0.342,5%,L,R,0.297,1%,0.196,4,x,x,-,0%,0%,0%,5.6,5.6,5.6,0.3,10.9,0.0,0.0,0.0,0.0
Darrell Ceciliani,,OF,2400,TOR,@OAK,4.02,Manaea,0.209,-15%,L,L,,-7%,,-22,x,x,-,0%,0%,0%,12.5,12.5,12.5,-5.2,30.2,0.0,0.0,0.0,0.0
Stephen Vogt,,C,2400,OAK,TOR,3.98,Happ,0.320,0%,L,L,0.261,-13%,0.115,-27,x,x,-,0%,0%,0%,4.7,5.0,5.0,-0.5,10.5,0.0,0.0,0.0,0.0
Mike Aviles,,2B/OF,2400,MIA,@CHC,3.83,Butler,0.367,12%,R,R,0.244,-4%,0.075,-6,x,x,-,0%,0%,0%,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
A.J. Ellis,,C,2400,MIA,@CHC,3.83,Butler,0.367,12%,R,R,0.276,-5%,0.088,-13,x,x,-,0%,0%,0%,5.1,4.8,4.8,1.1,8.5,0.0,0.0,0.0,0.0
Alex Gordon,0,OF,2400,KC,HOU,4.61,Fiers,0.295,-5%,R,L,0.307,-6%,0.143,-8,9,9,0,0%,2%,0%,3.1,4.0,4.0,0.6,7.4,6.0,2.5,5.0,2.1
Bruce Maxwell,,C,2400,OAK,TOR,3.98,Happ,0.320,0%,L,L,,-7%,,-22,x,x,-,0%,0%,0%,3.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0
Raul Mondesi,,2B,2400,KC,HOU,4.61,Fiers,0.295,-5%,R,S,0.211,-5%,0.111,1,x,x,-,0%,0%,0%,4.5,4.1,4.1,-1.6,9.8,0.0,0.0,0.0,0.0
Chris Coghlan,,3B,2300,TOR,@OAK,4.02,Manaea,0.209,-15%,L,L,0.281,-8%,0.085,-32,x,x,-,0%,0%,0%,4.0,4.3,4.3,-0.9,9.6,0.0,0.0,0.0,0.0
Chris Marrero,,OF,2300,SF,@MIL,4.12,Guerra,0.288,-8%,R,R,,-1%,,2,x,x,-,0%,0%,0%,3.8,3.6,3.6,-2.2,9.5,0.0,0.0,0.0,0.0
Alcides Escobar,1,SS,2300,KC,HOU,4.61,Fiers,0.358,8%,R,R,0.261,-3%,0.071,-10,8,1,-7,3%,2%,0%,4.2,3.7,3.7,0.2,7.1,6.0,2.6,10.0,4.3
Anthony Recker,,C,2300,ATL,PHI,5.34,Pivetta,,-1%,R,R,0.264,-4%,0.085,-11,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Alford,,OF,2300,TOR,@OAK,4.02,Manaea,0.314,-1%,L,R,,3%,,8,x,x,-,0%,0%,0%,1.7,1.7,1.7,-1.2,4.6,0.0,0.0,0.0,0.0
Emilio Bonifacio,,OF,2200,ATL,PHI,5.34,Pivetta,,1%,R,S,0.189,-7%,0.028,-12,x,x,-,0%,0%,0%,2.2,2.2,2.2,-0.3,4.6,0.0,0.0,0.0,0.0
Luke Maile,,C,2200,TOR,@OAK,4.02,Manaea,0.314,-1%,L,R,0.250,1%,0.129,6,x,x,-,0%,0%,0%,5.3,3.4,3.4,-1.0,7.9,0.0,0.0,0.0,0.0
Miguel Rojas,,3B/SS,2200,MIA,@CHC,3.83,Butler,0.367,12%,R,R,0.306,6%,0.074,-4,x,x,-,0%,0%,0%,6.5,7.1,7.1,0.3,14.0,0.0,0.0,0.0,0.0
Rafael Bautista,,OF,2200,WAS,@LAD,4.03,Ryu,0.342,5%,L,R,,3%,,8,x,x,-,0%,0%,0%,2.5,2.5,2.5,-1.0,6.0,0.0,0.0,0.0,0.0
Tony Kemp,,2B/OF,2200,HOU,@KC,5.39,Kennedy,0.319,0%,R,L,0.282,-1%,0.118,0,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Centeno,,C,2200,HOU,@KC,5.39,Kennedy,0.319,0%,R,L,0.308,1%,0.171,9,x,x,-,0%,0%,0%,17.5,17.5,17.5,12.6,22.4,0.0,0.0,0.0,0.0
Dwight Smith Jr.,,OF,2200,TOR,@OAK,4.02,Manaea,0.209,-15%,L,L,,-7%,,-22,x,x,-,0%,0%,0%,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
Mike Freeman,,2B/OF,2200,LAD,WAS,4.47,Gonzalez,0.278,-9%,L,L,,-7%,,-22,x,x,-,0%,0%,0%,3.0,3.0,3.0,-3.2,9.2,0.0,0.0,0.0,0.0
Drew Butera,,C,2100,KC,HOU,4.61,Fiers,0.358,8%,R,R,0.302,0%,0.145,1,x,x,-,0%,0%,0%,6.5,5.4,5.4,-2.8,13.6,0.0,0.0,0.0,0.0
Eloy Jimenez,,OF,2100,CHC,MIA,4.17,Straily,0.318,0%,R,R,,-1%,,2,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johan Camargo,1,2B/SS,2100,ATL,PHI,5.34,Pivetta,,1%,R,S,,2%,,6,8,x,0,-2%,-2%,0%,10.0,10.0,10.0,2.9,17.1,5.3,2.5,17.0,8.1
Adam Rosales,1,SS,2100,OAK,TOR,3.98,Happ,0.300,-4%,L,R,0.331,5%,0.176,1,x,x,-,0%,0%,0%,2.3,4.8,4.8,0.3,9.2,0.0,0.0,0.0,0.0
Lane Adams,,OF,2100,ATL,PHI,5.34,Pivetta,,-1%,R,R,,-1%,,2,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose Lobaton,,C,2100,WAS,@LAD,4.03,Ryu,0.342,5%,L,S,0.248,-1%,0.074,-6,x,x,-,0%,0%,0%,3.0,3.5,3.5,-0.4,7.4,0.0,0.0,0.0,0.0
Brett Eibner,0,OF,2000,LAD,WAS,4.47,Gonzalez,0.327,2%,L,R,0.324,4%,0.226,15,8,8,0,-3%,-2%,2%,5.4,5.4,5.4,-1.6,12.5,6.0,3.0,0.0,0.0
Matt Olson,,OF,2000,OAK,TOR,3.98,Happ,0.320,0%,L,L,,-7%,,-22,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Ohlman,,C,2000,TOR,@OAK,4.02,Manaea,0.314,-1%,L,R,,3%,,8,x,x,-,0%,0%,0%,2.5,2.5,2.5,-1.0,6.0,0.0,0.0,0.0,0.0
Stuart Turner,,C,2000,CIN,STL,4.25,Martinez,0.258,-14%,R,R,,-1%,,2,x,x,-,0%,0%,0%,3.7,3.7,3.7,-2.0,9.5,0.0,0.0,0.0,0.0
Grant Green,,2B/SS,2000,WAS,@LAD,4.03,Ryu,0.342,5%,L,R,0.259,-1%,0.076,-5,x,x,-,0%,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaff Decker,,OF,2000,OAK,TOR,3.98,Happ,0.320,0%,L,L,0.163,-9%,0.000,-26,x,x,-,0%,0%,0%,2.2,4.4,4.4,-1.6,10.4,0.0,0.0,0.0,0.0
Darwin Barney,1,2B/3B,2000,TOR,@OAK,4.02,Manaea,0.314,-1%,L,R,0.316,5%,0.124,9,8,9,0,-3%,0%,1%,1.5,4.2,4.2,-0.5,8.8,4.8,2.4,0.0,0.0
