"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Wade Miley",NA,"SP",6900,"BAL","PIT","57%",4.11,NA,NA,NA,4.16,"18.7%",4.27,4.06,"L",0.302,0.341,"0%","2%","0%",10.4,14.7,14.7,3.6,25.8,14.2,2.1,0,0
"Lance Lynn",NA,"SP",6800,"STL","@CIN","56%",4.43,NA,NA,NA,5,"22.3%",4.06,4.02,"R",0.336,0.258,"-2%","1%","0%",15,17.4,17.4,7.7,27.1,14.6,2.1,0,0
"Ty Blach",1,"SP",6700,"SF","@MIL","47%",4.65,NA,NA,NA,4.93,"11.2%",4.9,4.58,"L",NA,0.293,"-3%","3%","0%",20.7,13.8,13.8,-0.6,28.1,13.5,2,0,0
"Trevor Bauer",NA,"SP",6600,"CLE","@COL","51%",5.43,NA,NA,NA,5.08,"22.8%",4.11,4.06,"R",0.318,0.318,"-17%","-2%","0%",21.1,16.1,16.1,3.6,28.5,12.1,1.8,0,0
"Jharel Cotton",0,"SP",6500,"OAK","TOR","50%",4.52,NA,NA,NA,4.34,"20.3%",4.49,4.77,"R",0.272,0.322,"2%","0%","-1%",13.2,12.4,12.4,2.3,22.5,15.1,2.3,0,0
"Adalberto Mejia",NA,"SP",6400,"MIN","@SEA","49%",4.81,NA,NA,NA,4.64,"",NA,NA,"L",NA,NA,"7%","-2%","0%",13.5,10.7,10.7,3.1,18.4,13.4,2.1,0,0
"Jason Vargas",NA,"SP",6100,"KC","HOU","38%",4.81,NA,NA,NA,5.5,"18.3%",4.4,4.5,"L",0.327,0.26,"-3%","1%","0%",16.2,19.9,19.9,8.7,31.1,12.8,2.1,0,0
"Alex Meyer",1,"SP",6000,"LAA","@DET","43%",5.36,NA,NA,NA,4.95,"24.3%",4.87,4.99,"R",NA,0.333,"-2%","0%","0%",14.2,13,13,2.9,23.1,15,2.5,0,0
"Luis Perdomo",NA,"SP",5900,"SD","@ARI","36%",4.93,NA,NA,NA,4.8,"17.2%",3.88,3.89,"R",0.365,0.341,"-11%","0%","0%",11.2,11.6,11.6,1,22.2,10.3,1.7,0,0
"Jerad Eickhoff",NA,"SP",5800,"PHI","@ATL","43%",4.83,NA,NA,NA,4.53,"20.9%",4.08,4.16,"R",0.352,0.266,"-2%","1%","0%",5.5,10.3,10.3,0.6,20,11.8,2,0,0
"Yovani Gallardo",NA,"SP",5700,"SEA","MIN","51%",4.69,NA,NA,NA,4.64,"15.7%",4.92,4.67,"R",0.319,0.337,"3%","-2%","0%",3.3,7.8,7.8,-2.5,18,9.9,1.7,0,0
"Chad Kuhl",NA,"SP",5600,"PIT","@BAL","42%",4.89,NA,NA,NA,4.44,"17.8%",4.64,4.72,"R",0.399,0.287,"-1%","2%","0%",7,7.4,7.4,-4.1,18.8,10.8,1.9,0,0
"Mike Pelfrey",1,"SP",5500,"CWS","@TB","40%",4.73,NA,NA,NA,4.61,"11.6%",4.89,4.73,"R",0.362,0.323,"5%","0%","0%",13.9,10.1,10.1,1,19.1,8.5,1.5,0,0
"Kyle Freeland",NA,"SP",5300,"COL","CLE","49%",5.57,NA,NA,NA,4.51,"14.2%",4.98,4.85,"L",NA,0.31,"-14%","-3%","0%",12.2,12.9,12.9,5.4,20.3,9.2,1.7,0,0
"Jose Urena",NA,"SP",4900,"MIA","@CHC","35%",5.26,NA,NA,NA,4.61,"13.4%",5.01,5.08,"R",0.336,0.349,"0%","0%","3%",8.7,10.5,10.5,1.3,19.7,10.3,2.1,0,0
"Bronson Arroyo",NA,"SP",4500,"CIN","STL","44%",5.07,NA,NA,NA,4.09,"14.2%",5.3,5.61,"R",0.323,0.392,"0%","2%","0%",5.5,7.6,7.6,-1.3,16.5,10,2.2,0,0
"Buck Farmer",2,"RP",4000,"DET","LAA","56%",4.64,NA,NA,NA,4.05,"18.2%",4.72,5.04,"R",0.421,0.331,"0%","0%","0%",37.3,37.3,37.3,37.3,37.3,13.5,3.4,0,0
