"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Max Scherzer",1,"SP",12600,"WAS","ARI","70%",3.08,NA,NA,NA,5.25,"31.0%",2.85,3.16,"R",0.298,0.237,"0%","1%","0%",25.1,25.1,25.1,17.2,33,24.1,1.9,0,0
"Danny Salazar",NA,"SP",10700,"CLE","@DET","54%",3.59,NA,NA,NA,5,"27.1%",3.56,3.57,"R",0.298,0.311,"2%","3%","0%",20.8,20.8,20.8,15.7,25.9,19,1.8,0,0
"Dan Straily",NA,"SP",9600,"MIA","@TB","45%",4.23,NA,NA,NA,4.21,"21.1%",4.57,4.91,"R",0.311,0.325,"1%","0%","0%",15.7,15.7,15.7,-0.3,31.7,13.9,1.4,0,0
"Zack Wheeler",NA,"SP",9000,"NYM","@ATL","48%",4.35,NA,NA,NA,4.72,"",NA,NA,"R",0.338,0.273,"-2%","2%","0%",13,13,13,6.5,19.4,14.5,1.6,0,0
"John Lackey",NA,"SP",8900,"CHC","PHI","66%",NA,NA,NA,NA,4.76,"21.7%",3.86,3.77,"R",0.31,0.289,"1%","3%","3%",15.5,15.5,15.5,6.8,24.2,17.2,1.9,0,0
"Ivan Nova",NA,"SP",8700,"PIT","@CIN","52%",4.15,NA,NA,NA,4.65,"17.2%",4.01,3.95,"R",0.339,0.309,"-1%","3%","2%",23.1,23.1,23.1,9.7,36.6,17,2,0,0
"Michael Fulmer",NA,"SP",8600,"DET","CLE","46%",3.91,NA,NA,NA,4.62,"20.5%",4.02,3.94,"R",0.258,0.31,"0%","4%","0%",17.5,17.5,17.5,10.3,24.6,16.3,1.9,0,0
"Ian Kennedy",NA,"SP",8500,"KC","CWS","56%",3.5,NA,NA,NA,4.2,"23.4%",3.98,4.25,"R",0.325,0.319,"-2%","3%","0%",18.4,18.4,18.4,8.4,28.4,17.3,2,0,0
"Jaime Garcia",NA,"SP",8100,"ATL","NYM","52%",4.15,NA,NA,NA,4.5,"19.2%",3.87,3.73,"L",0.315,0.305,"0%","2%","0%",10.8,10.8,10.8,4.1,17.5,15.4,1.9,0,0
"Jharel Cotton",NA,"SP",7800,"OAK","@MIN","47%",4.62,NA,NA,NA,4.58,"17.9%",4.55,4.74,"R",NA,0.315,"-5%","2%","0%",10.1,10.1,10.1,-1.1,21.3,13.4,1.7,0,0
