"Player.Name","Likes","Pos","Salary","Team","Opp","RS","Pitcher.Name","Pitcher.wOBA","Pitcher.wOBA.Diff","Pitcher.Handedness","Hitter.Handedness","Hitter.wOBA","Hitter.wOBA.Diff","Hitter.ISO","Hitter.ISO.Diff","Batting.Order..Confirmed.","Batting.Order..Projected.","Batting.Order.Diff","Park.Factor","Temperature.Factor","Wind.Factor","L10.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Daniel Murphy",2,"2B",4800,"WAS","SEA",4.89,"Bergman",0.317,"6%","R","L",0.364,"5%",0.189,15,NA,"5",NA,"-1%","-4%","-3%",9.9,10,10,0.9,19,7.8,1.6,0,0
"David Peralta",2,"OF",4700,"ARI","CWS",6.27,"Covey",NA,"1%","R","L",0.373,"6%",0.202,9,NA,"2",NA,"5%","5%","0%",8.9,9,9,0,17.9,10.6,2.3,0,0
"Mark Trumbo",1,"OF",4700,"BAL","MIN",4.81,"Santana",0.29,"-7%","R","R",0.336,"0%",0.215,-4,NA,"5",NA,"1%","-4%","0%",10.3,7.7,7.7,-0.1,15.5,7.6,1.6,0,0
"Freddie Freeman",1,"1B",4700,"ATL","PIT",4.77,"Glasnow",NA,"4%","R","L",0.405,"5%",0.25,16,NA,"x",NA,"0%","0%","0%",12.1,12.5,12.5,2.5,22.6,0,0,0,0
"Xander Bogaerts",1,"SS",4700,"BOS","TEX",5.2,"Cashner",0.3,"-4%","R","R",0.32,"-4%",0.118,-4,NA,"3",NA,"4%","-1%","0%",9.4,8.3,8.3,2.5,14.2,8.2,1.7,0,0
"Corey Dickerson",2,"OF",4700,"TB","LAA",4.35,"Shoemaker",0.309,"-2%","R","L",0.379,"5%",0.268,15,NA,"1",NA,"0%","0%","0%",15.6,10.5,10.5,2.2,18.7,8.3,1.8,0,0
"Manny Machado",1,"3B",4700,"BAL","MIN",4.81,"Santana",0.29,"-7%","R","R",0.363,"2%",0.225,9,NA,"3",NA,"1%","-4%","0%",7.3,8.2,8.2,0.5,16,8.8,1.9,0,0
"Avisail Garcia",1,"OF",4700,"CWS","@ARI",4.73,"Corbin",0.354,"7%","L","R",0.332,"6%",0.16,14,NA,"4",NA,"9%","5%","0%",11.3,9.4,9.4,-0.4,19.3,9.5,2,0,0
"Trea Turner",2,"SS",4700,"WAS","SEA",4.89,"Bergman",0.417,"18%","R","R",0.375,"2%",0.238,13,NA,"1",NA,"-1%","-3%","-3%",8.3,9.4,9.4,-0.4,19.3,9.9,2.1,0,0
"Trevor Story",NA,"SS",4700,"COL","@PHI",4.53,"Eflin",0.309,"-1%","R","R",0.338,"-5%",0.248,-8,NA,"x",NA,"0%","0%","0%",7.3,7,7,0.9,13.1,0,0,0,0
"Corey Seager",1,"SS",4700,"LAD","STL",4.26,"Lynn",0.34,"4%","R","L",0.406,"7%",0.226,10,NA,"2",NA,"-3%","-1%","0%",10.4,9,9,1.5,16.4,8.4,1.8,0,0
"Gary Sanchez",1,"C",4700,"NYY","KC",4.62,"Duffy",0.324,"1%","L","R",0.345,"2%",0.333,12,NA,"2",NA,"0%","-3%","0%",8.8,8,8,0.1,15.9,8.3,1.8,0,0
"Carlos Correa",2,"SS",4700,"HOU","DET",5.1,"Zimmermann",0.302,"-4%","R","R",0.364,"2%",0.2,1,NA,"4",NA,"0%","0%","0%",9.2,8.2,8.2,1.8,14.6,8.4,1.8,0,0
"Ryan Zimmerman",NA,"1B",4600,"WAS","SEA",4.89,"Bergman",0.417,"18%","R","R",0.319,"-5%",0.184,-11,NA,"4",NA,"0%","-4%","-4%",4.1,11.3,11.3,2.1,20.5,7.9,1.7,0,0
"Jay Bruce",NA,"1B/OF",4600,"NYM","SD",4.22,"Chacin",0.333,"3%","R","L",0.335,"5%",0.233,9,NA,"3",NA,"-2%","-3%","3%",6.2,9,9,-1.1,19.1,7.8,1.7,0,0
"Brett Gardner",NA,"OF",4600,"NYY","KC",4.62,"Duffy",0.225,"-19%","L","L",0.313,"-5%",0.122,-16,NA,"x",NA,"0%","0%","0%",11.8,10.7,10.7,1.3,20.2,0,0,0,0
"Francisco Lindor",NA,"SS",4600,"CLE","@CIN",4.72,"Garrett",0.311,"1%","L","S",0.35,"0%",0.16,0,NA,"2",NA,"-1%","-2%","0%",6.3,8.8,8.8,0.5,17.1,8.5,1.8,0,0
"Matt Kemp",1,"OF",4600,"ATL","PIT",4.77,"Glasnow",0.376,"5%","R","R",0.34,"-1%",0.205,-3,NA,"4",NA,"0%","-4%","0%",10,10.3,10.3,0.3,20.3,8.1,1.8,0,0
"Jose Bautista",2,"OF",4600,"TOR","@MIL",4.21,"Nelson",0.31,"-2%","R","R",0.377,"0%",0.246,1,NA,"3",NA,"-1%","0%","-2%",13.5,8,8,0.5,15.4,8.4,1.8,0,0
"Miguel Sano",2,"3B",4600,"MIN","@BAL",4.19,"Bundy",0.304,"-3%","R","R",0.369,"-1%",0.254,-1,NA,"3",NA,"-1%","-4%","0%",10,10.8,10.8,2.1,19.6,8.2,1.8,0,0
"Justin Smoak",1,"1B",4600,"TOR","@MIL",4.21,"Nelson",0.35,"7%","R","S",0.31,"2%",0.194,9,NA,"4",NA,"19%","0%","-2%",13.5,8.7,8.7,0.1,17.2,9.3,2,0,0
"DJ LeMahieu",1,"2B",4600,"COL","@PHI",4.53,"Eflin",0.309,"-1%","R","R",0.333,"-1%",0.104,4,NA,"2",NA,"-14%","-3%","0%",10.1,7.3,7.3,0.1,14.6,6.8,1.5,0,0
"Mark Reynolds",NA,"1B",4500,"COL","@PHI",4.53,"Eflin",0.309,"-1%","R","R",0.346,"4%",0.208,10,NA,"4",NA,"-9%","-4%","0%",7.4,10,10,1.4,18.5,7.6,1.7,0,0
"Devon Travis",NA,"2B",4500,"TOR","@MIL",4.21,"Nelson",0.31,"-2%","R","R",0.331,"1%",0.159,1,NA,"5",NA,"-3%","0%","-1%",11.8,6.4,6.4,-0.1,12.8,6.8,1.5,0,0
"Joey Votto",NA,"1B",4500,"CIN","CLE",3.78,"Carrasco",0.29,"-7%","R","L",0.412,"2%",0.224,3,NA,"3",NA,"2%","-2%","0%",9.2,10.4,10.4,2.9,17.9,7.9,1.8,0,0
"Chris Davis",1,"1B",4500,"BAL","MIN",4.81,"Santana",0.307,"-3%","R","L",0.362,"4%",0.275,11,NA,"4",NA,"4%","-4%","0%",12.1,7.8,7.8,-1.2,16.9,8.4,1.9,0,0
"Chris Owings",NA,"OF/SS",4500,"ARI","CWS",6.27,"Covey",NA,"-1%","R","R",0.289,"-1%",0.12,-5,NA,"7",NA,"4%","4%","0%",7.8,9.1,9.1,0.5,17.7,7.9,1.8,0,0
"Jean Segura",NA,"SS",4500,"SEA","@WAS",4.11,"Ross",0.248,"-14%","R","R",0.321,"1%",0.123,-1,NA,"1",NA,"6%","-4%","-3%",6.9,9.8,9.8,2.4,17.3,7.3,1.6,0,0
"Zack Cozart",1,"SS",4500,"CIN","CLE",3.78,"Carrasco",0.272,"-10%","R","R",0.294,"-3%",0.13,-11,NA,"2",NA,"0%","-2%","0%",10.4,9.7,9.7,3.4,16,6,1.3,0,0
"Hanley Ramirez",NA,"1B",4400,"BOS","TEX",5.2,"Cashner",0.3,"-4%","R","R",0.339,"-4%",0.172,-13,NA,"5",NA,"4%","-1%","0%",8.3,7.9,7.9,1.1,14.8,8.6,2,0,0
"Adam Jones",1,"OF",4400,"BAL","MIN",4.81,"Santana",0.29,"-7%","R","R",0.33,"0%",0.187,3,NA,"2",NA,"1%","-4%","0%",9.5,7.9,7.9,1.1,14.6,7.6,1.7,0,0
"Robinson Cano",1,"2B",4400,"SEA","@WAS",4.11,"Ross",0.363,"6%","R","L",0.38,"7%",0.211,18,NA,"x",NA,"0%","0%","0%",13,9.4,9.4,0.9,17.9,0,0,0,0
"Travis Shaw",1,"3B",4400,"MIL","TOR",4.29,"Biagini",0.286,"-6%","R","L",0.328,"0%",0.193,-5,NA,"4",NA,"8%","0%","-2%",11,9.5,9.5,1.1,17.9,7.2,1.6,0,0
"Edwin Encarnacion",1,"1B",4400,"CLE","@CIN",4.72,"Garrett",0.311,"1%","L","R",0.365,"-4%",0.215,-18,NA,"5",NA,"1%","-2%","0%",6.8,6.7,6.7,0.3,13.2,8.3,1.9,0,0
"Tim Anderson",1,"SS",4400,"CWS","@ARI",4.73,"Corbin",0.354,"7%","L","R",0.331,"5%",0.104,1,NA,"7",NA,"11%","4%","0%",10.7,7.1,7.1,-0.7,14.9,8.3,1.9,0,0
"Eugenio Suarez",NA,"3B",4400,"CIN","CLE",3.78,"Carrasco",0.272,"-10%","R","R",0.314,"-3%",0.146,-8,NA,"5",NA,"1%","-2%","0%",7.9,9.4,9.4,0.8,18,6.3,1.4,0,0
"Miguel Cabrera",1,"1B",4400,"DET","@HOU",3.4,"McCullers",0.312,"-2%","R","R",0.391,"-2%",0.215,-5,NA,"3",NA,"1%","0%","0%",7,7.5,7.5,0.5,14.5,8,1.8,0,0
"Brian Dozier",NA,"2B",4400,"MIN","@BAL",4.19,"Bundy",0.304,"-3%","R","R",0.339,"-3%",0.21,-4,NA,"1",NA,"-1%","-3%","0%",7.5,8.4,8.4,1.9,14.9,8.4,1.9,0,0
"Jason Kipnis",NA,"2B",4400,"CLE","@CIN",4.72,"Garrett",NA,"-5%","L","L",0.312,"-6%",0.137,-8,NA,"1",NA,"-2%","-2%","0%",11,6.8,6.8,-1.8,15.3,7.5,1.7,0,0
"Billy Hamilton",1,"OF",4400,"CIN","CLE",3.78,"Carrasco",0.29,"-7%","R","S",0.281,"1%",0.08,-8,NA,"1",NA,"-1%","-1%","0%",9.4,10.1,10.1,1.9,18.4,8.1,1.8,0,0
"Yoenis Cespedes",NA,"OF",4400,"NYM","SD",4.22,"Chacin",0.311,"-2%","R","R",0.358,"0%",0.231,-1,NA,"x",NA,"0%","0%","0%",12.8,9.8,9.8,-3.1,22.7,0,0,0,0
"Cody Bellinger",1,"1B/OF",4400,"LAD","STL",4.26,"Lynn",0.34,"4%","R","L",0.466,"6%",0.438,20,NA,"3",NA,"-2%","-1%","0%",10,11.6,11.6,1.4,21.9,8.2,1.9,0,0
"Nelson Cruz",NA,"OF",4300,"SEA","@WAS",4.11,"Ross",0.248,"-14%","R","R",0.367,"-4%",0.244,-5,NA,"3",NA,"5%","-5%","-5%",6.8,9.3,9.3,1.5,17.1,7.3,1.7,0,0
"Yasmany Tomas",NA,"OF",4300,"ARI","CWS",6.27,"Covey",NA,"-1%","R","R",0.311,"-6%",0.176,-10,NA,"5",NA,"3%","6%","0%",9.2,8.7,8.7,0.8,16.7,8.8,2,0,0
"Adam Duvall",NA,"OF",4300,"CIN","CLE",3.78,"Carrasco",0.272,"-10%","R","R",0.329,"-1%",0.259,3,NA,"4",NA,"1%","-2%","0%",5.9,8.9,8.9,0.4,17.3,6.6,1.5,0,0
"George Springer",NA,"OF",4300,"HOU","DET",5.1,"Zimmermann",0.302,"-4%","R","R",0.343,"-4%",0.186,-10,NA,"1",NA,"0%","0%","0%",7.8,8.4,8.4,0.8,16.1,8.4,2,0,0
"Jonathan Villar",1,"2B",4300,"MIL","TOR",4.29,"Biagini",0.286,"-6%","R","S",0.318,"-2%",0.14,-8,NA,"1",NA,"6%","0%","-1%",10,8.1,8.1,0,16.2,8.4,2,0,0
"Kevin Pillar",1,"OF",4300,"TOR","@MIL",4.21,"Nelson",0.31,"-2%","R","R",0.308,"-1%",0.125,0,NA,"1",NA,"-4%","0%","-1%",11.2,8.8,8.8,1.1,16.5,7.7,1.8,0,0
"Ian Desmond",NA,"1B/OF",4300,"COL","@PHI",4.53,"Eflin",0.309,"-1%","R","R",0.312,"-3%",0.16,-1,NA,"6",NA,"-10%","-3%","0%",6.9,7.4,7.4,-0.5,15.3,6.8,1.6,0,0
"Gregory Polanco",NA,"OF",4300,"PIT","@ATL",4.73,"Dickey",0.317,"-1%","R","L",0.326,"5%",0.158,6,NA,"x",NA,"0%","0%","0%",7.4,6.7,6.7,0.8,12.5,0,0,0,0
"David Dahl",1,"OF",4300,"COL","@PHI",4.53,"Eflin",0.341,"3%","R","L",0.38,"5%",0.218,15,NA,"x",NA,"0%","0%","0%",0,0,0,0,0,0,0,0,0
"Mike Napoli",NA,"1B",4200,"TEX","@BOS",3.8,"Porcello",0.311,"-2%","R","R",0.312,"-7%",0.19,-6,NA,"6",NA,"6%","-1%","0%",10.8,6.9,6.9,-1.3,15,6.8,1.6,0,0
"Adam Eaton",0,"OF",4200,"WAS","SEA",4.89,"Bergman",0.317,"6%","R","L",0.357,"4%",0.158,20,NA,"x",NA,"0%","0%","0%",10.9,10.6,10.6,3,18.2,0,0,0,0
"Adrian Beltre",NA,"3B",4200,"TEX","@BOS",3.8,"Porcello",0.311,"-2%","R","R",0.345,"-6%",0.168,-11,NA,"x",NA,"0%","0%","0%",0,0,0,0,0,0,0,0,0
"Troy Tulowitzki",NA,"SS",4200,"TOR","@MIL",4.21,"Nelson",0.31,"-2%","R","R",0.341,"-5%",0.18,-6,NA,"x",NA,"0%","0%","0%",6.4,6.4,6.4,-0.7,13.5,0,0,0,0
"Khris Davis",NA,"OF",4200,"OAK","MIA",4.53,"Urena",0.332,"3%","R","R",0.344,"0%",0.255,0,NA,"4",NA,"-3%","-2%","1%",7,8.1,8.1,-0.4,16.6,8.2,2,0,0
"Carlos Gonzalez",2,"OF",4200,"COL","@PHI",4.53,"Eflin",0.341,"3%","R","L",0.373,"7%",0.246,12,NA,"5",NA,"-14%","-4%","0%",8.8,6.3,6.3,1.2,11.4,7.3,1.7,0,0
"Carlos Santana",NA,"1B",4200,"CLE","@CIN",4.72,"Garrett",0.311,"1%","L","S",0.349,"-1%",0.153,-22,NA,"4",NA,"0%","-2%","0%",6.4,7.5,7.5,0.9,14.2,8.4,2,0,0
"Jackie Bradley Jr.",NA,"OF",4200,"BOS","TEX",5.2,"Cashner",0.342,"5%","R","L",0.311,"0%",0.186,10,NA,"7",NA,"3%","-1%","0%",9.2,6.6,6.6,-0.7,13.9,8.1,1.9,0,0
"Todd Frazier",NA,"3B",4200,"CWS","@ARI",4.73,"Corbin",0.354,"7%","L","R",0.347,"3%",0.254,15,NA,"5",NA,"4%","5%","0%",7.1,6.7,6.7,0.1,13.3,9.2,2.2,0,0
"Jose Ramirez",NA,"2B/3B",4200,"CLE","@CIN",4.72,"Garrett",0.311,"1%","L","S",0.317,"-1%",0.12,-9,NA,"6",NA,"-2%","-2%","0%",4.9,7.9,7.9,-0.4,16.3,7.6,1.8,0,0
"Giancarlo Stanton",NA,"OF",4100,"MIA","@OAK",3.97,"Hahn",0.264,"-12%","R","R",0.362,"-6%",0.254,-10,NA,"4",NA,"-3%","-2%","1%",5.8,8.8,8.8,-0.1,17.8,7.9,1.9,0,0
"Joey Gallo",1,"3B",4100,"TEX","@BOS",3.8,"Porcello",0.317,"-1%","R","L",0.347,"5%",0.289,17,NA,"7",NA,"1%","-1%","0%",8.6,8.7,8.7,0.2,17.1,7.3,1.8,0,0
"Robbie Grossman",0,"OF",4100,"MIN","@BAL",4.19,"Bundy",0.317,"-1%","R","S",0.322,"-2%",0.123,-3,NA,"x",NA,"0%","0%","0%",11.1,8.3,8.3,1.9,14.7,0,0,0,0
"Evan Longoria",1,"3B",4100,"TB","LAA",4.35,"Shoemaker",0.312,"-2%","R","R",0.323,"-4%",0.186,-4,NA,"3",NA,"-4%","0%","0%",9.1,7.3,7.3,0.3,14.2,7.3,1.8,0,0
"Starlin Castro",NA,"2B",4100,"NYY","KC",4.62,"Duffy",0.324,"1%","L","R",0.306,"-3%",0.118,-17,NA,"4",NA,"-2%","-3%","0%",8.3,9,9,1.7,16.3,6.7,1.6,0,0
"Aaron Hicks",NA,"OF",4100,"NYY","KC",4.62,"Duffy",0.324,"1%","L","S",0.315,"3%",0.159,16,NA,"8",NA,"-1%","-2%","0%",7.5,10.4,10.4,0.4,20.4,6.8,1.7,0,0
"Shin-soo Choo",1,"OF",4100,"TEX","@BOS",3.8,"Porcello",0.317,"-1%","R","L",0.351,"4%",0.167,14,NA,"1",NA,"7%","-1%","0%",9.6,7.4,7.4,-0.5,15.4,8.3,2,0,0
"Keon Broxton",NA,"OF",4100,"MIL","TOR",4.29,"Biagini",0.276,"-8%","R","R",0.329,"-2%",0.183,0,NA,"7",NA,"-1%","0%","-1%",7.9,8.6,8.6,-0.5,17.6,6.2,1.5,0,0
"Cameron Maybin",1,"OF",4100,"LAA","@TB",4.15,"Cobb",0.295,"-5%","R","R",0.309,"0%",0.091,-7,NA,"1",NA,"-2%","0%","0%",12.8,8,8,0.6,15.5,7.4,1.8,0,0
"Starling Marte",NA,"OF",4000,"PIT","@ATL",4.73,"Dickey",0.331,"2%","R","R",0.354,"1%",0.16,3,NA,"x",NA,"0%","0%","0%",8.2,7.8,7.8,-1.9,17.4,0,0,0,0
"Justin Bour",1,"1B",4000,"MIA","@OAK",3.97,"Hahn",0.323,"1%","R","L",0.351,"3%",0.22,8,NA,"5",NA,"-4%","-2%","1%",14.1,8.4,8.4,-0.1,16.8,7.3,1.8,0,0
"Jose Reyes",NA,"3B/SS",4000,"NYM","SD",4.22,"Chacin",0.333,"3%","R","S",0.303,"-2%",0.113,-8,NA,"2",NA,"-3%","-2%","2%",6.7,6.8,6.8,0,13.6,6.9,1.7,0,0
"Wil Myers",NA,"1B",4000,"SD","@NYM",3.78,"Harvey",0.278,"-9%","R","R",0.333,"1%",0.193,9,NA,"3",NA,"-6%","-3%","3%",7.6,8.8,8.8,1.1,16.6,7.8,1.9,0,0
"Welington Castillo",NA,"C",4000,"BAL","MIN",4.81,"Santana",0.29,"-7%","R","R",0.302,"-4%",0.152,-9,NA,"6",NA,"1%","-4%","0%",13.1,8.9,8.9,0.2,17.5,6.4,1.6,0,0
"Ian Kinsler",NA,"2B",4000,"DET","@HOU",3.4,"McCullers",0.312,"-2%","R","R",0.33,"-2%",0.148,-4,NA,"1",NA,"0%","0%","0%",6.7,7.3,7.3,0.3,14.4,7.1,1.8,0,0
"Aaron Altherr",NA,"OF",4000,"PHI","COL",3.97,"Marquez",NA,"-1%","R","R",0.334,"-1%",0.19,-2,NA,"3",NA,"1%","-3%","0%",6.5,10.9,10.9,2.6,19.2,6.9,1.7,0,0
"Max Kepler",1,"OF",4000,"MIN","@BAL",4.19,"Bundy",0.317,"-1%","R","L",0.339,"7%",0.207,13,NA,"4",NA,"4%","-3%","0%",11.5,8.7,8.7,0.9,16.4,8.3,2.1,0,0
"Yasiel Puig",NA,"OF",4000,"LAD","STL",4.26,"Lynn",0.273,"-10%","R","R",0.354,"0%",0.181,0,NA,"7",NA,"-4%","-1%","0%",8.1,7.9,7.9,-1.5,17.3,6.5,1.6,0,0
"Kyle Schwarber",1,"OF",4000,"CHC","SF",3.93,"Cueto",0.272,"-10%","R","L",0.363,"6%",0.237,13,NA,"2",NA,"-3%","-3%","0%",7,7.1,7.1,0.9,13.3,7.1,1.8,0,0
"Scott Schebler",1,"OF",4000,"CIN","CLE",3.78,"Carrasco",0.29,"-7%","R","L",0.35,"3%",0.21,3,NA,"6",NA,"2%","-2%","0%",9.5,8.6,8.6,-0.1,17.3,6.7,1.7,0,0
"Carlos Gomez",NA,"OF",4000,"TEX","@BOS",3.8,"Porcello",0.311,"-2%","R","R",0.34,"1%",0.178,-1,NA,"x",NA,"0%","0%","0%",6.5,7.6,7.6,-0.3,15.4,0,0,0,0
"Ian Happ",1,"2B",4000,"CHC","SF",3.93,"Cueto",0.272,"-10%","R","S",NA,"2%",NA,6,NA,"5",NA,"-2%","-3%","0%",11.6,11.6,11.6,5.4,17.9,6,1.5,0,0
"Kendrys Morales",NA,"1B",4000,"TOR","@MIL",4.21,"Nelson",0.35,"7%","R","S",0.325,"-2%",0.196,10,NA,"x",NA,"0%","0%","0%",6.6,7.1,7.1,-1,15.2,0,0,0,0
"Maikel Franco",NA,"3B",4000,"PHI","COL",3.97,"Marquez",NA,"-1%","R","R",0.312,"-1%",0.169,-3,NA,"6",NA,"2%","-4%","0%",5.8,6.8,6.8,-0.4,14.1,6.9,1.7,0,0
"Josh Harrison",1,"2B/3B",4000,"PIT","@ATL",4.73,"Dickey",0.331,"2%","R","R",0.321,"-3%",0.129,-5,NA,"2",NA,"0%","-3%","0%",7.2,7.4,7.4,1,13.8,7.8,1.9,0,0
"Joe Mauer",1,"1B",3900,"MIN","@BAL",4.19,"Bundy",0.317,"-1%","R","L",0.328,"2%",0.124,7,NA,"2",NA,"3%","-3%","0%",8.4,7,7,2,12,7.6,1.9,0,0
"Andrew McCutchen",1,"OF",3900,"PIT","@ATL",4.73,"Dickey",0.331,"2%","R","R",0.364,"-3%",0.192,-5,NA,"3",NA,"3%","-3%","0%",7.4,6.8,6.8,0.1,13.5,8.9,2.3,0,0
"Matt Davidson",NA,"1B/3B",3900,"CWS","@ARI",4.73,"Corbin",0.354,"7%","L","R",0.299,"2%",0.136,4,NA,"x",NA,"0%","0%","0%",8,8.1,8.1,-1.6,17.8,0,0,0,0
"Ender Inciarte",NA,"OF",3900,"ATL","PIT",4.77,"Glasnow",NA,"4%","R","L",0.328,"4%",0.115,16,NA,"1",NA,"-2%","-3%","0%",7.8,8.7,8.7,1.2,16.3,7.9,2,0,0
"Yoan Moncada",NA,"2B/3B",3900,"CWS","@ARI",4.73,"Corbin",0.354,"7%","L","S",NA,"3%",NA,8,NA,"x",NA,"0%","0%","0%",0,0,0,0,0,0,0,0,0
"Brandon Phillips",1,"2B",3900,"ATL","PIT",4.77,"Glasnow",0.376,"5%","R","R",0.319,"2%",0.116,1,NA,"2",NA,"0%","-3%","0%",9.1,8,8,0.6,15.4,7.3,1.9,0,0
"Jose Peraza",NA,"2B",3900,"CIN","CLE",3.78,"Carrasco",0.272,"-10%","R","R",0.301,"-1%",0.07,-14,NA,"7",NA,"-1%","-1%","0%",8.3,6.9,6.9,0.1,13.6,5.7,1.5,0,0
"Dustin Pedroia",NA,"2B",3900,"BOS","TEX",5.2,"Cashner",0.3,"-4%","R","R",0.34,"-2%",0.116,-8,NA,"2",NA,"4%","-1%","0%",5.8,6.7,6.7,1.8,11.6,7.8,2,0,0
"Buster Posey",2,"1B/C",3900,"SF","@CHC",3.07,"Lester",0.285,"-8%","L","R",0.382,"5%",0.191,17,NA,"4",NA,"5%","-3%","0%",11.8,8.8,8.8,2.7,14.9,7.8,2,0,0
"Seth Smith",NA,"OF",3900,"BAL","MIN",4.81,"Santana",0.307,"-3%","R","L",0.35,"3%",0.189,8,NA,"1",NA,"2%","-4%","0%",7.6,8.7,8.7,1.2,16.2,8,2.1,0,0
