"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Luis Severino",5,"SP",11900,"NYY","DET","68%",3.4,NA,NA,"",4.8,"24.6%",3.63,3.5,"R",0.302,0.302,"0%","-1%","0%",23,21.7,21.7,10.2,33.2,19.3,1.6,0,0
"Sonny Gray",4,"SP",11700,"OAK","SF","56%",4.43,NA,NA,"",3.92,"20.4%",3.93,3.72,"R",0.284,0.303,"2%","0%","0%",23.3,18,18,7.4,28.6,17.4,1.5,0,0
"Gio Gonzalez",5,"SP",11200,"WAS","@MIA","56%",4.21,NA,NA,"",4.77,"22.5%",4.02,3.85,"L",0.271,0.317,"4%","0%","1%",20.9,19.4,19.4,11.4,27.4,17.8,1.6,0,0
"Charlie Morton",6,"SP",10600,"HOU","TB","59%",4.05,NA,NA,"",4.56,"21.0%",3.85,3.75,"R",0.323,0.307,"1%","-2%","0%",21.4,19.1,19.1,11,27.1,16.9,1.6,0,0
"Mike Foltynewicz",1,"SP",9200,"ATL","@PHI","54%",4.08,5.5,0.307,"23.2%",4.08,"20.5%",4.29,4.42,"R",0.368,0.325,"3%","-1%","0%",21.1,15.3,15.3,2.4,28.2,17.4,1.9,0,0
"Danny Duffy",3,"SP",8900,"KC","@BAL","50%",4.98,NA,NA,"",4.59,"21.3%",4.13,4.28,"L",0.216,0.332,"2%","-1%","0%",17.6,15.9,15.9,4.1,27.7,16.2,1.8,0,0
"Felix Hernandez",3,"SP",8500,"SEA","@TEX","47%",5.4,NA,NA,"",4.91,"21.3%",3.94,3.81,"R",0.288,0.305,"-8%","-1%","0%",18.9,14.9,14.9,5.7,24.1,14,1.6,0,0
"Cole Hamels",3,"SP",8400,"TEX","SEA","53%",5.1,NA,NA,"",4.68,"22.7%",3.89,3.81,"L",0.28,0.306,"-3%","-1%","0%",18.2,13.3,13.3,0.8,25.9,14.8,1.8,0,0
"Michael Fulmer",NA,"SP",8100,"DET","@NYY","32%",5.1,NA,NA,"",5.36,"19.1%",4.15,4.01,"R",0.276,0.279,"-1%","-2%","0%",14.2,17.1,17.1,7.1,27.2,13.9,1.7,0,0
"Mike Clevinger",4,"SP",7800,"CLE","@BOS","52%",5.13,NA,NA,"",4.67,"24.6%",4.51,4.48,"R",0.284,0.33,"-4%","-2%","0%",20.5,17.6,17.6,8.4,26.9,13.4,1.7,0,0
"Alex Cobb",NA,"SP",7300,"TB","@HOU","41%",4.95,NA,NA,"",5.9,"15.9%",4.65,4.46,"R",0.297,0.304,"2%","-5%","0%",18.9,15.2,15.2,5.7,24.7,12.4,1.7,0,0
"Marco Estrada",4,"SP",6500,"TOR","@CWS","60%",4.64,NA,NA,"",4.35,"21.4%",4.47,4.79,"R",0.29,0.311,"3%","-1%","0%",5.3,13.2,13.2,0.8,25.5,14.7,2.3,0,0
"Nick Pivetta",NA,"SP",6400,"PHI","ATL","46%",4.42,NA,0.306,"19.7%",4.64,"24.1%",4.39,4.53,"R",0.28,0.422,"2%","-2%","0%",14.4,12.5,12.5,1.9,23.2,15.2,2.4,0,0
"Ubaldo Jimenez",1,"SP",5800,"BAL","KC","50%",5.02,NA,NA,"",4.4,"20.3%",4.41,4.32,"R",0.354,0.323,"0%","-2%","0%",7.7,7.4,7.4,-6.3,21,11.2,1.9,0,0
"James Shields",NA,"SP",5700,"CWS","TOR","40%",5.86,NA,NA,"",4.11,"20.3%",4.54,4.62,"R",0.358,0.333,"1%","-1%","0%",3.6,8,8,-0.7,16.8,10.9,1.9,0,0
"Jose Urena",1,"SP",5600,"MIA","WAS","44%",4.79,NA,NA,"",5.59,"14.5%",5.03,5.15,"R",0.342,0.326,"4%","0%","2%",11.2,12.4,12.4,4.4,20.4,9.2,1.6,0,0
"Matt Cain",1,"SP",5100,"SF","@OAK","44%",5.07,NA,NA,"",4.24,"15.3%",5.04,5.01,"R",0.366,0.355,"6%","1%","-1%",4.1,7.2,7.2,-3.8,18.2,10.4,2,0,0
"Doug Fister",NA,"SP",4500,"BOS","CLE","48%",5.37,NA,NA,"",4.93,"14.7%",4.86,4.83,"R",0.354,0.307,"-6%","-4%","0%",5.5,5.5,5.5,-2.3,13.2,8.6,1.9,0,0
