Player Name,Likes,Pos,Salary,Team,Opp,Vegas Odds Win,Vegas Odds RA,Vegas Odds K,Opponent wOBA,Opponent K%,Opponent RS,K%,SIERA,xFIP,Handedness,wOBA vs L,wOBA vs R,Park Factor,Temperature Factor,Wind Factor,L5 FP,L80 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Noah Syndergaard,5,SP,11800,NYM,MIA,64%,2.95,7,0.303,22.3%,4.25,28.5%,2.95,2.78,R,0.303,0.256,1%,2%,-1%,24.5,24.5,24.5,24.5,24.5,23.8,2.0,32.8,2.8
Johnny Cueto,5,SP,11600,SF,@SD,60%,3.35,6,0.295,22.5%,3.40,21.4%,3.71,3.60,R,0.268,0.281,1%,0%,0%,12.5,12.5,12.5,12.5,12.5,19.5,1.7,24.4,2.1
Stephen Strasburg,2,SP,10600,WAS,@PHI,62%,3.70,6.5,0.298,22.6%,3.50,30.2%,2.99,2.97,R,0.276,0.301,2%,1%,-1%,18.1,18.1,18.1,18.1,18.1,23.3,2.2,20.9,2.0
Rick Porcello,,SP,10400,BOS,@DET,48%,4.34,5,0.322,19.1%,4.67,20.8%,3.76,3.82,R,0.319,0.304,3%,1%,0%,18.1,18.1,18.1,18.1,18.1,15.8,1.5,16.3,1.6
Corey Kluber,2,SP,10000,CLE,@ARI,62%,4.10,7,0.309,23.7%,6.80,27.0%,3.24,3.27,R,0.309,0.250,-2%,0%,0%,10.1,10.1,10.1,10.1,10.1,22.9,2.3,13.3,1.3
Carlos Martinez,7,SP,10000,STL,CIN,63%,3.42,6,0.299,22.9%,3.50,22.9%,3.71,3.56,R,0.332,0.263,1%,0%,-1%,34.4,34.4,34.4,34.4,34.4,19.9,2.0,1.9,0.2
Lance McCullers,3,SP,9900,HOU,KC,64%,3.57,6.5,0.313,20.3%,2.50,27.0%,3.60,3.32,R,0.287,0.320,1%,-1%,-2%,25.3,25.3,25.3,25.3,25.3,18.2,1.8,26.1,2.6
Jake Arrieta,2,SP,9600,CHC,@MIL,62%,3.48,6.5,0.293,27.8%,3.80,25.6%,3.31,3.11,R,0.250,0.242,-1%,1%,1%,25.3,25.3,25.3,25.3,25.3,23.0,2.4,30.8,3.2
Jose Quintana,4,SP,8800,CWS,MIN,55%,3.79,6,0.327,24.8%,6.00,21.1%,3.83,3.77,L,0.297,0.304,1%,0%,0%,-1.4,-1.4,-1.4,-1.4,-1.4,19.4,2.2,20.6,2.3
Julio Teheran,,SP,8700,ATL,@PIT,45%,4.24,4.5,0.304,19.5%,2.67,21.1%,4.08,4.16,R,0.342,0.254,1%,1%,0%,21.3,21.3,21.3,21.3,21.3,16.3,1.9,19.6,2.3
Marco Estrada,,SP,8500,TOR,@TB,52%,3.91,5,0.321,22.1%,4.60,20.4%,4.48,4.79,R,0.284,0.304,5%,0%,0%,13.3,13.3,13.3,13.3,13.3,15.9,1.9,5.8,0.7
Matt Shoemaker,2,SP,8300,LAA,SEA,55%,4.03,4.5,0.324,17.8%,1.80,20.9%,3.92,4.00,R,0.307,0.311,2%,1%,0%,11.1,11.1,11.1,11.1,11.1,15.3,1.8,-5.6,-0.7
Hisashi Iwakuma,1,SP,8200,SEA,@LAA,45%,4.47,3.5,0.322,17.3%,4.00,19.1%,4.03,3.96,R,0.298,0.294,3%,2%,0%,9.3,9.3,9.3,9.3,9.3,12.6,1.5,12.5,1.5
Gerrit Cole,5,SP,8100,PIT,ATL,55%,3.76,5,0.304,20.5%,2.25,22.4%,3.61,3.47,R,0.304,0.287,0%,1%,0%,0.5,0.5,0.5,0.5,0.5,17.4,2.1,9.5,1.2
Jake Odorizzi,0,SP,7800,TB,TOR,48%,4.09,5,0.337,19.5%,4.00,21.5%,4.06,4.22,R,0.280,0.332,2%,0%,0%,8.1,8.1,8.1,8.1,8.1,14.4,1.8,19.1,2.4
Ervin Santana,,SP,7500,MIN,@CWS,45%,4.21,5,0.316,20.1%,5.00,19.2%,4.34,4.29,R,0.313,0.297,3%,0%,0%,21.4,21.4,21.4,21.4,21.4,14.5,1.9,23.1,3.1
Jeremy Hellickson,,SP,7100,PHI,WAS,38%,4.80,4.5,0.325,20.4%,5.00,19.5%,4.14,4.07,R,0.326,0.323,2%,2%,-2%,10.5,10.5,10.5,10.5,10.5,13.2,1.9,14.1,2.0
Nate Karns,,SP,7000,KC,@HOU,36%,4.93,,0.329,18.2%,2.60,23.7%,4.03,4.03,R,0.307,0.337,6%,-2%,-4%,0.0,0.0,0.0,0.0,0.0,12.6,1.8,12.0,1.7
Daniel Norris,1,SP,6900,DET,BOS,52%,4.16,4.5,0.319,19.2%,4.33,21.0%,4.16,4.29,L,0.320,0.320,0%,1%,0%,0.0,0.0,0.0,0.0,0.0,13.8,2.0,6.3,0.9
CC Sabathia,,SP,6600,NYY,@BAL,49%,4.32,4.5,0.317,21.4%,4.00,19.3%,4.22,4.16,L,0.276,0.350,0%,2%,-1%,16.3,16.3,16.3,16.3,16.3,14.2,2.2,9.5,1.4
Sean Manaea,,SP,6600,OAK,@TEX,53%,4.82,,0.326,20.9%,6.00,20.9%,4.04,3.96,L,,0.322,-8%,1%,0%,8.7,8.7,8.7,8.7,8.7,13.8,2.1,17.8,2.7
