"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Clayton Kershaw",3,"SP",13900,"LAD","SF","67%",2.42,7.5,NA,"",3.4,"32.8%",2.3,2.18,"L",0.212,0.23,"1%","0%","0%",27.7,27.7,27.7,19,36.5,28.2,2,0,0
"Johnny Cueto",NA,"SP",11500,"SF","@LAD","33%",3.58,5,NA,"",4.28,"21.2%",3.74,3.63,"R",0.27,0.284,"6%","0%","0%",12.7,12.7,12.7,1.7,23.8,16.3,1.4,0,0
"Lance McCullers",1,"SP",10700,"HOU","TEX","67%",3.44,6,NA,"",4.67,"27.3%",3.47,3.21,"R",0.289,0.318,"1%","0%","-2%",18.8,18.8,18.8,6.7,30.8,18.7,1.7,0,0
"Rick Porcello",NA,"SP",9500,"BOS","BAL","56%",3.74,5.5,NA,"",4.27,"20.8%",3.75,3.82,"R",0.32,0.306,"-3%","3%","1%",15.4,15.4,15.4,5.1,25.8,16.4,1.7,0,0
"Vincent Velasquez",0,"SP",8700,"PHI","@CHC","38%",5.96,NA,NA,"",5.22,"26.9%",3.67,3.83,"R",0.334,0.324,"1%","4%","-10%",11.4,11.4,11.4,7.2,15.6,14.5,1.7,0,0
"Julio Teheran",2,"SP",8500,"ATL","NYM","52%",4.15,4.5,NA,"",4.26,"21.0%",4.12,4.2,"R",0.343,0.253,"0%","2%","0%",14.2,14.2,14.2,3.3,25,15.5,1.8,0,0
"Marco Estrada",1,"SP",8300,"TOR","@NYY","38%",4.25,5.5,NA,"",5.64,"20.7%",4.43,4.76,"R",0.284,0.305,"1%","2%","0%",18.8,18.8,18.8,9.9,27.7,13.6,1.6,0,0
"Gerrit Cole",1,"SP",8100,"PIT","@CIN","51%",4.2,5,0.304,"20.6%",4.74,"22.2%",3.63,3.5,"R",0.309,0.289,"-1%","4%","0%",16.1,16.1,16.1,4.6,27.6,17.3,2.1,0,0
"Luis Severino",3,"SP",8000,"NYY","TOR","62%",3.25,6,NA,"",3.58,"23.2%",3.69,3.61,"R",0.307,0.334,"0%","1%","0%",26,26,26,15.8,36.3,19.1,2.4,0,0
"Trevor Bauer",NA,"SP",7800,"CLE","@DET","55%",4.02,5.5,NA,"",4.83,"22.0%",4.19,4.16,"R",0.316,0.321,"3%","3%","0%",16.3,16.3,16.3,7.8,24.7,15.8,2,0,0
"Jake Odorizzi",1,"SP",7700,"TB","@MIA","43%",4.3,NA,NA,"",4.27,"21.3%",4.08,4.23,"R",0.282,0.33,"2%","-1%","2%",9.6,9.6,9.6,0.8,18.4,14.4,1.9,0,0
"Jason Vargas",2,"SP",7400,"KC","CWS","60%",3.78,NA,NA,"",4.32,"20.1%",3.91,3.92,"L",0.321,0.305,"-2%","5%","0%",26,26,26,14.6,37.3,16,2.2,0,0
"Michael Wacha",2,"SP",7200,"STL","MIL","59%",3.59,5.5,NA,"",5.24,"19.7%",4.14,3.95,"R",0.277,0.326,"1%","7%","-1%",19.7,19.7,19.7,15.9,23.5,15.7,2.2,0,0
"Dylan Bundy",NA,"SP",7000,"BAL","@BOS","44%",4.26,NA,NA,"",3.78,"21.7%",4.13,4.4,"R",0.311,0.315,"-7%","3%","2%",20.1,20.1,20.1,10.8,29.3,15.6,2.2,0,0
"Zach Davies",NA,"SP",6900,"MIL","@STL","41%",4.41,4.5,NA,"",4.13,"19.1%",4.18,4.02,"R",0.32,0.32,"3%","6%","-1%",8.8,8.8,8.8,-2.4,19.9,13.2,1.9,0,0
"Daniel Norris",1,"SP",6700,"DET","CLE","45%",4.48,4,NA,"",4.57,"20.2%",4.29,4.36,"L",0.328,0.317,"0%","3%","0%",9.3,9.3,9.3,-0.6,19.1,13.9,2.1,0,0
"Wei-Yin Chen",NA,"SP",6600,"MIA","TB","56%",3.7,NA,NA,"",4.4,"19.1%",4.06,4.11,"L",0.287,0.336,"2%","-1%","2%",10.8,10.8,10.8,-1.8,23.3,14.2,2.2,0,0
"Robert Gsellman",NA,"SP",6500,"NYM","@ATL","48%",4.35,NA,NA,"",4.59,"23.5%",3.56,3.28,"R",NA,0.331,"-3%","3%","0%",6.9,6.9,6.9,-4.3,18.1,12.5,1.9,0,0
"Brett Anderson",1,"SP",6400,"CHC","PHI","62%",4.54,NA,NA,"",4.68,"15.1%",3.63,3.59,"L",0.343,0.321,"1%","5%","-12%",11.6,11.6,11.6,4.8,18.4,10.7,1.7,0,0
"Andrew Cashner",NA,"SP",6200,"TEX","@HOU","33%",5.06,NA,NA,"",4.38,"19.6%",4.35,4.21,"R",0.341,0.301,"10%","-1%","-5%",8.3,8.3,8.3,2.2,14.4,9.1,1.5,0,0
"Amir Garrett",0,"SP",5500,"CIN","PIT","49%",4.3,NA,NA,"",3.78,"",NA,NA,"L",NA,NA,"0%","4%","0%",14.9,14.9,14.9,-5.9,35.8,15.9,2.9,0,0
"Dylan Covey",1,"SP",4600,"CWS","@KC","40%",4.72,NA,NA,"",2.64,"",NA,NA,"R",NA,NA,"-6%","6%","0%",2,2,2,-8.4,12.4,10.8,2.3,0,0
