"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Jameson Taillon",NA,"SP",8000,"PIT","CIN","62%",3.92,NA,NA,NA,4.55,"21.1%",3.77,3.53,"R",0.322,0.31,"0%","-1%","0%",13.1,14.6,14.6,2.8,26.3,15,1.9,0,0
"Sean Manaea",NA,"SP",7900,"OAK","SF","53%",4.11,NA,NA,NA,3.91,"22.0%",4.08,4.05,"L",0.232,0.321,"2%","0%","0%",15.6,16.8,16.8,7.9,25.7,18.6,2.4,0,0
"Jimmy Nelson",NA,"SP",7800,"MIL","STL","52%",3.91,NA,NA,NA,4.47,"20.6%",4.21,4.13,"R",0.344,0.302,"0%","-1%","0%",22.4,19.8,19.8,6.8,32.7,16.1,2.1,0,0
"Jose Berrios",NA,"SP",7700,"MIN","@SD","50%",3.98,NA,NA,NA,3.81,"20.1%",4.7,4.95,"R",0.342,0.346,"3%","-1%","0%",8,17.5,17.5,5.7,29.3,15.2,2,0,0
"CC Sabathia",NA,"SP",7500,"NYY","DET","63%",4.29,NA,NA,NA,4.88,"19.2%",4.31,4.22,"L",0.264,0.335,"-1%","-2%","0%",10.6,14.3,14.3,3.4,25.3,12,1.6,0,0
"Jhoulys Chacin",NA,"SP",7300,"SD","MIN","50%",4.02,NA,NA,NA,4.55,"19.3%",4.39,4.22,"R",0.347,0.284,"2%","-1%","0%",18.6,14.3,14.3,2.2,26.5,14.3,2,0,0
"Kenta Maeda",NA,"SP",7200,"LAD","@ATL","61%",4.15,NA,NA,NA,4.6,"24.3%",3.82,3.84,"R",0.317,0.263,"-3%","-1%","0%",15.2,14.7,14.7,4.9,24.4,14.5,2,0,0
"Patrick Corbin",NA,"SP",7100,"ARI","@CHC","37%",NA,NA,NA,NA,4.65,"20.1%",4.07,3.91,"L",0.294,0.359,"5%","-1%","0%",18.9,14.1,14.1,4.4,23.9,14.3,2,0,0
"Ian Kennedy",1,"SP",6500,"KC","@BAL","47%",4.93,NA,NA,NA,4.64,"22.9%",4.12,4.4,"R",0.32,0.317,"2%","-1%","0%",17.1,13.3,13.3,3.1,23.5,14.4,2.2,0,0
"Dylan Bundy",NA,"SP",6200,"BAL","KC","53%",4.57,NA,NA,NA,4.41,"20.2%",4.58,4.94,"R",0.341,0.317,"0%","-2%","0%",11,13.7,13.7,4.2,23.2,12.9,2.1,0,0
"Ricky Nolasco",NA,"SP",6000,"LAA","PHI","50%",4,NA,NA,NA,4.06,"18.4%",4.41,4.43,"R",0.346,0.352,"2%","-1%","0%",10.9,12.1,12.1,0.4,23.8,13.6,2.3,0,0
"Steven Matz",NA,"SP",5500,"NYM","@COL","46%",6.51,NA,NA,NA,5.32,"21.8%",3.78,3.61,"L",0.311,0.312,"-25%","-5%","0%",2,9,9,-3.9,21.9,8.3,1.5,0,0
"Jeff Hoffman",NA,"SP",5400,"COL","NYM","54%",5.99,NA,NA,NA,4.76,"17.8%",4.91,5.01,"R",0.311,0.375,"-12%","-5%","0%",3.8,12.1,12.1,-3.4,27.6,10,1.9,0,0
"Anibal Sanchez",NA,"SP",4900,"DET","@NYY","37%",5.71,NA,NA,NA,5.34,"20.6%",4.22,4.38,"R",0.303,0.374,"-1%","-3%","0%",12.4,13.1,13.1,4.9,21.4,10.8,2.2,0,0
"Erasmo Ramirez",NA,"SP",4800,"SEA","@TEX","42%",5.44,NA,NA,NA,4.92,"18.4%",4,4.08,"R",0.31,0.307,"-11%","-1%","0%",5.3,9.6,9.6,-1.5,20.7,10.5,2.2,0,0
"Mike Pelfrey",NA,"SP",4700,"CWS","TOR","33%",5.67,NA,NA,NA,4.17,"12.2%",5,4.86,"R",0.372,0.322,"2%","-2%","0%",5.5,8.8,8.8,0.8,16.8,7.5,1.6,0,0
"Lucas Sims",NA,"SP",4600,"ATL","LAD","39%",5.35,NA,NA,NA,5.1,"",NA,NA,"R",NA,NA,"0%","0%","0%",0,0,0,0,0,19.3,4.2,0,0
"Chris O'Grady",NA,"RP",4500,"MIA","WAS","33%",4.75,NA,NA,NA,5.57,"",NA,NA,"L",NA,NA,"4%","-3%","0%",15.6,15.6,15.6,9.2,22,9.9,2.2,0,0
"Homer Bailey",NA,"SP",4200,"CIN","@PIT","38%",5.08,NA,NA,NA,4.25,"15.3%",4.7,4.51,"R",0.361,0.394,"2%","-2%","0%",7.9,2.7,2.7,-10.1,15.6,12.2,2.9,0,0
"Nick Martinez",NA,"SP",4000,"TEX","SEA","57%",4.56,NA,NA,NA,4.72,"12.6%",5.17,5.25,"R",0.353,0.356,"-6%","-2%","0%",8.3,9.3,9.3,1,17.6,8.5,2.1,0,0
