"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Rick Porcello",1,"SP",8200,"BOS","@TB","52%",4.39,NA,NA,NA,4.49,"20.8%",3.86,3.95,"R",0.316,0.318,"7%","0%","0%",18.7,14.8,14.8,7,22.6,17.2,2.1,0,0
"Jerad Eickhoff",NA,"SP",7500,"PHI","@ATL","42%",5.15,NA,NA,NA,4.58,"21.0%",4.19,4.28,"R",0.351,0.268,"-2%","2%","0%",17.1,12.3,12.3,3.8,20.9,13.5,1.8,0,0
"Ivan Nova",NA,"SP",7300,"PIT","@DET","45%",4.74,NA,NA,NA,4.77,"16.6%",4.16,4.03,"R",0.366,0.296,"-1%","-2%","0%",13.9,14.8,14.8,5.3,24.4,12,1.6,0,0
"Sean Newcomb",1,"SP",7200,"ATL","PHI","57%",4.35,NA,NA,NA,4.01,"23.1%",4.92,4.81,"L",NA,0.324,"0%","1%","0%",12.3,12.8,12.8,1.7,23.9,16.6,2.3,0,0
"Asher Wojciechowski",NA,"SP",6700,"CIN","SD","56%",4.38,NA,NA,NA,3.81,"23.6%",4.07,4.67,"R",NA,NA,"0%","-1%","1%",8.5,8.5,8.5,-0.3,17.2,15.7,2.3,0,0
"Yovani Gallardo",NA,"SP",6600,"SEA","@OAK","50%",4.75,NA,NA,NA,4.37,"15.8%",4.97,4.76,"R",0.319,0.331,"3%","-1%","-1%",9.7,8.6,8.6,-0.2,17.4,11.2,1.7,0,0
"Jake Odorizzi",NA,"SP",6500,"TB","BOS","48%",4.61,NA,NA,NA,4.76,"21.2%",4.21,4.37,"R",0.283,0.332,"2%","0%","0%",10.7,13,13,4.3,21.7,13.6,2.1,0,0
"Mike Leake",NA,"SP",6300,"STL","KC","54%",4.05,NA,NA,NA,4.36,"15.9%",4.1,3.88,"R",0.327,0.298,"1%","0%","0%",8.5,14,14,3.9,24.2,11.8,1.9,0,0
"Jharel Cotton",NA,"SP",6200,"OAK","SEA","50%",4.75,NA,NA,NA,4.72,"19.8%",4.73,5.07,"R",0.315,0.329,"3%","-1%","0%",10.4,11.1,11.1,2.4,19.8,14.4,2.3,0,0
"Brandon Woodruff",1,"SP",5900,"MIL","MIN","60%",4.47,NA,NA,NA,4.5,"",NA,NA,"R",NA,NA,"0%","0%","0%",24.9,24.9,24.9,24.9,24.9,14.4,2.4,0,0
"Antonio Senzatela",NA,"SP",5800,"COL","@CLE","39%",5.31,NA,NA,NA,4.86,"17.7%",4.64,4.45,"R",0.32,0.322,"6%","-3%","-2%",6.2,12.5,12.5,4.4,20.6,10.2,1.8,0,0
"Trevor Cahill",NA,"SP",5600,"KC","@STL","46%",4.45,NA,NA,NA,4.53,"23.1%",3.77,3.71,"R",0.344,0.32,"4%","0%","0%",8.2,15.1,15.1,4.3,25.9,12.8,2.3,0,0
"Martin Perez",NA,"SP",5500,"TEX","@NYM","47%",4.88,NA,NA,NA,4.7,"13.2%",4.92,4.61,"L",0.279,0.351,"11%","-2%","0%",2.8,8.5,8.5,-0.2,17.1,11.7,2.1,0,0
"Bartolo Colon",NA,"SP",5500,"MIN","@MIL","40%",5.53,NA,NA,NA,4.61,"15.8%",4.37,4.25,"R",0.323,0.324,"1%","0%","0%",5.2,4.9,4.9,-6,15.9,9.8,1.8,0,0
"Rafael Montero",NA,"SP",5400,"NYM","TEX","53%",4.62,NA,NA,NA,4.91,"22.4%",4.62,4.63,"R",0.386,0.358,"3%","-1%","0%",11,10.4,10.4,2.8,18,14.8,2.7,0,0
"Travis Wood",NA,"SP",5100,"SD","@CIN","43%",5.12,NA,NA,NA,4.56,"22.6%",4.01,4.38,"L",0.261,0.334,"-3%","-1%","1%",8.1,8.1,8.1,-2.9,19.1,10.6,2.1,0,0
"Adam Conley",NA,"SP",4900,"MIA","@WAS","39%",5.07,NA,NA,NA,5.46,"20.2%",4.56,4.79,"L",0.335,0.316,"-4%","-1%","0%",11.8,10.8,10.8,-3.2,24.8,10.1,2.1,0,0
"Troy Scribner",NA,"SP",4800,"LAA","BAL","47%",4.89,NA,NA,NA,4.71,"",NA,NA,"R",NA,NA,"2%","-1%","0%",7.4,7.4,7.4,7.4,7.4,15.3,3.2,0,0
"Nick Tepesch",NA,"SP",4500,"TOR","NYY","42%",4.89,NA,NA,NA,5.21,"",NA,NA,"R",0.323,0.382,"-2%","-1%","0%",1.5,1.5,1.5,1.5,1.5,10.8,2.4,0,0
"Miguel Gonzalez",NA,"SP",4500,"CWS","HOU","35%",5.87,NA,NA,NA,5.91,"16.8%",4.61,4.65,"R",0.326,0.319,"2%","-2%","0%",4.5,8.3,8.3,-4.6,21.1,7.8,1.7,0,0
