"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Justin Verlander",3,"SP",11300,"DET","@LAA","54%",3.83,NA,NA,"",3.84,"25.2%",3.69,4,"R",0.287,0.311,"3%","1%","0%",13.1,16.6,16.6,3.3,29.8,19.1,1.7,0,0
"Jacob deGrom",7,"SP",11000,"NYM","@MIL","57%",3.89,7.5,0.296,"25.5%",5.03,"26.3%",3.28,3.14,"R",0.286,0.265,"-2%","1%","0%",23.9,22,22,11.5,32.5,22.6,2.1,0,0
"Jake Arrieta",0,"SP",10700,"CHC","@STL","54%",4.06,NA,NA,"",4.56,"25.8%",3.3,3.11,"R",0.255,0.246,"1%","-1%","-1%",10.8,15.7,15.7,3.4,28.1,14.9,1.4,0,0
"Jose Quintana",13,"SP",10200,"CWS","SD","65%",3.74,NA,0.309,"18.1%",3.59,"21.2%",3.88,3.84,"L",0.298,0.307,"1%","0%","0%",17.4,15.2,15.2,1.6,28.7,16.9,1.7,0,0
"Gio Gonzalez",2,"SP",9400,"WAS","PHI","65%",3.1,5.5,0.298,"23.1%",4.75,"22.3%",3.93,3.75,"L",0.274,0.313,"0%","2%","0%",14.8,17.4,17.4,8,26.8,17.9,1.9,0,0
"Jeff Samardzija",1,"SP",9200,"SF","CIN","56%",3.68,NA,NA,"",5.06,"19.8%",4.06,4.04,"R",0.335,0.282,"1%","0%","0%",18.9,17.6,17.6,7.3,28,18,2,0,0
"Luis Severino",10,"SP",9100,"NYY","HOU","57%",3.85,6,0.336,"17.3%",4.81,"23.2%",3.69,3.6,"R",0.303,0.328,"0%","3%","-6%",24.9,22.6,22.6,10,35.2,14.8,1.6,0,0
"A.J. Griffin",3,"SP",8900,"TEX","OAK","55%",4.49,NA,0.317,"19.5%",3.74,"22.0%",4.44,4.85,"R",0.335,0.291,"-3%","-1%","0%",21.9,21.9,21.9,9.3,34.5,13.7,1.5,0,0
"Robbie Ray",2,"SP",8800,"ARI","PIT","56%",4.14,NA,NA,"",3.56,"26.2%",3.72,3.62,"L",0.301,0.343,"-2%","0%","0%",19.7,19.9,19.9,12.8,27.1,19.8,2.3,0,0
"Kevin Gausman",1,"SP",8600,"BAL","@KC","56%",4.14,NA,NA,"",3.03,"21.5%",3.95,3.97,"R",0.302,0.347,"-3%","-1%","0%",4.2,6.6,6.6,-5.8,19,12.5,1.5,0,0
"Aaron Sanchez",1,"SP",8400,"TOR","SEA","56%",4.16,NA,0.32,"19.4%",4.94,"18.9%",4.17,3.95,"R",0.316,0.233,"-2%","0%","0%",9.5,9.5,9.5,-1,19.9,13.1,1.6,0,0
