"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Jake Arrieta",4,"SP",10900,"CHC","PHI","64%",2.96,NA,NA,NA,4.83,"25.7%",3.31,3.11,"R",0.255,0.247,"1%","3%","1%",18.4,18.4,18.4,7.1,29.6,17.8,1.6,0,0
"Carlos Carrasco",3,"SP",10700,"CLE","@DET","60%",3.34,NA,NA,NA,5,"27.5%",3.07,2.97,"R",0.294,0.273,"2%","3%","0%",24.4,24.4,24.4,17.2,31.7,22.3,2.1,0,0
"Jacob deGrom",4,"SP",10400,"NYM","@ATL","56%",3.74,NA,NA,NA,4.54,"26.4%",3.24,3.12,"R",0.284,0.262,"-2%","0%","0%",24.2,24.2,24.2,14,34.4,20.5,2,0,0
"Marcus Stroman",1,"SP",10000,"TOR","@NYY","50%",4.23,NA,NA,NA,5.38,"19.2%",3.54,3.36,"R",0.298,0.295,"1%","4%","-6%",20.1,20.1,20.1,7.9,32.2,17.2,1.7,0,0
"Gio Gonzalez",1,"SP",8800,"WAS","ARI","56%",3.73,NA,NA,NA,5.22,"22.1%",3.91,3.74,"L",0.273,0.313,"0%","4%","0%",20.7,20.7,20.7,15,26.4,17.3,2,0,0
"Jeff Samardzija",NA,"SP",8700,"SF","@LAD","39%",4.21,NA,NA,NA,4.26,"19.5%",4.11,4.09,"R",0.337,0.283,"6%","0%","0%",13.9,13.9,13.9,7.8,20,17.3,2,0,0
"Julio Urias",3,"SP",8500,"LAD","SF","61%",3.29,NA,NA,NA,3.37,"24.5%",4,3.77,"L",NA,0.316,"2%","0%","0%",13.9,13.9,13.9,13.9,13.9,19.1,2.2,0,0
"Robbie Ray",1,"SP",8300,"ARI","@WAS","44%",4.27,NA,NA,NA,6.8,"25.9%",3.77,3.66,"L",0.302,0.345,"3%","4%","0%",20.3,20.3,20.3,13.5,27.2,17.7,2.1,0,0
"Jameson Taillon",1,"SP",8200,"PIT","@CIN","55%",4.02,NA,NA,NA,4.72,"20.1%",3.72,3.51,"R",0.3,0.297,"-1%","3%","0%",17.3,17.3,17.3,9.7,24.8,16.6,2,0,0
"Drew Pomeranz",2,"SP",8100,"BOS","BAL","57%",4.11,NA,NA,NA,4.42,"25.6%",3.73,3.72,"L",0.264,0.291,"-3%","3%","0%",18.6,18.6,18.6,12.7,24.6,16.9,2.1,0,0
"Jerad Eickhoff",NA,"SP",8000,"PHI","@CHC","36%",4.04,NA,NA,NA,4.96,"21.4%",3.97,4.09,"R",0.345,0.254,"1%","5%","2%",15.1,15.1,15.1,6.6,23.5,15.6,1.9,0,0
"Ricky Nolasco",NA,"SP",7900,"LAA","@SEA","48%",4.09,NA,NA,NA,4.58,"18.1%",4.33,4.36,"R",0.335,0.348,"3%","0%","0%",13.3,13.3,13.3,9.2,17.5,13.4,1.7,0,0
"Hisashi Iwakuma",NA,"SP",7700,"SEA","LAA","52%",3.91,NA,NA,NA,3.67,"18.5%",4.15,4.1,"R",0.303,0.291,"3%","0%","0%",7.6,7.6,7.6,-0.8,16,12.2,1.6,0,0
"Hector Santiago",NA,"SP",7500,"MIN","OAK","51%",4.47,NA,NA,NA,3.64,"19.5%",4.75,5.21,"L",0.303,0.323,"-1%","3%","0%",16.5,16.5,16.5,11,22,14.4,1.9,0,0
"Adam Wainwright",NA,"SP",7400,"STL","MIL","57%",3.42,NA,NA,NA,5.26,"19.2%",4.15,3.87,"R",0.308,0.281,"1%","7%","0%",10.9,10.9,10.9,-0.2,22,13.2,1.8,0,0
"Chase Anderson",NA,"SP",7300,"MIL","@STL","42%",4.08,NA,NA,NA,4.16,"18.1%",4.46,4.43,"R",0.309,0.354,"3%","6%","0%",17.9,17.9,17.9,8.8,27.1,15.9,2.2,0,0
"Kendall Graveman",NA,"SP",7200,"OAK","@MIN","49%",4.53,NA,NA,NA,4.39,"14.6%",4.51,4.34,"R",0.32,0.317,"-7%","5%","0%",16.8,16.8,16.8,7.1,26.4,11.7,1.6,0,0
