"Player.Name","Likes","Pos","Salary","Team","Opp","RS","Pitcher.Name","Pitcher.wOBA","Pitcher.wOBA.Diff","Pitcher.Handedness","Hitter.Handedness","Hitter.wOBA","Hitter.wOBA.Diff","Hitter.ISO","Hitter.ISO.Diff","Batting.Order..Confirmed.","Batting.Order..Projected.","Batting.Order.Diff","Park.Factor","Temperature.Factor","Wind.Factor","L10.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Mookie Betts",NA,"OF",4900,"BOS","TEX",5.19,"Martinez",0.356,"8%","R","R",0.371,"1%",0.198,-1,NA,"1",NA,"4%","-3%","-5%",10.7,9.8,9.8,0.5,19.1,10.5,2.1,0,0
"Daniel Murphy",NA,"2B",4900,"WAS","SEA",5.16,"Miranda",NA,"-6%","L","L",0.31,"-10%",0.114,-30,NA,"5",NA,"-1%","-1%","0%",8.4,9.8,9.8,0.9,18.6,7,1.4,0,0
"Billy Hamilton",NA,"OF",4800,"CIN","@CLE",3.99,"Clevinger",0.241,"-3%","R","S",0.281,"1%",0.08,-8,NA,"1",NA,"5%","-3%","-1%",9.3,9.9,9.9,1.7,18.1,8.9,1.9,0,0
"Jose Altuve",1,"2B",4800,"HOU","DET",4.6,"Verlander",0.314,"-1%","R","R",0.351,"-3%",0.141,-5,NA,"3",NA,"0%","2%","5%",10.4,9.4,9.4,1.2,17.6,9.1,1.9,0,0
"Trea Turner",NA,"SS",4800,"WAS","SEA",5.16,"Miranda",0.31,"-1%","L","R",0.315,"0%",0.078,-5,NA,"1",NA,"-1%","-1%","0%",9.4,9.8,9.8,0.2,19.5,9.4,2,0,0
"Corey Dickerson",NA,"OF",4800,"TB","LAA",4.48,"Wright",NA,"5%","R","L",0.379,"5%",0.268,15,NA,"1",NA,"0%","0%","0%",15.1,10.1,10.1,1.9,18.4,8.9,1.9,0,0
"Xander Bogaerts",NA,"SS",4800,"BOS","TEX",5.19,"Martinez",0.356,"8%","R","R",0.32,"-4%",0.118,-4,NA,"3",NA,"4%","-3%","-5%",10.3,8.8,8.8,2.5,15.1,8.3,1.7,0,0
"Ryan Zimmerman",NA,"1B",4700,"WAS","SEA",5.16,"Miranda",0.31,"-1%","L","R",0.376,"11%",0.255,22,NA,"4",NA,"0%","-1%","0%",4.7,11.2,11.2,2.2,20.2,8.5,1.8,0,0
"Jonathan Villar",NA,"2B",4700,"MIL","ARI",4.45,"Ray",0.345,"5%","L","S",0.337,"4%",0.176,15,NA,"1",NA,"-1%","-4%","0%",11.2,8.4,8.4,0.1,16.7,8.6,1.8,0,0
"Freddie Freeman",NA,"1B",4700,"ATL","PIT",4.34,"Nova",0.343,"5%","R","L",0.405,"5%",0.25,16,NA,"x",NA,"0%","0%","0%",12.1,12.5,12.5,2.5,22.6,0,0,0,0
"Brett Gardner",NA,"OF",4700,"NYY","KC",4.89,"Almonte",NA,"1%","R","L",0.338,"3%",0.159,9,NA,"1",NA,"2%","-4%","-4%",11.8,10.6,10.6,1.2,20,7.7,1.6,0,0
"Zack Cozart",NA,"SS",4700,"CIN","@CLE",3.99,"Clevinger",0.387,"3%","R","R",0.294,"-3%",0.13,-11,NA,"2",NA,"3%","-4%","-1%",10,9.5,9.5,3.3,15.8,7,1.5,0,0
"Eugenio Suarez",NA,"3B",4700,"CIN","@CLE",3.99,"Clevinger",0.387,"3%","R","R",0.314,"-3%",0.146,-8,NA,"5",NA,"3%","-4%","-1%",7.6,9.3,9.3,0.7,17.8,7.1,1.5,0,0
"Francisco Lindor",NA,"SS",4700,"CLE","CIN",5.51,"Adleman",0.343,"5%","R","S",0.35,"0%",0.163,1,NA,"2",NA,"4%","-4%","-1%",8.2,8.9,8.9,0.6,17.2,9,1.9,0,0
"Eric Thames",NA,"1B",4700,"MIL","ARI",4.45,"Ray",0.306,"-3%","L","L",0.577,"-2%",0.548,-9,NA,"2",NA,"9%","-7%","0%",11,11.6,11.6,2.3,20.8,8.9,1.9,0,0
"Adam Duvall",NA,"OF",4700,"CIN","@CLE",3.99,"Clevinger",0.387,"3%","R","R",0.329,"-1%",0.259,3,NA,"4",NA,"3%","-5%","-2%",8.2,9.1,9.1,0.8,17.5,7.4,1.6,0,0
"Jay Bruce",NA,"1B/OF",4700,"NYM","SD",4.44,"Lamet",NA,"1%","R","L",0.335,"5%",0.233,9,NA,"3",NA,"-2%","-3%","0%",6,8.9,8.9,-1.1,18.9,7.5,1.6,0,0
"Scott Schebler",NA,"OF",4700,"CIN","@CLE",3.99,"Clevinger",0.241,"-3%","R","L",0.35,"3%",0.21,3,NA,"6",NA,"5%","-5%","-1%",8.1,8.3,8.3,-0.3,16.9,7.2,1.5,0,0
"Aaron Judge",NA,"OF",4700,"NYY","KC",4.89,"Almonte",NA,"-1%","R","R",0.393,"3%",0.325,16,NA,"5",NA,"0%","-5%","-5%",9.3,11.5,11.5,1.3,21.7,7.5,1.6,0,0
"Matt Kemp",NA,"OF",4700,"ATL","PIT",4.34,"Nova",0.311,"-2%","R","R",0.34,"-1%",0.205,-3,NA,"4",NA,"0%","-3%","0%",11.2,10.1,10.1,0.4,19.9,7.5,1.6,0,0
"Ryan Braun",NA,"OF",4600,"MIL","ARI",4.45,"Ray",0.345,"5%","L","R",0.404,"10%",0.246,13,NA,"4",NA,"0%","-6%","0%",6.7,9.9,9.9,1.7,18,8.5,1.8,0,0
"J.D. Martinez",NA,"OF",4600,"DET","@HOU",4.4,"Fiers",0.338,"4%","R","R",0.381,"1%",0.236,0,NA,"5",NA,"1%","2%","6%",14.1,13.1,13.1,-1.6,27.8,9.6,2.1,0,0
"Mark Reynolds",NA,"1B",4600,"COL","@PHI",4.34,"Velasquez",0.324,"1%","R","R",0.346,"4%",0.208,10,NA,"x",NA,"0%","0%","0%",7.4,10,10,1.4,18.5,0,0,0,0
"Michael Brantley",NA,"OF",4600,"CLE","CIN",5.51,"Adleman",0.343,"5%","R","L",0.387,"6%",0.188,19,NA,"3",NA,"4%","-4%","-1%",7.3,8.2,8.2,1.9,14.4,9.5,2.1,0,0
"Gary Sanchez",NA,"C",4600,"NYY","KC",4.89,"Almonte",NA,"-1%","R","R",0.425,"6%",0.306,12,NA,"2",NA,"0%","-5%","-5%",8.4,8.1,8.1,0.4,15.8,8,1.7,0,0
"Edwin Encarnacion",NA,"1B",4600,"CLE","CIN",5.51,"Adleman",0.338,"3%","R","R",0.383,"1%",0.277,6,NA,"5",NA,"2%","-5%","-2%",10.3,7.3,7.3,-0.1,14.6,8.6,1.9,0,0
"Andrew Benintendi",NA,"OF",4600,"BOS","TEX",5.19,"Martinez",0.348,"6%","R","L",0.384,"7%",0.206,16,NA,"4",NA,"5%","-3%","-5%",6.5,8.6,8.6,0.9,16.2,8.9,1.9,0,0
"Ender Inciarte",NA,"OF",4600,"ATL","PIT",4.34,"Nova",0.343,"5%","R","L",0.328,"4%",0.115,16,NA,"1",NA,"-2%","-2%","0%",8.9,8.8,8.8,1.4,16.2,7.8,1.7,0,0
"Jackie Bradley Jr.",NA,"OF",4600,"BOS","TEX",5.19,"Martinez",0.348,"6%","R","L",0.311,"0%",0.186,10,NA,"7",NA,"3%","-3%","-5%",7.7,6.4,6.4,-0.8,13.6,7.6,1.7,0,0
"Cameron Maybin",NA,"OF",4600,"LAA","@TB",4.02,"Andriese",0.315,"-1%","R","R",0.309,"0%",0.091,-7,NA,"1",NA,"-2%","0%","0%",14,8,8,0.7,15.4,7.5,1.6,0,0
"Gregory Polanco",NA,"OF",4500,"PIT","@ATL",4.66,"Colon",0.314,"-1%","R","L",0.326,"5%",0.158,6,NA,"x",NA,"0%","0%","0%",7.4,6.7,6.7,0.8,12.5,0,0,0,0
"Miguel Cabrera",1,"1B",4500,"DET","@HOU",4.4,"Fiers",0.338,"4%","R","R",0.391,"-2%",0.215,-5,NA,"3",NA,"1%","2%","6%",6.7,7.3,7.3,0.6,14.1,9.9,2.2,0,0
"Jason Kipnis",NA,"2B",4500,"CLE","CIN",5.51,"Adleman",0.343,"5%","R","L",0.347,"4%",0.157,6,NA,"1",NA,"4%","-4%","-1%",12.2,6.7,6.7,-1.6,15.1,9,2,0,0
"Hanley Ramirez",NA,"1B",4500,"BOS","TEX",5.19,"Martinez",0.356,"8%","R","R",0.339,"-4%",0.172,-13,NA,"5",NA,"4%","-3%","-5%",8.1,7.7,7.7,1,14.4,8.5,1.9,0,0
"DJ LeMahieu",NA,"2B",4500,"COL","@PHI",4.34,"Velasquez",0.324,"1%","R","R",0.333,"-1%",0.104,4,NA,"2",NA,"-14%","-1%","2%",9.3,7.2,7.2,0.1,14.3,7,1.6,0,0
"Nomar Mazara",NA,"OF",4500,"TEX","@BOS",3.81,"Pomeranz",0.276,"-10%","L","L",0.228,"-13%",0.029,-39,NA,"6",NA,"6%","-3%","-5%",10.5,8.4,8.4,0.7,16.2,5.6,1.2,0,0
"Jose Peraza",NA,"2B",4500,"CIN","@CLE",3.99,"Clevinger",0.387,"3%","R","R",0.301,"-1%",0.07,-14,NA,"9",NA,"2%","-3%","-1%",8.9,6.9,6.9,0.3,13.6,6.2,1.4,0,0
"Joey Gallo",NA,"3B",4500,"TEX","@BOS",3.81,"Pomeranz",0.276,"-10%","L","L",0.239,"-10%",0.203,-20,NA,"8",NA,"1%","-3%","-5%",8.5,8.9,8.9,0.4,17.3,5.6,1.2,0,0
"Corey Seager",NA,"SS",4500,"LAD","STL",4.05,"Wacha",0.28,"-9%","R","L",0.406,"7%",0.226,10,NA,"2",NA,"-3%","-4%","2%",9.4,8.8,8.8,1.4,16.1,7.4,1.6,0,0
"Yoenis Cespedes",NA,"OF",4400,"NYM","SD",4.44,"Lamet",NA,"-1%","R","R",0.358,"0%",0.231,-1,NA,"x",NA,"0%","0%","0%",12.8,9.8,9.8,-3.1,22.7,0,0,0,0
"David Peralta",NA,"OF",4400,"ARI","@MIL",4.55,"Davies",0.32,"0%","R","L",0.373,"6%",0.202,9,NA,"2",NA,"9%","-6%","0%",8.4,8.8,8.8,-0.1,17.7,9,2,0,0
"Robinson Cano",NA,"2B",4400,"SEA","@WAS",4.34,"Gonzalez",0.274,"-10%","L","L",0.323,"-9%",0.136,-24,NA,"3",NA,"0%","-1%","0%",12.9,9.3,9.3,0.8,17.7,7.3,1.7,0,0
"Carlos Gonzalez",NA,"OF",4400,"COL","@PHI",4.34,"Velasquez",0.332,"3%","R","L",0.373,"7%",0.246,12,NA,"4",NA,"-14%","-1%","2%",10.7,6.7,6.7,1,12.4,7.7,1.8,0,0
"Brandon Phillips",NA,"2B",4400,"ATL","PIT",4.34,"Nova",0.311,"-2%","R","R",0.319,"2%",0.116,1,NA,"2",NA,"0%","-3%","0%",9.8,8,8,0.9,15.2,6.7,1.5,0,0
"Travis Shaw",NA,"3B",4400,"MIL","ARI",4.45,"Ray",0.306,"-3%","L","L",0.33,"-3%",0.229,-5,NA,"x",NA,"0%","0%","0%",8.9,9.2,9.2,0.8,17.5,0,0,0,0
"Shin-soo Choo",NA,"OF",4400,"TEX","@BOS",3.81,"Pomeranz",0.276,"-10%","L","L",0.315,"-6%",0.116,-21,NA,"x",NA,"0%","0%","0%",7.7,7.5,7.5,-0.3,15.3,0,0,0,0
"Logan Morrison",NA,"1B",4400,"TB","LAA",4.48,"Wright",NA,"5%","R","L",0.324,"4%",0.198,18,NA,"4",NA,"0%","0%","0%",9.9,8.7,8.7,1.2,16.2,7.9,1.8,0,0
"Mitch Moreland",NA,"1B",4300,"BOS","TEX",5.19,"Martinez",0.348,"6%","R","L",0.329,"2%",0.19,7,NA,"6",NA,"3%","-3%","-5%",9.2,7.7,7.7,1.2,14.1,7.4,1.7,0,0
"Trevor Story",NA,"SS",4300,"COL","@PHI",4.34,"Velasquez",0.324,"1%","R","R",0.338,"-5%",0.248,-8,NA,"7",NA,"-9%","-1%","2%",8,7.1,7.1,1,13.2,6.7,1.6,0,0
"Scooter Gennett",NA,"2B/OF",4300,"CIN","@CLE",3.99,"Clevinger",0.241,"-3%","R","L",0.325,"5%",0.15,8,NA,"7",NA,"8%","-4%","-1%",7.5,8.2,8.2,1.1,15.2,6.3,1.5,0,0
"Chris Owings",NA,"OF/SS",4300,"ARI","@MIL",4.55,"Davies",0.328,"2%","R","R",0.289,"-1%",0.12,-5,NA,"1",NA,"-7%","-5%","0%",7.8,9,9,0.5,17.5,7,1.6,0,0
"Carlos Correa",1,"SS",4300,"HOU","DET",4.6,"Verlander",0.314,"-1%","R","R",0.364,"2%",0.2,1,NA,"4",NA,"0%","2%","5%",9.2,8.2,8.2,1.8,14.6,8.9,2.1,0,0
"Adrian Beltre",NA,"3B",4300,"TEX","@BOS",3.81,"Pomeranz",0.292,"-6%","L","R",0.408,"11%",0.23,22,NA,"x",NA,"0%","0%","0%",0,0,0,0,0,0,0,0,0
"David Dahl",NA,"OF",4300,"COL","@PHI",4.34,"Velasquez",0.332,"3%","R","L",0.38,"5%",0.218,15,NA,"x",NA,"0%","0%","0%",0,0,0,0,0,0,0,0,0
"Aaron Hicks",NA,"OF",4300,"NYY","KC",4.89,"Almonte",NA,"1%","R","S",0.303,"-1%",0.121,-10,NA,"8",NA,"3%","-4%","-4%",6.6,10.4,10.4,0.7,20.2,6.6,1.5,0,0
"Anthony Rendon",NA,"3B",4300,"WAS","SEA",5.16,"Miranda",0.31,"-1%","L","R",0.362,"4%",0.151,-10,NA,"6",NA,"0%","-1%","0%",10.5,9.1,9.1,-3.5,21.6,7.7,1.8,0,0
"Cody Bellinger",NA,"1B/OF",4300,"LAD","STL",4.05,"Wacha",0.28,"-9%","R","L",0.466,"6%",0.438,20,NA,"4",NA,"-2%","-5%","3%",7.7,10.9,10.9,0.7,21.1,7,1.6,0,0
"Adam Eaton",NA,"OF",4200,"WAS","SEA",5.16,"Miranda",NA,"-6%","L","L",0.313,"-9%",0.063,-52,NA,"x",NA,"0%","0%","0%",10.9,10.6,10.6,3,18.2,0,0,0,0
"Dustin Pedroia",NA,"2B",4200,"BOS","TEX",5.19,"Martinez",0.356,"8%","R","R",0.34,"-2%",0.116,-8,NA,"2",NA,"4%","-3%","-5%",7.7,7,7,2,12,8,1.9,0,0
"Mike Napoli",NA,"1B",4200,"TEX","@BOS",3.81,"Pomeranz",0.292,"-6%","L","R",0.378,"12%",0.22,9,NA,"5",NA,"6%","-3%","-5%",9,7,7,-1.2,15.2,7.2,1.7,0,0
"Ian Desmond",NA,"1B/OF",4200,"COL","@PHI",4.34,"Velasquez",0.324,"1%","R","R",0.312,"-3%",0.16,-1,NA,"5",NA,"-10%","-1%","2%",6.1,7.5,7.5,0,15,7.3,1.7,0,0
"Javier Baez",NA,"2B/SS",4200,"CHC","SF",NA,"Samardzija",0.283,"-8%","R","R",0.284,"-4%",0.151,-3,NA,"x",NA,"0%","0%","0%",8.5,8.4,8.4,-1.2,17.9,0,0,0,0
"Kyle Schwarber",NA,"OF",4200,"CHC","SF",NA,"Samardzija",0.336,"4%","R","L",0.363,"6%",0.237,13,NA,"2",NA,"-3%","-2%","0%",7,7.3,7.3,1.1,13.5,8.7,2.1,0,0
"Ben Zobrist",NA,"2B/OF",4200,"CHC","SF",NA,"Samardzija",0.336,"4%","R","S",0.333,"-2%",0.151,3,NA,"1",NA,"-2%","-1%","0%",7.3,7.5,7.5,1.4,13.6,7.9,1.9,0,0
"Evan Longoria",NA,"3B",4200,"TB","LAA",4.48,"Wright",0.389,"6%","R","R",0.323,"-4%",0.186,-4,NA,"3",NA,"-4%","0%","0%",7.3,7.1,7.1,0.2,13.9,7.8,1.9,0,0
"Jonathan Lucroy",NA,"C",4100,"TEX","@BOS",3.81,"Pomeranz",0.292,"-6%","L","R",0.345,"-1%",0.175,5,NA,"4",NA,"7%","-3%","-5%",7.5,5.8,5.8,-0.1,11.7,6.7,1.6,0,0
"Aaron Altherr",NA,"OF",4100,"PHI","COL",4.16,"Anderson",0.352,"7%","L","R",0.339,"3%",0.218,9,NA,"3",NA,"1%","-1%","2%",6.5,10.5,10.5,2.2,18.7,7.9,1.9,0,0
"Matt Holliday",NA,"1B",4100,"NYY","KC",4.89,"Almonte",NA,"-1%","R","R",0.341,"-4%",0.158,-10,NA,"3",NA,"-1%","-5%","-4%",6.7,8.9,8.9,0.5,17.2,6.9,1.7,0,0
"Ian Happ",NA,"2B",4100,"CHC","SF",NA,"Samardzija",0.336,"4%","R","S",NA,"2%",NA,6,NA,"5",NA,"-2%","-1%","0%",9.5,9.5,9.5,2.4,16.6,7.2,1.8,0,0
"Mike Moustakas",NA,"3B",4100,"KC","@NYY",3.61,"Tanaka",0.287,"-7%","R","L",0.327,"3%",0.185,4,NA,"2",NA,"14%","-6%","-6%",8.7,7.9,7.9,1.3,14.5,8,2,0,0
"Jose Ramirez",NA,"2B/3B",4100,"CLE","CIN",5.51,"Adleman",0.343,"5%","R","S",0.326,"1%",0.142,5,NA,"6",NA,"4%","-4%","-1%",4.2,7.6,7.6,-0.8,15.9,8.2,2,0,0
"Yasmany Tomas",NA,"OF",4100,"ARI","@MIL",4.55,"Davies",0.328,"2%","R","R",0.311,"-6%",0.176,-10,NA,"5",NA,"-3%","-7%","0%",9.3,8.7,8.7,0.8,16.6,6.7,1.6,0,0
"Phillip Ervin",NA,"OF",4100,"CIN","@CLE",3.99,"Clevinger",0.387,"3%","R","R",NA,"-1%",NA,2,NA,"x",NA,"0%","0%","0%",0,0,0,0,0,0,0,0,0
"Starling Marte",NA,"OF",4100,"PIT","@ATL",4.66,"Colon",0.316,"-1%","R","R",0.354,"1%",0.16,3,NA,"x",NA,"0%","0%","0%",8.2,7.8,7.8,-1.9,17.4,0,0,0,0
"Carlos Gomez",NA,"OF",4100,"TEX","@BOS",3.81,"Pomeranz",0.292,"-6%","L","R",0.332,"-2%",0.187,4,NA,"x",NA,"0%","0%","0%",6.5,7.6,7.6,-0.3,15.4,0,0,0,0
"Jean Segura",NA,"SS",4100,"SEA","@WAS",4.34,"Gonzalez",0.315,"-1%","L","R",0.312,"-2%",0.126,2,NA,"1",NA,"6%","-1%","0%",6.4,9.5,9.5,2,16.9,8.4,2,0,0
"Hunter Pence",NA,"OF",4000,"SF","@CHC",NA,"Butler",0.37,"12%","R","R",0.342,"-1%",0.164,-8,NA,"x",NA,"0%","0%","0%",6,6.2,6.2,0.9,11.5,0,0,0,0
"Lonnie Chisenhall",NA,"OF",4000,"CLE","CIN",5.51,"Adleman",0.343,"5%","R","L",0.326,"2%",0.157,7,NA,"x",NA,"0%","0%","0%",9.7,7.9,7.9,-0.1,15.9,0,0,0,0
"Adam Frazier",NA,"2B/OF",4000,"PIT","@ATL",4.66,"Colon",0.314,"-1%","R","L",0.332,"1%",0.135,4,NA,"1",NA,"-4%","-2%","0%",13.8,10.8,10.8,1.2,20.3,8,2,0,0
"Josh Harrison",NA,"2B/3B",4000,"PIT","@ATL",4.66,"Colon",0.316,"-1%","R","R",0.321,"-3%",0.129,-5,NA,"2",NA,"0%","-3%","0%",8.6,7.5,7.5,1.2,13.8,7.8,1.9,0,0
"Carlos Santana",NA,"1B",4000,"CLE","CIN",5.51,"Adleman",0.343,"5%","R","S",0.353,"0%",0.225,14,NA,"4",NA,"4%","-4%","-1%",8.5,8,8,0.8,15.2,8.8,2.2,0,0
"Buster Posey",NA,"1B/C",4000,"SF","@CHC",NA,"Butler",0.37,"12%","R","R",0.355,"-3%",0.148,-9,NA,"4",NA,"5%","-2%","0%",8.8,8.6,8.6,2.5,14.6,9.1,2.3,0,0
"Eduardo Nunez",NA,"3B/OF",4000,"SF","@CHC",NA,"Butler",0.37,"12%","R","R",0.322,"5%",0.122,-8,NA,"6",NA,"2%","-1%","0%",12,7.1,7.1,0.6,13.5,8.3,2.1,0,0
"Chris Carter",NA,"1B",4000,"NYY","KC",4.89,"Almonte",NA,"-1%","R","R",0.332,"-1%",0.25,0,NA,"9",NA,"0%","-5%","-5%",8,5.8,5.8,-0.2,11.8,6,1.5,0,0
"Dexter Fowler",NA,"OF",4000,"STL","@LAD",3.45,"Maeda",0.321,"-1%","R","S",0.336,"-4%",0.156,2,NA,"1",NA,"-6%","-3%","2%",8.5,7.6,7.6,-0.7,16,6.8,1.7,0,0
"Josh Bell",NA,"1B",4000,"PIT","@ATL",4.66,"Colon",0.314,"-1%","R","S",0.352,"3%",0.168,3,NA,"4",NA,"-6%","-3%","0%",9.8,7.7,7.7,0.4,14.9,7.5,1.9,0,0
"Nelson Cruz",NA,"OF",4000,"SEA","@WAS",4.34,"Gonzalez",0.315,"-1%","L","R",0.419,"9%",0.285,11,NA,"4",NA,"5%","-1%","0%",6.8,9.1,9.1,1.2,16.9,9.5,2.4,0,0
"Brandon Belt",NA,"1B/OF",3900,"SF","@CHC",NA,"Butler",0.428,"21%","R","L",0.363,"2%",0.213,6,NA,"3",NA,"-1%","-1%","0%",10.1,8.4,8.4,0.8,15.9,9.3,2.4,0,0
"Maikel Franco",NA,"3B",3900,"PHI","COL",4.16,"Anderson",0.352,"7%","L","R",0.32,"2%",0.193,10,NA,"5",NA,"2%","-1%","2%",5.8,6.8,6.8,-0.4,14.1,8.2,2.1,0,0
"Andrelton Simmons",NA,"SS",3900,"LAA","@TB",4.02,"Andriese",0.315,"-1%","R","R",0.287,"0%",0.08,-11,NA,"5",NA,"-3%","0%","0%",10,6.6,6.6,0.7,12.5,6.5,1.7,0,0
"Jacoby Ellsbury",NA,"OF",3900,"NYY","KC",4.89,"Almonte",NA,"1%","R","L",0.315,"1%",0.124,9,NA,"x",NA,"0%","0%","0%",6.2,8.3,8.3,1.9,14.7,0,0,0,0
"Pablo Sandoval",NA,"3B",3900,"BOS","TEX",5.19,"Martinez",0.348,"6%","R","S",0.338,"11%",0.154,24,NA,"x",NA,"0%","0%","0%",6.4,6.2,6.2,-0.7,13.2,0,0,0,0
"Jose Reyes",NA,"3B/SS",3900,"NYM","SD",4.44,"Lamet",NA,"1%","R","S",0.303,"-2%",0.113,-8,NA,"2",NA,"-3%","-2%","0%",7.6,6.7,6.7,0.1,13.4,6.7,1.7,0,0
"Brandon Moss",NA,"OF",3800,"KC","@NYY",3.61,"Tanaka",0.287,"-7%","R","L",0.323,"1%",0.23,9,NA,"7",NA,"16%","-6%","-6%",8.8,6.6,6.6,-0.5,13.7,7.2,1.9,0,0
"Yasmani Grandal",NA,"C",3800,"LAD","STL",4.05,"Wacha",0.28,"-9%","R","S",0.347,"3%",0.221,12,NA,"3",NA,"-2%","-4%","3%",9.4,7.5,7.5,0.4,14.6,6.6,1.7,0,0
"Joe Panik",NA,"2B",3800,"SF","@CHC",NA,"Butler",0.428,"21%","R","L",0.329,"2%",0.135,13,NA,"2",NA,"-2%","-1%","0%",6.4,6,6,-0.3,12.2,8.2,2.2,0,0
"Jorge Bonifacio",NA,"OF",3800,"KC","@NYY",3.61,"Tanaka",0.298,"-5%","R","R",0.323,"-1%",0.163,2,NA,"6",NA,"-3%","-5%","-4%",9.7,7.4,7.4,0.5,14.3,5.3,1.4,0,0
"Arismendy Alcantara",NA,"2B/OF",3800,"CIN","@CLE",3.99,"Clevinger",0.241,"-3%","R","S",0.25,"-5%",0.14,1,NA,"x",NA,"0%","0%","0%",2.6,2.6,2.6,-2.3,7.4,0,0,0,0
"Victor Martinez",NA,"1B",3800,"DET","@HOU",4.4,"Fiers",0.304,"-3%","R","S",0.337,"-3%",0.168,-1,NA,"4",NA,"7%","2%","6%",8,6.5,6.5,0.5,12.5,8.4,2.2,0,0
"Elvis Andrus",NA,"SS",3800,"TEX","@BOS",3.81,"Pomeranz",0.292,"-6%","L","R",0.331,"7%",0.112,8,NA,"2",NA,"5%","-3%","-5%",7.4,7.7,7.7,0.7,14.6,7.3,1.9,0,0
"Wil Myers",NA,"1B",3800,"SD","@NYM",3.06,"deGrom",0.269,"-11%","R","R",0.333,"1%",0.193,9,NA,"3",NA,"-6%","-3%","0%",5.6,8.7,8.7,1,16.4,7,1.8,0,0
"Yan Gomes",NA,"C",3800,"CLE","CIN",5.51,"Adleman",0.338,"3%","R","R",0.284,"-7%",0.177,0,NA,"8",NA,"2%","-5%","-1%",10,6.4,6.4,-0.8,13.6,6.1,1.6,0,0
"Gerardo Parra",NA,"OF",3800,"COL","@PHI",4.34,"Velasquez",0.332,"3%","R","L",0.317,"6%",0.148,19,NA,"6",NA,"-15%","-1%","2%",6.8,6.8,6.8,-0.2,13.7,6.3,1.7,0,0
"Brad Miller",NA,"2B",3800,"TB","LAA",4.48,"Wright",NA,"5%","R","L",0.33,"5%",0.197,15,NA,"x",NA,"0%","0%","0%",6.9,7.1,7.1,0.6,13.5,0,0,0,0
