"Player.Name","Likes","Pos","Salary","Team","Opp","Vegas.Odds.Win","Vegas.Odds.RA","Vegas.Odds.K","Opponent.wOBA","Opponent.K.","Opponent.RS","K.","SIERA","xFIP","Handedness","wOBA.vs.L","wOBA.vs.R","Park.Factor","Temperature.Factor","Wind.Factor","L5.FP","L80.FP","S.FP","Floor.FP","Ceil.FP","Proj.FP","Proj.Val","Actual.FP","Actual.Val"
"Clayton Kershaw",9,"SP",13100,"LAD","@MIL","67%",3.05,NA,NA,"",5.09,"31.9%",2.42,2.29,"L",0.22,0.23,"-2%","1%","0%",24.1,24.7,24.7,14.4,35.1,24.9,1.9,0,0
"Stephen Strasburg",10,"SP",12000,"WAS","@OAK","56%",3.49,NA,NA,"",4.04,"29.6%",3.05,3.01,"R",0.265,0.302,"3%","0%","0%",26.5,23.6,23.6,12.2,35,23.3,1.9,0,0
"Dallas Keuchel",6,"SP",10900,"HOU","@TEX","53%",3.86,NA,NA,"",4.8,"22.5%",3.2,3.04,"L",0.234,0.289,"-6%","1%","0%",24.7,25,25,18.3,31.7,16.5,1.5,0,0
"Yu Darvish",3,"SP",9200,"TEX","HOU","47%",4.14,NA,NA,"",5.41,"29.1%",3.48,3.5,"R",0.3,0.283,"-2%","1%","0%",18.9,20.6,20.6,10.6,30.7,18.6,2,0,0
"Michael Pineda",7,"SP",8600,"NYY","@TOR","53%",4.1,NA,NA,"",4.47,"25.8%",3.22,3.11,"R",0.308,0.324,"-2%","2%","0%",19.2,20.8,20.8,12,29.7,19.1,2.2,0,0
"Michael Fulmer",2,"SP",8000,"DET","CWS","63%",3.86,NA,NA,"",4.58,"20.1%",4.01,3.93,"R",0.263,0.299,"0%","-1%","0%",21.8,19.6,19.6,12.2,27,18.8,2.4,0,0
"Gerrit Cole",1,"SP",7800,"PIT","@NYM","49%",4.05,NA,NA,"",5.02,"22.0%",3.67,3.54,"R",0.315,0.288,"4%","1%","0%",13,15,15,4,26.1,17.1,2.2,0,0
"Rick Porcello",1,"SP",7600,"BOS","@BAL","55%",4.5,NA,NA,"",4.49,"21.0%",3.76,3.83,"R",0.313,0.313,"3%","1%","0%",15.8,16.1,16.1,8.4,23.7,17.4,2.3,0,0
"Jake Odorizzi",1,"SP",7500,"TB","@SEA","53%",4.11,NA,NA,"",4.41,"21.4%",4.08,4.22,"R",0.278,0.328,"3%","0%","0%",17.9,15.3,15.3,7.5,23.1,16.7,2.2,0,0
"Josh Tomlin",NA,"SP",7400,"CLE","@KC","52%",4.43,NA,NA,"",3.42,"17.7%",4.04,3.98,"R",0.282,0.356,"-1%","-1%","0%",15.8,10.2,10.2,-2.4,22.9,15.1,2,0,0
"Ty Blach",NA,"SP",7300,"SF","@PHI","48%",4.61,NA,NA,"",4.02,"11.0%",5.07,4.75,"L",NA,0.306,"3%","1%","0%",10.8,11,11,-2,24.1,13.2,1.8,0,0
"German Marquez",6,"SP",7200,"COL","@SD","52%",3.66,NA,NA,"",3.45,"18.1%",4.33,4.26,"R",0.343,0.354,"10%","1%","0%",18.8,15.6,15.6,0.8,30.4,17.7,2.5,0,0
"John Lackey",1,"SP",7100,"CHC","STL","60%",4,5.5,0.317,"20.4%",4.2,"21.8%",3.87,3.8,"R",0.321,0.277,"1%","-3%","0%",14,14.7,14.7,4.5,25,14.6,2.1,0,0
"Lance Lynn",NA,"SP",7000,"STL","@CHC","40%",5,5,0.32,"23.0%",4.62,"22.2%",4.03,3.99,"R",0.337,0.258,"1%","-3%","0%",16.7,17.5,17.5,7.3,27.7,15.6,2.2,0,0
