"Name","Salary","Team","Position","OppTeam","Projections"
"David Holmberg",4500,"CHW","SP","NYY",12.95
"Jordan Montgomery",7600,"NYY","SP","CHW",21.36
"Chris Sale",12900,"BOS","SP","MIN",24.16
"German Marquez",7500,"COL","SP","SFG",15.72
"Jeff Samardzija",8400,"SFG","SP","COL",18.29
"Rich Hill",8600,"LAD","SP","LAA",20.72
"Ricky Nolasco",5000,"LAA","SP","LAD",13.45
"Jose Berrios",10700,"MIN","SP","BOS",17.69
"Carlos Carrasco",11600,"CLE","SP","TEX",18.8
"Michael Wacha",7200,"STL","SP","CIN",17.53
"Zack Greinke",12800,"ARI","SP","PHI",20.53
"Brandon Finnegan",5800,"CIN","SP","STL",13.34
"Eddie Butler",5200,"CHC","SP","WAS",15.51
"Cole Hamels",8100,"TEX","SP","CLE",16.03
"Gio Gonzalez",9800,"WAS","SP","CHC",16.51
"Nicholas Pivetta",7300,"PHI","SP","ARI",10.93
