"Name","Salary","Team","Position","OppTeam","Projections"
"Phil Hughes",6500,"MIN","SP","KCR",11.23
"Jason Hammel",7900,"KCR","SP","MIN",16.14
"Dan Straily",9200,"MIA","SP","PIT",17.45
"Ivan Nova",8100,"PIT","SP","MIA",19.01
"Andrew Triggs",6800,"OAK","SP","HOU",12.8
"Joseph Musgrove",7400,"HOU","SP","OAK",15.78
"Jesse Chavez",7000,"LAA","SP","TEX",12.56
"Yu Darvish",11900,"TEX","SP","LAA",20.67
"Zach Eflin",5700,"PHI","SP","LAD",10.91
"Brandon McCarthy",8900,"LAD","SP","PHI",19.8
"Matt Cain",7700,"SFG","SP","SDP",16.09
"Jhoulys Chacin",6700,"SDP","SP","SFG",12.55
"Tyler Anderson",6200,"COL","SP","ARI",12.32
"Zack Greinke",10100,"ARI","SP","COL",18.35
"Jimmy Nelson",7300,"MIL","SP","ATL",15.42
"Jaime Garcia",6600,"ATL","SP","MIL",12.71
"Francisco Liriano",8400,"TOR","SP","TBR",18.46
"Derek Holland",7000,"CHW","SP","DET",12.56
"Matt Andriese",6800,"TBR","SP","TOR",13.73
"Stephen Strasburg",11600,"WAS","SP","NYM",26.08
"Michael Pineda",10100,"NYY","SP","BAL",18.53
"Zack Wheeler",7500,"NYM","SP","WAS",16.83
"Michael Fulmer",10500,"DET","SP","CHW",20.05
"Bronson Arroyo",5000,"CIN","SP","STL",7.33
"Yovani Gallardo",5800,"SEA","SP","CLE",10.66
"Danny Salazar",9800,"CLE","SP","SEA",22.72
"Steven Wright",6300,"BOS","SP","CHC",16.6
"John Lackey",8100,"CHC","SP","BOS",15.38
"Mike Leake",7800,"STL","SP","CIN",17.07
"Ubaldo Jimenez",6000,"BAL","SP","NYY",11.92
