"Name","Salary","Team","Position","OppTeam","Projections"
"Joey Rickard",2700,BAL,OF,KCR,6.21
"Caleb Joseph",2700,BAL,C,KCR,4.17
"Kolten Wong",4000,STL,2B,CHC,6.04
"Adam Jones",4200,BAL,OF,KCR,7.52
"Manny Machado",4700,BAL,3B,KCR,8.59
"Jonathan Schoop",3500,BAL,2B,KCR,6.09
"Mark Trumbo",3900,BAL,OF,KCR,6.92
"Randal Grichuk",3700,STL,OF,CHC,6.89
"Yadier Molina",3600,STL,C,CHC,5.76
"Thomas Pham",3400,STL,OF,CHC,5.64
"Magneuris Sierra",2900,STL,OF,CHC,5.35
"Albert Almora",3000,CHC,OF,STL,5.15
"Aledmys Diaz",4300,STL,SS,CHC,6.37
"Matt Carpenter",4500,STL,1B,CHC,8.64
"Dexter Fowler",4300,STL,OF,CHC,7.3
"Jedd Gyorko",4400,STL,2B/3B,CHC,7.1
"J.J. Hardy",2800,BAL,SS,KCR,5.21
"Chris Davis",3800,BAL,1B,KCR,5.67
"Jorge Soler",3100,KCR,OF,BAL,5.49
"Jorge Bonifacio",3200,KCR,OF,BAL,4.89
"Brandon Moss",3200,KCR,OF,BAL,5.45
"Joc Pederson",4900,LAD,OF,COL,9.3
"Christopher Taylor",4400,LAD,2B,COL,7.78
"Justin Turner",5100,LAD,3B,COL,9.65
"Corey Seager",5500,LAD,SS,COL,10.81
"Alcides Escobar",3000,KCR,SS,BAL,5.5
"Whit Merrifield",3300,KCR,2B/OF,BAL,4.98
"Mike Moustakas",3600,KCR,3B,BAL,6.86
"Trey Mancini",3700,BAL,1B/OF,KCR,6.04
"Lorenzo Cain",4000,KCR,OF,BAL,6.21
"Eric Hosmer",3700,KCR,1B,BAL,6.01
"Alex Gordon",3400,KCR,OF,BAL,5.69
"Salvador Perez",3400,KCR,C,BAL,6.37
"Ben Zobrist",4100,CHC,2B/OF,STL,6.34
"Javier Baez",3700,CHC,2B,STL,5.39
"Wil Myers",4200,SDP,1B,CHW,8.42
"Cory Spangenberg",3200,SDP,3B/OF,CHW,5.73
"Manuel Margot",3600,SDP,OF,CHW,6.68
"Yangervis Solarte",3500,SDP,2B,CHW,6.23
"Ryan Schimpf",3900,SDP,3B,CHW,6.09
"Austin Hedges",2700,SDP,C,CHW,5.59
"Hunter Renfroe",3200,SDP,OF,CHW,5.14
"Keon Broxton",4000,MIL,OF,NYM,6.76
"Travis Shaw",3900,MIL,3B,NYM,7.96
"Eric Thames",4800,MIL,1B,NYM,9.79
"Jonathan Villar",4200,MIL,2B,NYM,8.03
"Hernan Perez",3700,MIL,OF/SS,NYM,5.97
"Domingo Santana",3700,MIL,OF,NYM,6.33
"Orlando Arcia",3400,MIL,SS,NYM,5.1
"Jett Bandy",3200,MIL,C,NYM,5.39
"Erick Aybar",2900,SDP,SS,CHW,5.07
"Matthew Szczur",2900,SDP,OF,CHW,5.59
"Kris Bryant",4800,CHC,3B,STL,7.75
"Kyle Schwarber",4300,CHC,OF,STL,6.48
"Carlos Sanchez",2400,CHW,2B/3B,SDP,5.07
"Anthony Rizzo",4900,CHC,1B,STL,8.44
"Addison Russell",3500,CHC,SS,STL,6.34
"Willson Contreras",3400,CHC,C,STL,5.85
"Jon Jay",3500,CHC,OF,STL,5.52
"Jose Abreu",4700,CHW,1B,SDP,8.92
"Leury Garcia",3100,CHW,OF,SDP,4.89
"Tyler Saladino",3300,CHW,2B,SDP,5.9
"Matt Davidson",3100,CHW,3B,SDP,5.9
"Melky Cabrera",4000,CHW,OF,SDP,6.7
"Todd Frazier",3900,CHW,3B,SDP,8.23
"Omar Narvaez",2700,CHW,C,SDP,4.49
"Avisail Garcia",4000,CHW,OF,SDP,7.41
"Yasiel Puig",5000,LAD,OF,COL,8.15
"Yasmani Grandal",4500,LAD,C,COL,9.04
"Victor Martinez",3200,DET,1B,LAA,6.2
"Ben Revere",3100,LAA,OF,DET,6.27
"Martin Maldonado",2300,LAA,C,DET,4.28
"Mikie Mahtook",2400,DET,OF,LAA,5.5
"Andrew Romine",3200,DET,OF/SS,LAA,5.55
"J.D. Martinez",3900,DET,OF,LAA,6.78
"Alex Avila",3500,DET,1B/C,LAA,5
"Cameron Maybin",3400,LAA,OF,DET,5.66
"Danny Espinosa",2900,LAA,2B,DET,4.72
"Kole Calhoun",3600,LAA,OF,DET,6.35
"Yunel Escobar",3500,LAA,3B,DET,6.21
"Mike Trout",5300,LAA,OF,DET,9.56
"Albert Pujols",3900,LAA,1B,DET,6.66
"Andrelton Simmons",3000,LAA,SS,DET,5.31
"Luis Valbuena",3400,LAA,1B/3B,DET,5.83
"Devin Mesoraco",2400,CIN,C,SFG,4.48
"Billy Hamilton",4000,CIN,OF,SFG,6.11
"Buster Posey",3700,SFG,1B/C,CIN,7.46
"Hunter Pence",3800,SFG,OF,CIN,6.86
"Brandon Belt",3600,SFG,1B/OF,CIN,8
"Brandon Crawford",3300,SFG,SS,CIN,6.55
"Christian Arroyo",3400,SFG,3B/SS,CIN,5.73
"Denard Span",3400,SFG,OF,CIN,6.43
"Joe Panik",3400,SFG,2B,CIN,5.92
"Eduardo Nunez",3700,SFG,3B/SS,CIN,5.66
"Tucker Barnhart",2300,CIN,C,SFG,4.3
"Joey Votto",4100,CIN,1B,SFG,7.46
"Zack Cozart",3500,CIN,SS,SFG,5.51
"Adam Duvall",3700,CIN,OF,SFG,6.53
"Eugenio Suarez",3600,CIN,3B,SFG,5.61
"Jose Peraza",3200,CIN,2B,SFG,5.05
"Scott Schebler",3100,CIN,OF,SFG,5.75
"James McCann",3300,DET,C,LAA,5
"Jose Iglesias",2300,DET,SS,LAA,4.84
"A.J. Pollock",4500,ARI,OF,PIT,8.89
"Dustin Garneau",3300,COL,C,LAD,5.49
"Patrick Valaika",3000,COL,SS,LAD,5.48
"Yasmany Tomas",4100,ARI,OF,PIT,7.46
"David Peralta",3700,ARI,OF,PIT,8.19
"Jake Lamb",4600,ARI,3B,PIT,9.41
"Paul Goldschmidt",5300,ARI,1B,PIT,9.7
"Mark Reynolds",4500,COL,1B,LAD,7.42
"Carlos Gonzalez",4500,COL,OF,LAD,5.81
"Chase Utley",4500,LAD,2B,COL,7.53
"Cody Bellinger",4900,LAD,1B/OF,COL,9.65
"Ian Desmond",4400,COL,1B/OF,LAD,6.71
"Charlie Blackmon",4800,COL,OF,LAD,6.24
"Nolan Arenado",4900,COL,3B,LAD,7.96
"DJ LeMahieu",4900,COL,2B,LAD,6.87
"Brandon Drury",3700,ARI,2B,PIT,5.74
"Chris Owings",4000,ARI,OF/SS,PIT,6.06
"Tyler Collins",3400,DET,OF,LAA,5.55
"Chris Iannetta",3300,ARI,C,PIT,5.23
"Gift Ngoepe",2600,PIT,2B,ARI,4.87
"Ian Kinsler",4000,DET,2B,LAA,6.66
"Nick Castellanos",3900,DET,3B,LAA,6.59
"Miguel Cabrera",4300,DET,1B,LAA,7.95
"Justin Upton",4200,DET,OF,LAA,6.61
"Jordy Mercer",3100,PIT,SS,ARI,6.19
"Jose Osuna",3000,PIT,OF,ARI,5.81
"Francisco Cervelli",3600,PIT,C,ARI,5.81
"Chris Herrmann",3000,ARI,C/OF,PIT,5.41
"Josh Harrison",3800,PIT,2B/3B,ARI,7.4
"Josh Bell",3400,PIT,1B,ARI,5.93
"Gregory Polanco",4200,PIT,OF,ARI,5.57
"Andrew McCutchen",3900,PIT,OF,ARI,8.52
"Wilmer Flores",3500,NYM,1B/3B,MIL,5.58
"Asdrubal Cabrera",4100,NYM,SS,MIL,7.33
"Kevin Pillar",3700,TOR,OF,SEA,7.91
"Robinson Cano",4600,SEA,2B,TOR,8.5
"Taylor Motter",3400,SEA,1B/SS,TOR,5.89
"Jose Bautista",4300,TOR,OF,SEA,8.44
"Kendrys Morales",4000,TOR,1B,SEA,6.63
"Luke Maile",2500,TOR,C,SEA,3.82
"Justin Smoak",3600,TOR,1B,SEA,6.68
"Danny Valencia",3700,SEA,1B,TOR,6.12
"Guillermo Heredia",2800,SEA,OF,TOR,5.67
"Jean Segura",4500,SEA,SS,TOR,8.34
"Carlos Ruiz",2600,SEA,C,TOR,4.49
