"Name","Salary","Team","Position","OppTeam","Projections"
"Michael Pineda",8400,"NYY","SP","KCR",20.31
"Jason Vargas",8300,"KCR","SP","NYY",20.26
"Ervin Santana",7400,"MIN","SP","COL",18.59
"German Marquez",5000,"COL","SP","MIN",12.21
"Scott Feldman",6400,"CIN","SP","CHC",10
"Kyle Hendricks",9800,"CHC","SP","CIN",16.2
"Rick Porcello",10900,"BOS","SP","STL",19.35
"Mike Leake",6400,"STL","SP","BOS",18.67
"Matt Garza",8000,"MIL","SP","SDP",12.88
"Jhoulys Chacin",5400,"SDP","SP","MIL",17.39
"Christian Bergman",4100,"SEA","SP","OAK",13.25
"Jesse Hahn",7000,"OAK","SP","SEA",17.28
"Miguel Gonzalez",6900,"CHW","SP","LAA",13.05
"Matt Shoemaker",8500,"LAA","SP","CHW",19.58
"Andrew Cashner",7000,"TEX","SP","PHI",13.22
"Zach Eflin",6000,"PHI","SP","TEX",11.21
"Patrick Corbin",7400,"ARI","SP","NYM",17.92
"Clayton Kershaw",14700,"LAD","SP","SFG",31.65
"Matt Harvey",7100,"NYM","SP","ARI",13.88
"Josh Tomlin",6300,"CLE","SP","TBR",17.78
"Jose Urena",6200,"MIA","SP","HOU",13.38
"Alex Cobb",8000,"TBR","SP","CLE",12.91
"Johnny Cueto",11400,"SFG","SP","LAD",23.91
"Joseph Ross",7000,"WAS","SP","PIT",17.08
"Joseph Biagini",4100,"TOR","SP","ATL",14.43
"Michael Foltynewicz",7700,"ATL","SP","TOR",16.46
"Michael Fulmer",8600,"DET","SP","BAL",19.27
"Ubaldo Jimenez",6700,"BAL","SP","DET",12.12
"Gerrit Cole",8000,"PIT","SP","WAS",19.69
"Lance McCullers",10200,"HOU","SP","MIA",23.93
