"Name","Salary","Team","Position","OppTeam","Projections"
"Robbie Grossman",3600,"MIN","OF","OAK",6.4
"Byron Buxton",3500,"MIN","OF","OAK",4.33
"Eddie Rosario",3500,"MIN","OF","OAK",5.71
"Rajai Davis",3700,"OAK","OF","MIN",6.09
"Jonathan Villar",4100,"MIL","2B","STL",7.4
"Hernan Perez",3300,"MIL","OF/SS","STL",5.39
"Ryan Braun",4600,"MIL","OF","STL",8
"Eric Thames",4500,"MIL","1B","STL",8.83
"Jorge Polanco",3300,"MIN","SS","OAK",5.95
"Jason Castro",2800,"MIN","C","OAK",6.04
"Brian Dozier",4400,"MIN","2B","OAK",8.28
"Matt Joyce",2500,"OAK","OF","MIN",5.53
"Adam Rosales",2400,"OAK","2B/SS","MIN",4.22
"Max Kepler",3800,"MIN","OF","OAK",8.33
"Miguel Sano",4100,"MIN","3B","OAK",8.49
"Kennys Vargas",3600,"MIN","1B","OAK",6.59
"Joe Mauer",3700,"MIN","1B","OAK",5.73
"Domingo Santana",3400,"MIL","OF","STL",5.62
"Jett Bandy",2500,"MIL","C","STL",4.96
"Omar Narvaez",2400,"CHW","C","KCR",4.28
"Kolten Wong",3100,"STL","2B","MIL",5.76
"Randal Grichuk",3800,"STL","OF","MIL",5.92
"Tyler Saladino",3300,"CHW","2B","KCR",5.2
"Timothy Anderson",3500,"CHW","SS","KCR",5.38
"Todd Frazier",4200,"CHW","3B","KCR",6.3
"Melky Cabrera",3800,"CHW","OF","KCR",5.71
"Yadier Molina",3500,"STL","C","MIL",5.83
"Stephen Piscotty",4100,"STL","OF","MIL",7.91
"Travis Shaw",3300,"MIL","3B","STL",6.16
"Orlando Arcia",3200,"MIL","SS","STL",4.42
"Keon Broxton",3500,"MIL","OF","STL",4.56
"Dexter Fowler",4400,"STL","OF","MIL",8.14
"Aledmys Diaz",4100,"STL","SS","MIL",7.27
"Jedd Gyorko",3700,"STL","2B/3B","MIL",6.96
"Matt Carpenter",4200,"STL","1B","MIL",9.23
"Chad Pinder",2200,"OAK","2B","MIN",4.39
"Stephen Vogt",3200,"OAK","C","MIN",5.84
"Carlos Gomez",3800,"TEX","OF","HOU",7.86
"Nomar Mazara",3600,"TEX","OF","HOU",6.07
"Delino DeShields",3400,"TEX","OF","HOU",6.48
"Rougned Odor",4200,"TEX","2B","HOU",7.28
"Elvis Andrus",3700,"TEX","SS","HOU",6.1
"Ryan Rua",2800,"TEX","1B/OF","HOU",5.02
"Shin-Soo Choo",4100,"TEX","OF","HOU",7.16
"Joey Gallo",3500,"TEX","3B","HOU",6.59
"Ben Zobrist",4100,"CHC","2B/OF","PHI",7.03
"Jon Jay",3100,"CHC","OF","PHI",5.22
"Anthony Rizzo",5200,"CHC","1B","PHI",9.1
"Kris Bryant",5000,"CHC","3B","PHI",8.28
"Kyle Schwarber",4400,"CHC","OF","PHI",7.88
"Addison Russell",3600,"CHC","SS","PHI",7.27
"Jason Heyward",3700,"CHC","OF","PHI",7.01
"Javier Baez",3700,"CHC","2B","PHI",5.67
"Willson Contreras",3600,"CHC","C","PHI",6.49
"Robinson Chirinos",3000,"TEX","C","HOU",5.57
"Mike Napoli",3800,"TEX","1B","HOU",6.67
"Jed Lowrie",2900,"OAK","2B","MIN",5.67
"Jaff Decker",2100,"OAK","OF","MIN",5.53
"Jonathan Lucroy",3900,"TEX","C","HOU",5.86
"Ryon Healy",3400,"OAK","1B/3B","MIN",5.93
"Khris Davis",3900,"OAK","OF","MIN",7.44
"Trevor Plouffe",3500,"OAK","3B","MIN",5.67
"Yonder Alonso",2900,"OAK","1B","MIN",5.38
"Jake Marisnick",2600,"HOU","OF","TEX",5.16
"Marwin Gonzalez",2900,"HOU","3B/OF","TEX",5.5
"Jose Altuve",4700,"HOU","2B","TEX",8.74
"Carlos Beltran",3700,"HOU","OF","TEX",6
"George Springer",4300,"HOU","OF","TEX",8.33
"Carlos Correa",4600,"HOU","SS","TEX",6.37
"Evan Gattis",3800,"HOU","C","TEX",6.47
"Yulieski Gurriel",3200,"HOU","1B","TEX",5.71
"Alex Bregman",3900,"HOU","3B/SS","TEX",5.98
"Avisail Garcia",3200,"CHW","OF","KCR",5.71
"Matt Davidson",2900,"CHW","3B","KCR",5.69
"Hunter Renfroe",3300,"SDP","OF","COL",5.59
"Ryan Schimpf",3600,"SDP","3B","COL",5.83
"Yangervis Solarte",3500,"SDP","2B","COL",6.09
