"Name","Salary","Team","Position","OppTeam","Projections"
"Andrew Cashner",5400,"TEX","SP","KCR",9.75
"Danny Duffy",8200,"KCR","SP","TEX",21.94
"R.A. Dickey",6200,"ATL","SP","WAS",11.97
"Stephen Strasburg",11100,"WAS","SP","ATL",25.5
"Carlos Martinez",9000,"STL","SP","MIL",20.36
"Zach Davies",6700,"MIL","SP","STL",11.93
"Cesar Valdez",4300,"OAK","SP","SEA",11.31
"James Paxton",9600,"SEA","SP","OAK",21.36
"Clayton Richard",5300,"SDP","SP","ARI",15.2
"Patrick Corbin",5800,"ARI","SP","SDP",15.07
"Scott Feldman",6600,"CIN","SP","BAL",14.42
"Wade Miley",6100,"BAL","SP","CIN",15.78
"Daniel Norris",7500,"DET","SP","TBR",16.24
"Ervin Santana",8200,"MIN","SP","CLE",17.63
"Trevor Bauer",7400,"CLE","SP","MIN",15.06
"Marco Estrada",8400,"TOR","SP","BOS",16.54
"Erasmo Ramirez",5000,"TBR","SP","DET",10.87
"Matt Shoemaker",7800,"LAA","SP","HOU",14.41
"Noah Syndergaard",11800,"NYM","SP","PHI",29.01
"Aaron Nola",8500,"PHI","SP","NYM",18.12
"Lance McCullers",9800,"HOU","SP","LAA",20.67
"Chris Sale",13300,"BOS","SP","TOR",25.48
