"Name","Salary","Team","Position","OppTeam","Projections"
"Lisalverto Bonilla",4800,CIN,SP,TOR,10.8
"Marcus Stroman",9800,TOR,SP,CIN,23.84
"Jarred Cosart",4500,SDP,SP,CHC,12.42
"Kyle Hendricks",9600,CHC,SP,SDP,23.37
"Matt Garza",6300,MIL,SP,NYM,13.29
"Robert Gsellman",5600,NYM,SP,MIL,12.29
"Jeremy Hellickson",6900,PHI,SP,MIA,14.65
"Edinson Volquez",6500,MIA,SP,PHI,16.38
"Julio Teheran",8900,ATL,SP,LAA,17.56
"Ricky Nolasco",8400,LAA,SP,ATL,17.65
"Martin Perez",6700,TEX,SP,TBR,13.21
"Erasmo Ramirez",5000,TBR,SP,TEX,12.91
"Daniel Norris",8500,DET,SP,KCR,15.9
"Jason Hammel",7100,KCR,SP,DET,16.18
"Carlos Carrasco",9300,CLE,SP,OAK,25.78
"Daniel Mengden",4300,OAK,SP,CLE,9.37
"David Holmberg",4200,CHW,SP,BOS,10.33
"Rich Hill",7900,LAD,SP,STL,16.54
"David Price",9400,BOS,SP,CHW,21.91
"Ervin Santana",9900,MIN,SP,HOU,17.76
"Dylan Bundy",8700,BAL,SP,NYY,21.08
"Brad Peacock",5500,HOU,SP,MIN,16.86
"Mike Leake",8100,STL,SP,LAD,18.54
"Sam Gaviglio",4400,SEA,RP,COL,7.43
"Tanner Roark",8800,WAS,SP,SFG,18.44
"Matt Moore",7300,SFG,SP,WAS,16.54
"Trevor Williams",4900,PIT,RP,ARI,14.08
"Randall Delgado",4600,ARI,RP,PIT,13.27
"Tyler Chatwood",6800,COL,SP,SEA,11.21
"Jordan Montgomery",6400,NYY,SP,BAL,13.93
