"Name","Salary","Team","Position","OppTeam","Projections"
"Christian Bergman",5600,"SEA","SP","TEX",9.13
"Yu Darvish",12000,"TEX","SP","SEA",25.74
"Jimmy Nelson",7900,"MIL","SP","SDP",20
"Luis Perdomo",5900,"SDP","SP","MIL",14.84
"Trevor Bauer",6200,"CLE","SP","MIN",17.55
"Kyle Gibson",5300,"MIN","SP","CLE",10.13
"Tyson Blach",4800,"SFG","SP","COL",6.33
"Tyler Chatwood",7400,"COL","SP","SFG",8.24
"David Price",7500,"BOS","SP","HOU",17.33
"Joseph Musgrove",6500,"HOU","SP","BOS",18.41
"Jharel Cotton",5200,"OAK","SP","NYY",14.12
"Luis Cessa",4700,"NYY","SP","OAK",14.4
"Jason Vargas",9300,"KCR","SP","LAA",19.16
"J.C. Ramirez",6600,"LAA","SP","KCR",16.79
"Jameson Taillon",8300,"PIT","SP","CHC",19.66
"John Lackey",6800,"CHC","SP","PIT",19.29
"George Farmer",5800,"DET","SP","TBR",18.11
"Joseph Ross",6900,"WAS","SP","NYM",19.41
"Jacob Faria",8100,"TBR","SP","DET",12.34
"Bronson Arroyo",4200,"CIN","SP","LAD",10.67
"J.A. Happ",7700,"TOR","SP","CHW",17.16
"Kenta Maeda",7200,"LAD","SP","CIN",19.41
"Jacob deGrom",10600,"NYM","SP","WAS",20.6
"Lance Lynn",7800,"STL","SP","BAL",19.33
"Robbie Ray",13500,"ARI","SP","PHI",25.36
"Edward Lively",5100,"PHI","SP","ARI",11.41
"Michael Foltynewicz",7300,"ATL","SP","MIA",17.16
"Jose Urena",5500,"MIA","SP","ATL",15.57
"Ubaldo Jimenez",4900,"BAL","SP","STL",11.86
"James Shields",6400,"CHW","SP","TOR",9.23
