"Name","Salary","Team","Position","OppTeam","Projections"
"Yulieski Gurriel",3500,"HOU","1B","TEX",6.16
"Alex Bregman",4400,"HOU","3B","TEX",5.74
"Evan Gattis",4400,"HOU","C","TEX",7.25
"Marwin Gonzalez",4600,"HOU","3B/OF","TEX",5.91
"Norichika Aoki",3400,"HOU","OF","TEX",4.88
"Elvis Andrus",4600,"TEX","SS","HOU",5.87
"Brian McCann",3700,"HOU","C","TEX",7.41
"Jake Marisnick",3400,"HOU","OF","TEX",6.85
"Carlos Beltran",4400,"HOU","OF","TEX",7.12
"Jose Altuve",5400,"HOU","2B","TEX",10.47
"Tyler Moore",2800,"MIA","1B/OF","ARI",5.18
"J.T. Riddle",3200,"MIA","SS","ARI",5.31
"Derek Dietrich",3100,"MIA","3B","ARI",6.77
"Chris Iannetta",2800,"ARI","C","MIA",5.69
"Carlos Correa",5500,"HOU","SS","TEX",8.96
"Josh Reddick",4300,"HOU","OF","TEX",7.1
"George Springer",5500,"HOU","OF","TEX",9
"Nomar Mazara",4300,"TEX","OF","HOU",6.13
"Mike Napoli",3700,"TEX","1B","HOU",5.84
"Mark Trumbo",4500,"BAL","OF","BOS",7.42
"Chris Davis",4100,"BAL","1B","BOS",5.66
"Adam Jones",4300,"BAL","OF","BOS",7.33
"Jonathan Schoop",4000,"BAL","2B","BOS",5.6
"Manny Machado",3800,"BAL","3B","BOS",8.76
"Joey Rickard",3100,"BAL","OF","BOS",5.37
"Trey Mancini",3400,"BAL","1B/OF","BOS",6.31
"Seth Smith",3200,"BAL","OF","BOS",6.02
"J.J. Hardy",2800,"BAL","SS","BOS",5.43
"Adrian Beltre",4200,"TEX","3B","HOU",6.18
"Shin-Soo Choo",4600,"TEX","OF","HOU",6.3
"Jonathan Lucroy",3100,"TEX","C","HOU",5.84
"Rougned Odor",3100,"TEX","2B","HOU",6.13
"Joey Gallo",4500,"TEX","3B","HOU",6.34
"Delino DeShields",3200,"TEX","OF","HOU",5.1
"Jared Hoying",2700,"TEX","OF","HOU",5.22
"Robinson Chirinos",3100,"TEX","C","HOU",4.65
"Marcell Ozuna",5000,"MIA","OF","ARI",7.02
"Justin Bour",4900,"MIA","1B","ARI",7.65
"Billy Hamilton",5000,"CIN","OF","ATL",8.75
"Matt Adams",3500,"ATL","1B/OF","CIN",7.52
"Rio Ruiz",3000,"ATL","3B","CIN",5.68
"Jose Peraza",4300,"CIN","2B","ATL",6.38
"Joey Votto",5200,"CIN","1B","ATL",10.08
"Zack Cozart",4800,"CIN","SS","ATL",7.54
"Adam Duvall",5400,"CIN","OF","ATL",8.01
"Eugenio Suarez",3800,"CIN","3B","ATL",7.46
"Danny Santana",3200,"ATL","2B/OF","CIN",5.17
"Kurt Suzuki",3200,"ATL","C","CIN",5.22
"Nick Markakis",3400,"ATL","OF","CIN",7.79
"Dansby Swanson",2700,"ATL","SS","CIN",6.07
"Manuel Pina",2900,"MIL","C","LAD",5.07
"Brandon Phillips",3600,"ATL","2B","CIN",6.6
"Tyler Flowers",3800,"ATL","C","CIN",6.64
"Ender Inciarte",4000,"ATL","OF","CIN",7.49
"Matt Kemp",5000,"ATL","OF","CIN",9.16
"Scott Schebler",4400,"CIN","OF","ATL",7.56
"Devin Mesoraco",2800,"CIN","C","ATL",5.21
"Gregor Blanco",3500,"ARI","OF","MIA",6.06
"Daniel Descalso",2600,"ARI","3B/OF","MIA",4.97
"Nick Ahmed",3900,"ARI","SS","MIA",4.77
"Dee Gordon",4700,"MIA","2B","ARI",7.37
"J.T. Realmuto",3600,"MIA","C","ARI",5.9
"Giancarlo Stanton",4900,"MIA","OF","ARI",8.07
"Christian Yelich",3900,"MIA","OF","ARI",8.9
"Chris Owings",4200,"ARI","OF/SS","MIA",6.43
"Chris Herrmann",3200,"ARI","C/OF","MIA",5.92
"David Peralta",3700,"ARI","OF","MIA",8.45
"Adonis Garcia",3800,"ATL","3B","CIN",4.92
"Tucker Barnhart",2600,"CIN","C","ATL",4.97
"Paul Goldschmidt",5200,"ARI","1B","MIA",9.6
"Jake Lamb",5100,"ARI","3B","MIA",9.71
"Yasmany Tomas",3500,"ARI","OF","MIA",6.81
"Brandon Drury",3400,"ARI","2B","MIA",5.85
"Caleb Joseph",2300,"BAL","C","BOS",4.79
"Andrew Benintendi",3800,"BOS","OF","BAL",8.79
"Eduardo Escobar",2500,"MIN","3B/SS","LAA",4.49
"Eddie Rosario",3600,"MIN","OF","LAA",5.09
"Jorge Polanco",2900,"MIN","SS","LAA",5.3
"Chris Gimenez",2400,"MIN","C","LAA",4.45
"Byron Buxton",2700,"MIN","OF","LAA",4.9
"Kyle Seager",4000,"SEA","3B","TBR",7.66
"Nelson Cruz",4500,"SEA","OF","TBR",8.76
"Jarrod Dyson",3200,"SEA","OF","TBR",6.02
