"Name","Salary","Team","Position","OppTeam","Projections"
"Edwin Encarnacion",4500,"CLE","1B","MIN",8.76
"Jose Ramirez",4000,"CLE","2B","MIN",7.19
"Abraham Almonte",3300,"CLE","OF","MIN",5.19
"Yandy Diaz",2700,"CLE","3B","MIN",5.63
"Michael Brantley",4500,"CLE","OF","MIN",7.95
"Francisco Lindor",4200,"CLE","SS","MIN",9.03
"Eduardo Escobar",2900,"MIN","SS","CLE",4.12
"Eddie Rosario",3700,"MIN","OF","CLE",4.74
"Robbie Grossman",3800,"MIN","OF","CLE",6.73
"Carlos Santana",4400,"CLE","1B/OF","MIN",8.78
"Yan Gomes",2900,"CLE","C","MIN",5.83
"Lonnie Chisenhall",3300,"CLE","3B/OF","MIN",5.59
"Jed Lowrie",2900,"OAK","2B","TEX",5.56
"Trevor Plouffe",3700,"OAK","3B","TEX",5.85
"Yonder Alonso",3000,"OAK","1B","TEX",5.72
"Delino DeShields",3400,"TEX","OF","OAK",4.82
"Stephen Vogt",3400,"OAK","C","TEX",6.86
"Khris Davis",4100,"OAK","OF","TEX",7.82
"Rajai Davis",3900,"OAK","OF","TEX",6.39
"Matt Joyce",2600,"OAK","OF","TEX",6.59
"Ryon Healy",3600,"OAK","1B/3B","TEX",7.02
"Jason Castro",3000,"MIN","C","CLE",5.28
"Miguel Sano",4300,"MIN","3B","CLE",6.63
"Kole Calhoun",3900,"LAA","OF","HOU",7.01
"Mike Trout",5400,"LAA","OF","HOU",9.34
"Albert Pujols",4200,"LAA","1B","HOU",6.9
"C.J. Cron",3700,"LAA","1B","HOU",5.61
"Yunel Escobar",3300,"LAA","3B","HOU",6.73
"Ben Revere",3300,"LAA","OF","HOU",5.08
"Evan Gattis",4000,"HOU","C","LAA",5.57
"Brian McCann",3500,"HOU","C","LAA",6.14
"Josh Reddick",3700,"HOU","OF","LAA",6.79
"Marwin Gonzalez",3200,"HOU","1B/OF","LAA",5.62
"Cameron Maybin",3800,"LAA","OF","HOU",6.03
"Andrelton Simmons",3200,"LAA","SS","HOU",5.51
"Brian Dozier",4900,"MIN","2B","CLE",8.44
"Max Kepler",4000,"MIN","OF","CLE",6.76
"Byron Buxton",3700,"MIN","OF","CLE",5.46
"Joe Mauer",3900,"MIN","1B","CLE",5.62
"Jorge Polanco",3600,"MIN","SS","CLE",5.28
"Martin Maldonado",2400,"LAA","C","HOU",4.2
"Danny Espinosa",3000,"LAA","2B","HOU",4.49
"Carlos Perez",2400,"LAA","C","HOU",4.81
"Norichika Aoki",3600,"HOU","OF","LAA",5.16
"Carlos Gomez",3800,"TEX","OF","OAK",7.41
"Shin-Soo Choo",4100,"TEX","OF","OAK",7.04
"Adrian Gonzalez",3900,"LAD","1B","ARI",6.7
"Logan Forsythe",3800,"LAD","2B/3B","ARI",7.32
"Yasmani Grandal",3500,"LAD","C","ARI",5.99
"Yasiel Puig",3900,"LAD","OF","ARI",7.45
"Justin Turner",3700,"LAD","3B","ARI",7.57
"Corey Seager",4400,"LAD","SS","ARI",6.39
"Leonys Martin",3400,"SEA","OF","MIA",5.46
"Mike Zunino",3000,"SEA","C","MIA",5.05
"Jarrod Dyson",3200,"SEA","OF","MIA",5.87
"Enrique Hernandez",2700,"LAD","OF/SS","ARI",5.78
"A.J. Pollock",3800,"ARI","OF","LAD",7.31
"David Peralta",3500,"ARI","OF","LAD",7.38
"Jeff Mathis",2100,"ARI","C","LAD",3.92
"Chris Herrmann",2900,"ARI","C/OF","LAD",5.38
"Joc Pederson",3800,"LAD","OF","ARI",5.15
"Scott Van Slyke",2700,"LAD","1B","ARI",5.22
"Chris Owings",3300,"ARI","OF/SS","LAD",6.16
"Brandon Drury",3300,"ARI","2B","LAD",5.77
"Paul Goldschmidt",4700,"ARI","1B","LAD",8.67
"Jake Lamb",3700,"ARI","3B","LAD",7.72
"Yasmany Tomas",3700,"ARI","OF","LAD",6.38
"Danny Valencia",3500,"SEA","1B","MIA",6.35
"Kyle Seager",4200,"SEA","3B","MIA",7.23
"Jurickson Profar",3200,"TEX","2B/3B","OAK",5.92
"Adam Rosales",2500,"OAK","2B/3B","TEX",5.28
"Miguel Rojas",2100,"MIA","3B/SS","SEA",4.76
"Dee Gordon",4000,"MIA","2B","SEA",5.81
"Elvis Andrus",3700,"TEX","SS","OAK",5.79
"Joey Gallo",3500,"TEX","3B","OAK",5.76
"Nomar Mazara",3600,"TEX","OF","OAK",7.54
"Mike Napoli",3800,"TEX","1B","OAK",6.67
"Rougned Odor",4100,"TEX","2B","OAK",7.69
"Jonathan Lucroy",3900,"TEX","C","OAK",6.52
"J.T. Realmuto",3400,"MIA","C","SEA",7.15
"Christian Yelich",4100,"MIA","OF","SEA",6.57
"Taylor Motter",3400,"SEA","3B/SS","MIA",6.08
"Mitch Haniger",3700,"SEA","OF","MIA",7
"Robinson Cano",4500,"SEA","2B","MIA",9.11
"Nelson Cruz",4600,"SEA","OF","MIA",8.11
"J.T. Riddle",2300,"MIA","2B/SS","SEA",3.99
"Tyler Moore",2500,"MIA","1B/OF","SEA",4.77
"Giancarlo Stanton",4400,"MIA","OF","SEA",9.08
"Justin Bour",3000,"MIA","1B","SEA",5.31
"Marcell Ozuna",3500,"MIA","OF","SEA",7.7
"Carlos Beltran",3900,"HOU","OF","LAA",6.48
"Carlos Correa",4900,"HOU","SS","LAA",7.92
"Avisail Garcia",3600,"CHW","OF","NYY",5.96
"Jacob May",2900,"CHW","OF","NYY",4.67
"Carlos Sanchez",2600,"CHW","2B","NYY",4.96
"Kevan Smith",2400,"CHW","C","NYY",4.97
"Matt Davidson",3300,"CHW","3B","NYY",6.48
"Jose Abreu",4600,"CHW","1B","NYY",8.26
"Aaron Judge",3900,"NYY","OF","CHW",6.66
"Tyler Saladino",3700,"CHW","3B/SS","NYY",6.68
"Timothy Anderson",3900,"CHW","SS","NYY",7.35
"Melky Cabrera",4300,"CHW","OF","NYY",6.47
"Aaron Hicks",3200,"NYY","OF","CHW",5.68
"Peter Kozma",3200,"NYY","2B/SS","CHW",4.3
"Josh Bell",3200,"PIT","1B","STL",5.56
"Jordy Mercer",3000,"PIT","SS","STL",5.17
"Josh Harrison",3600,"PIT","2B/3B","STL",5.47
"Jedd Gyorko",3700,"STL","2B/3B","PIT",5.97
"Francisco Cervelli",3000,"PIT","C","STL",5.35
"David Freese",3000,"PIT","3B","STL",5.86
"Adam Frazier",3000,"PIT","2B/OF","STL",5.98
"Starling Marte",4600,"PIT","OF","STL",8.36
"Andrew McCutchen",4400,"PIT","OF","STL",7.41
"Chase Headley",3400,"NYY","3B","CHW",6.34
"Starlin Castro",3700,"NYY","2B","CHW",6.36
"Sandy Leon",3000,"BOS","C","TBR",4.75
"Corey Dickerson",3900,"TBR","OF","BOS",7.01
"Kevin Kiermaier",4000,"TBR","OF","BOS",6.51
"Evan Longoria",4800,"TBR","3B","BOS",7.49
"Chris Young",3300,"BOS","OF","TBR",5.93
"Xander Bogaerts",4600,"BOS","3B/SS","TBR",6.72
"Andrew Benintendi",4000,"BOS","OF","TBR",5.95
"Mookie Betts",5500,"BOS","OF","TBR",8.69
"Hanley Ramirez",4800,"BOS","1B/OF","TBR",7.62
"Mitch Moreland",3400,"BOS","1B","TBR",6.02
"Brad Miller",4200,"TBR","2B","BOS",7.11
"Steve Souza",4100,"TBR","OF","BOS",8.09
"Austin Romine",2800,"NYY","C","CHW",4.32
"Chris Carter",4300,"NYY","1B","CHW",5.82
"Matt Holliday",4100,"NYY","1B/OF","CHW",7.44
