"Name","Salary","Team","Position","OppTeam","Projections"
"Corey Kluber",10000,"CLE","SP","HOU",23.57
"Michael Fiers",5200,"HOU","SP","CLE",12.83
"Matt Moore",7500,"SFG","SP","LAD",16.29
"Julio Urias",8800,"LAD","SP","SFG",16.59
"Masahiro Tanaka",9400,"NYY","SP","BOS",14.49
"Chris Sale",12900,"BOS","SP","NYY",26.62
"Ricky Nolasco",8300,"LAA","SP","OAK",14.67
"Kendall Graveman",7900,"OAK","SP","LAA",14.48
"Taijuan Walker",8900,"ARI","SP","SDP",16.76
"Jered Weaver",6600,"SDP","SP","ARI",9.82
"Antonio Senzatela",4900,"COL","SP","WAS",7.49
"Gio Gonzalez",6500,"WAS","SP","COL",11.84
"Hisashi Iwakuma",7700,"SEA","SP","DET",12.43
"Matt Harvey",8600,"NYM","SP","ATL",15.9
"R.A. Dickey",6700,"ATL","SP","NYM",13.05
"Jeremy Hellickson",7900,"PHI","SP","MIA",16.13
"Justin Verlander",10100,"DET","SP","SEA",22.5
"Mat Latos",5700,"TOR","SP","STL",8.69
"Adam Wainwright",7300,"STL","SP","TOR",16.31
"Casey Lawrence",4600,"TOR","SP","STL",9.76
"Carlos Martinez",8900,"STL","SP","TOR",23.23
"Edinson Volquez",7000,"MIA","SP","PHI",13.48
