"Name","Salary","Team","Position","OppTeam","Projections"
"Ender Inciarte",4600,"ATL","OF","COL",7.56
"Joe Mauer",3600,"MIN","1B","CLE",5.93
"Jorge Polanco",3200,"MIN","SS","CLE",5.9
"Dansby Swanson",3400,"ATL","SS","COL",6.48
"Ozzie Albies",3300,"ATL","2B","COL",7.05
"Tyler Flowers",3700,"ATL","C","COL",7.52
"Nick Markakis",4200,"ATL","OF","COL",7.04
"Robbie Grossman",3300,"MIN","OF","CLE",5.71
"Eduardo Escobar",3200,"MIN","3B/SS","CLE",5.54
"Miguel Sano",4200,"MIN","3B","CLE",6.4
"Brian Dozier",4400,"MIN","2B","CLE",6.76
"Austin Jackson",3500,"CLE","OF","MIN",6.47
"Byron Buxton",3500,"MIN","OF","CLE",4.7
"Jason Castro",3000,"MIN","C","CLE",4.97
"Max Kepler",3900,"MIN","OF","CLE",6.29
"Eddie Rosario",3800,"MIN","OF","CLE",6.18
"Danny Santana",3600,"ATL","2B/OF","COL",6.12
"Brandon Phillips",4500,"ATL","2B","COL",8.28
"Mike Moustakas",4900,"KCR","3B","OAK",7.97
"Patrick Valaika",4000,"COL","SS","ATL",6.25
"Jonathan Lucroy",3800,"COL","C","ATL",7.93
"Lorenzo Cain",4300,"KCR","OF","OAK",7.17
"Eric Hosmer",4400,"KCR","1B","OAK",7.67
"Alex Gordon",2300,"KCR","OF","OAK",4.82
"Drew Butera",2300,"KCR","C","OAK",3.88
"Trevor Story",3800,"COL","SS","ATL",6.35
"Mark Reynolds",4600,"COL","1B","ATL",8.46
"Carlos Gonzalez",4200,"COL","OF","ATL",6.48
"Freddie Freeman",5400,"ATL","1B/3B","COL",8.92
"Kurt Suzuki",3700,"ATL","C","COL",8
"Charlie Blackmon",5700,"COL","OF","ATL",9.93
"DJ LeMahieu",4600,"COL","2B","ATL",8.93
"Gerardo Parra",5100,"COL","OF","ATL",7.55
"Nolan Arenado",5500,"COL","3B","ATL",11.13
"Giovanny Urshela",2600,"CLE","3B","MIN",5.32
"Carlos Santana",3900,"CLE","1B","MIN",8.63
"Billy Hamilton",4100,"CIN","OF","CHC",7.34
"Jose Peraza",3100,"CIN","2B/SS","CHC",4.82
"Scooter Gennett",4300,"CIN","2B/OF","CHC",6.28
"Zack Cozart",4600,"CIN","SS","CHC",6.19
"Joey Votto",5300,"CIN","1B","CHC",8.97
"Eugenio Suarez",4500,"CIN","3B","CHC",6.01
"Adam Duvall",4700,"CIN","OF","CHC",6.53
"Robinson Chirinos",3400,"TEX","C","DET",4.75
"Adrian Beltre",4900,"TEX","3B","DET",6.67
"Nomar Mazara",4600,"TEX","OF","DET",6.45
"Carlos Gomez",3700,"TEX","OF","DET",6.2
"Mike Napoli",3400,"TEX","1B","DET",5.77
"Rougned Odor",3200,"TEX","2B","DET",5.98
"Elvis Andrus",4700,"TEX","SS","DET",6.78
"Shin-Soo Choo",4200,"TEX","OF","DET",6.71
"Joey Gallo",4400,"TEX","1B/3B","DET",6.16
"Jesse Winker",3000,"CIN","OF","CHC",5.52
"Tucker Barnhart",3100,"CIN","C","CHC",4.95
"Francisco Lindor",4400,"CLE","SS","MIN",9.31
"Jason Kipnis",3000,"CLE","2B","MIN",7.66
"Yan Gomes",3000,"CLE","C","MIN",5.92
"Edwin Encarnacion",4500,"CLE","1B","MIN",10.01
"Jose Ramirez",4500,"CLE","2B/3B","MIN",9.51
"Bradley Zimmer",3300,"CLE","OF","MIN",6.34
"Jay Bruce",4500,"CLE","OF","MIN",9.44
"Jon Jay",3100,"CHC","OF","CIN",5.83
"Kyle Schwarber",3700,"CHC","OF","CIN",6.65
"Alex Avila",3500,"CHC","1B/C","CIN",5.94
"Anthony Rizzo",4700,"CHC","1B","CIN",8.6
"Ben Zobrist",2800,"CHC","2B/OF","CIN",5.8
"Javier Baez",3800,"CHC","2B/SS","CIN",5.34
"Ian Happ",3900,"CHC","2B/OF","CIN",5.94
"Kris Bryant",5100,"CHC","3B","CIN",8.53
"Jason Heyward",3100,"CHC","OF","CIN",6.04
"Whit Merrifield",4400,"KCR","2B","OAK",7.81
"Alcides Escobar",3200,"KCR","SS","OAK",5.38
"Cody Bellinger",5400,"LAD","1B/OF","CHW",10.62
