"Name","Salary","Team","Position","OppTeam","Projections"
"Danny Espinosa",2200,"LAA","2B","TEX",5.29
"Kole Calhoun",3800,"LAA","OF","TEX",7.26
"Albert Pujols",3700,"LAA","1B","TEX",7.04
"Martin Maldonado",3100,"LAA","C","TEX",5.62
"Andrelton Simmons",4400,"LAA","SS","TEX",7.2
"Eric Young",4000,"LAA","OF","TEX",5.24
"Juan Graterol",2500,"LAA","C","TEX",3.97
"Luis Valbuena",3200,"LAA","1B/3B","TEX",6.53
"Ben Revere",3300,"LAA","OF","TEX",5.41
"Jose Osuna",3300,"PIT","1B/OF","CHC",6.02
"Francisco Cervelli",2500,"PIT","C","CHC",5.56
"Andrew McCutchen",4600,"PIT","OF","CHC",7.6
"Gregory Polanco",3600,"PIT","OF","CHC",7.09
"Kyle Schwarber",3300,"CHC","OF","PIT",7.05
"Josh Bell",3900,"PIT","1B","CHC",7
"Josh Harrison",3700,"PIT","2B/3B","CHC",6.95
"David Freese",3000,"PIT","3B","CHC",5.23
"Adam Frazier",3400,"PIT","OF","CHC",6.8
"Jordy Mercer",3400,"PIT","SS","CHC",5.2
"Yunel Escobar",3600,"LAA","3B","TEX",7.14
"Cameron Maybin",4300,"LAA","OF","TEX",7.07
"Nick Franklin",3500,"LAA","OF","TEX",5.58
"Carlos Gomez",4900,"TEX","OF","LAA",7.72
"Mike Napoli",4700,"TEX","1B","LAA",7.01
"Avisail Garcia",3900,"CHW","OF","COL",9.13
"Jose Abreu",4600,"CHW","1B","COL",10.29
"Omar Narvaez",3100,"CHW","C","COL",6.32
"Melky Cabrera",4500,"CHW","OF","COL",8.95
"Todd Frazier",4100,"CHW","3B","COL",10.14
"Adrian Beltre",4600,"TEX","3B","LAA",8.35
"Robinson Chirinos",3700,"TEX","C","LAA",5.8
"Nomar Mazara",4300,"TEX","OF","LAA",8.12
"Elvis Andrus",4000,"TEX","SS","LAA",7.25
"C.J. Cron",4000,"LAA","1B","TEX",6.13
"Rougned Odor",4200,"TEX","2B","LAA",8.14
"Jonathan Lucroy",3300,"TEX","C","LAA",6.86
"Delino DeShields",4000,"TEX","OF","LAA",6.25
"Joey Gallo",3900,"TEX","1B/3B","LAA",7.61
"Shin-Soo Choo",4500,"TEX","OF","LAA",7.91
"Jason Heyward",3500,"CHC","OF","PIT",6.52
"Ben Zobrist",3700,"CHC","2B/OF","PIT",7.8
"Yan Gomes",3300,"CLE","C","DET",4.63
"Jose Ramirez",5300,"CLE","2B/3B","DET",7.62
"Edwin Encarnacion",5100,"CLE","1B","DET",7.49
"Jason Kipnis",3500,"CLE","2B","DET",8.14
"Michael Brantley",4000,"CLE","OF","DET",7.86
"Erik Gonzalez",3100,"CLE","2B/SS","DET",4.77
"Roberto Perez",2800,"CLE","C","DET",4.33
"Bradley Zimmer",3400,"CLE","OF","DET",5.46
"Francisco Lindor",4100,"CLE","SS","DET",7.65
"Carlos Santana",4400,"CLE","1B","DET",6.37
"Christopher Taylor",4300,"LAD","2B/OF","KCR",6.8
"Cody Bellinger",4200,"LAD","1B/OF","KCR",8.16
"Yasmani Grandal",3700,"LAD","C","KCR",6.67
"Logan Forsythe",4400,"LAD","2B/3B","KCR",6.54
"Enrique Hernandez",3000,"LAD","OF/SS","KCR",5.98
"Austin Barnes",3500,"LAD","C","KCR",4.88
"Joc Pederson",3900,"LAD","OF","KCR",7.39
"Justin Turner",4500,"LAD","3B","KCR",6.87
"Lonnie Chisenhall",4100,"CLE","OF","DET",6.3
"Andrew Romine",3400,"DET","2B/OF","CLE",5.57
"Addison Russell",3400,"CHC","SS","PIT",6.37
"Kris Bryant",4700,"CHC","3B","PIT",8.7
"Anthony Rizzo",4800,"CHC","1B","PIT",9.31
"Willson Contreras",4200,"CHC","C","PIT",7.14
"Jon Jay",3400,"CHC","OF","PIT",6.67
"Albert Almora",2800,"CHC","OF","PIT",5.45
"Ian Happ",4500,"CHC","2B/OF","PIT",8.02
"Javier Baez",3300,"CHC","2B/SS","PIT",6.57
"Victor Martinez",3700,"DET","1B","CLE",6.38
"Ian Kinsler",3300,"DET","2B","CLE",7.97
"Alex Avila",3800,"DET","1B/C","CLE",6.72
"Justin Upton",4400,"DET","OF","CLE",8.16
"Nick Castellanos",3900,"DET","3B","CLE",7.41
"J.D. Martinez",4200,"DET","OF","CLE",9.19
"Jose Iglesias",2900,"DET","SS","CLE",5.36
"Mikie Mahtook",3300,"DET","OF","CLE",6
"James McCann",3100,"DET","C","CLE",6.39
"Miguel Cabrera",3600,"DET","1B","CLE",9.61
"Matt Davidson",3700,"CHW","1B/3B","COL",7.7
"Carlos Sanchez",3800,"CHW","2B","COL",7.97
"Mitch Haniger",3700,"SEA","OF","OAK",6.97
"Mike Zunino",3600,"SEA","C","OAK",6.42
"Robinson Cano",4700,"SEA","2B","OAK",9.41
"Jean Segura",5000,"SEA","SS","OAK",7.22
"Marcus Semien",3300,"OAK","SS","SEA",5.91
"David Peralta",4000,"ARI","OF","CIN",9.28
"Bruce Maxwell",3200,"OAK","C","SEA",4.8
"Matt Chapman",3600,"OAK","3B","SEA",5.47
"Benjamin Gamel",4200,"SEA","OF","OAK",6.89
"Guillermo Heredia",3500,"SEA","OF","OAK",6.32
"Jarrod Dyson",3800,"SEA","OF","OAK",5.76
"Jaycob Brugman",2900,"OAK","OF","SEA",5.92
"Franklin Barreto",3600,"OAK","2B/SS","SEA",5.63
"Nelson Cruz",4700,"SEA","OF","OAK",9.35
"Kyle Seager",3600,"SEA","3B","OAK",7.88
"Carlos Ruiz",2500,"SEA","C","OAK",4.45
"Danny Valencia",3600,"SEA","1B","OAK",6.42
"Taylor Motter",2900,"SEA","2B/SS","OAK",5.7
"Paul Goldschmidt",5500,"ARI","1B","CIN",10.39
"Jake Lamb",5300,"ARI","3B","CIN",9.96
"Adam Duvall",4700,"CIN","OF","ARI",7.99
"Eugenio Suarez",3700,"CIN","3B","ARI",7.39
"Joey Votto",5400,"CIN","1B","ARI",9.61
"Zack Cozart",4100,"CIN","SS","ARI",7.1
"Scott Schebler",4000,"CIN","OF","ARI",6.77
"Scooter Gennett",4500,"CIN","2B/OF","ARI",7.57
"Patrick Kivlehan",2600,"CIN","OF","ARI",4.94
"Tucker Barnhart",2600,"CIN","C","ARI",5.09
"Jose Peraza",3400,"CIN","2B/SS","ARI",6.38
"Billy Hamilton",4000,"CIN","OF","ARI",7.66
"Chris Owings",4200,"ARI","OF/SS","CIN",7.66
"Chris Herrmann",3400,"ARI","C/OF","CIN",6.63
"Brandon Drury",3600,"ARI","2B","CIN",6.47
"Chris Iannetta",3500,"ARI","C","CIN",6.08
"Daniel Descalso",4200,"ARI","2B/OF","CIN",6.7
"A.J. Pollock",4500,"ARI","OF","CIN",7.93
"Ketel Marte",3400,"ARI","SS","CIN",5.51
"Gregor Blanco",4000,"ARI","OF","CIN",6.77
"Rajai Davis",3400,"OAK","OF","SEA",6.66
"Yonder Alonso",4300,"OAK","1B","SEA",8.97
"Dee Gordon",4200,"MIA","2B","SFG",6.84
"Carlos Gonzalez",3900,"COL","OF","CHW",7.63
"Raimel Tapia",4300,"COL","OF","CHW",8.26
"J.T. Realmuto",3600,"MIA","C","SFG",5.56
"Christian Yelich",4000,"MIA","OF","SFG",7.76
"Derek Dietrich",3200,"MIA","3B","SFG",6.11
"Marcell Ozuna",4800,"MIA","OF","SFG",6.67
"Giancarlo Stanton",4600,"MIA","OF","SFG",7.52
"Trevor Story",4000,"COL","SS","CHW",9.53
