"Name","Salary","Team","Position","OppTeam","Projections"
"Jeremy Hellickson",8100,"BAL","SP","OAK",15.28
"Kendall Graveman",5700,"OAK","SP","BAL",14.73
"Andrew Cashner",5600,"TEX","SP","HOU",10.22
"Dallas Keuchel",9700,"HOU","SP","TEX",17.74
"R.A. Dickey",6000,"ATL","SP","STL",11.29
"Michael Wacha",9300,"STL","SP","ATL",20.51
"Parker Bridwell",6700,"LAA","SP","SEA",12.72
"Ariel Miranda",6100,"SEA","SP","LAA",15.13
"Chris Sale",14200,"BOS","SP","NYY",31.85
"Jordan Montgomery",6800,"NYY","SP","BOS",12.46
"Kenta Maeda",8300,"LAD","SP","SDP",23.96
"Luis Perdomo",5600,"SDP","SP","LAD",11.06
"Jake Arrieta",10900,"CHC","SP","ARI",22.64
"Zachary Godley",8700,"ARI","SP","CHC",19.26
"Matt Garza",6600,"MIL","SP","CIN",14.16
"Salvatore Romano",5200,"CIN","SP","MIL",11.94
"Vance Worley",5800,"MIA","SP","COL",10.99
"Corey Kluber",13500,"CLE","SP","TBR",34.21
"German Marquez",7400,"COL","SP","MIA",19.07
"J.A. Happ",8000,"TOR","SP","PIT",17.17
"A.J. Cole",6500,"WAS","SP","SFG",15.99
"Chad Kuhl",7100,"PIT","SP","TOR",13.35
"Austin Pruitt",6400,"TBR","SP","CLE",12.33
"Ervin Santana",9500,"MIN","SP","DET",18.23
"Jason Vargas",7800,"KCR","SP","CHW",18.34
"Derek Holland",5400,"CHW","SP","KCR",11.94
"Zach Eflin",4800,"PHI","SP","NYM",11.79
"Chris Flexen",5300,"NYM","SP","PHI",8.19
"Matt Boyd",6300,"DET","SP","MIN",12.59
"Christopher Stratton",4600,"SFG","SP","WAS",10.09
