"Name","Salary","Team","Position","OppTeam","Projections"
"Tyler Anderson",5900,"COL","SP","LAD",8.91
"Hyun-Jin Ryu",6500,"LAD","SP","COL",8.79
"Derek Holland",5200,"CHW","SP","MIN",17
"Phil Hughes",5800,"MIN","SP","CHW",12.07
"Gerrit Cole",9000,"PIT","SP","ARI",18.11
"Zack Greinke",10800,"ARI","SP","PIT",24.7
"Tyson Blach",5300,"SFG","SP","CIN",14.71
"Bronson Arroyo",5500,"CIN","SP","SFG",7.65
"J.C. Ramirez",6800,"LAA","SP","DET",18.76
"Michael Fulmer",10500,"DET","SP","LAA",22.65
"Martin Perez",6000,"TEX","SP","SDP",12.53
"Clayton Richard",4500,"SDP","SP","TEX",10.13
"Dallas Keuchel",11000,"HOU","SP","NYY",22.72
"Jimmy Nelson",7000,"MIL","SP","BOS",10.27
"Eduardo Rodriguez",8400,"BOS","SP","MIL",16.99
"Jake Odorizzi",9700,"TBR","SP","KCR",20.71
"Michael Pineda",9300,"NYY","SP","HOU",21.34
"Dylan Bundy",7500,"BAL","SP","WAS",17.46
"Marco Estrada",8500,"TOR","SP","SEA",19.98
"Chase De Jong",6500,"SEA","SP","TOR",15.27
"A.J. Cole",6900,"WAS","SP","BAL",14.45
"Jason Vargas",9000,"KCR","SP","TBR",21.77
