"Name","Salary","Team","Position","OppTeam","Projections"
"Asdrubal Cabrera",3300,"NYM","SS","SFG",6.29
"Aaron Hill",2200,"SFG","2B/3B","NYM",4.85
"Rene Rivera",2200,"NYM","C","SFG",4.65
"Lucas Duda",3400,"NYM","1B","SFG",5.03
"Ryder Jones",0,"SFG","3B","NYM",5.63
"Charlie Blackmon",4200,"COL","OF","LAD",7.86
"Mark Reynolds",3600,"COL","1B","LAD",7.06
"Nolan Arenado",4100,"COL","3B","LAD",8.98
"DJ LeMahieu",3700,"COL","2B","LAD",6.66
"Michael Conforto",3900,"NYM","OF","SFG",6.67
"Kelby Tomlinson",2800,"SFG","3B/SS","NYM",4.66
"Joe Panik",3200,"SFG","2B","NYM",6.32
"Denard Span",3400,"SFG","OF","NYM",6.49
"Gavin Cecchini",2400,"NYM","SS","SFG",4.84
"Brandon Crawford",2800,"SFG","SS","NYM",6.42
"Buster Posey",3600,"SFG","1B/C","NYM",7.81
"Austin Slater",3000,"SFG","OF","NYM",5.51
"Brandon Belt",3100,"SFG","1B/OF","NYM",7.7
"Hunter Pence",3000,"SFG","OF","NYM",7.24
"Ian Desmond",3600,"COL","1B/OF","LAD",6.68
"Carlos Gonzalez",3500,"COL","OF","LAD",7.02
"Yasiel Puig",3900,"LAD","OF","COL",6.02
"Joc Pederson",4000,"LAD","OF","COL",7.61
"Tony Wolters",2400,"COL","C","LAD",4.61
"Chase Utley",3100,"LAD","1B/2B","COL",5.98
"Austin Barnes",3200,"LAD","C","COL",5.15
"Aaron Altherr",3300,"PHI","OF","ARI",6.55
"Howie Kendrick",3400,"PHI","2B/OF","ARI",6.55
"Odubel Herrera",3400,"PHI","OF","ARI",6.81
"Enrique Hernandez",3400,"LAD","2B/OF","COL",4.78
"Cody Bellinger",5500,"LAD","1B/OF","COL",9.96
"Christopher Taylor",4300,"LAD","2B/OF","COL",6.47
"Tom Murphy",2400,"COL","C","LAD",4.95
"Trevor Story",2900,"COL","SS","LAD",6.31
"Corey Seager",4900,"LAD","SS","COL",9.18
"Justin Turner",4300,"LAD","3B","COL",8.69
"Yasmani Grandal",3800,"LAD","C","COL",6.46
"Logan Forsythe",3600,"LAD","2B/3B","COL",6.14
"Franklin Gutierrez",3200,"LAD","OF","COL",5.23
"Jose Reyes",3200,"NYM","3B/SS","SFG",5.15
"T.J. Rivera",2700,"NYM","1B/3B","SFG",5.8
"Dwight Smith Jr.",2600,"TOR","OF","KCR",5.64
"Jose Bautista",3800,"TOR","OF","KCR",7.96
"Kevan Smith",3100,"CHW","C","OAK",4.47
"Todd Frazier",3800,"CHW","3B","OAK",7.46
"Josh Donaldson",4300,"TOR","3B","KCR",8.2
"Justin Smoak",4900,"TOR","1B","KCR",6.62
"Ryan Goins",3100,"TOR","2B/SS","KCR",5.13
"Steve Pearce",3600,"TOR","OF","KCR",5.51
"Kendrys Morales",4100,"TOR","1B","KCR",6.85
"Adam Rosales",2400,"OAK","SS","CHW",5.75
"Matt Olson",2000,"OAK","OF","CHW",5.4
"Avisail Garcia",4200,"CHW","OF","OAK",6.08
"Jose Abreu",4400,"CHW","1B","OAK",7.81
"Melky Cabrera",3600,"CHW","OF","OAK",6.34
"Matt Davidson",4000,"CHW","1B/3B","OAK",5.97
"Carlos Sanchez",3500,"CHW","2B","OAK",5.16
"Adam Engel",3000,"CHW","OF","OAK",5.52
"Omar Narvaez",2500,"CHW","C","OAK",4.49
"Timothy Anderson",3500,"CHW","SS","OAK",5.39
"Darwin Barney",2300,"TOR","2B/3B","KCR",5.1
"Luke Maile",2000,"TOR","C","KCR",4.68
"Brandon Moss",2900,"KCR","OF","TOR",5.18
"Troy Tulowitzki",3400,"TOR","SS","KCR",5.66
"Kevin Pillar",3400,"TOR","OF","KCR",6.18
"Curtis Granderson",3700,"NYM","OF","SFG",5.81
"Wilmer Flores",2400,"NYM","1B/3B","SFG",6.21
"Travis d'Arnaud",3000,"NYM","C","SFG",4.81
"Jay Bruce",3600,"NYM","OF","SFG",6.2
"Yoenis Cespedes",3900,"NYM","OF","SFG",7.65
"Russell Martin",3700,"TOR","C","KCR",5.87
"Alex Gordon",2600,"KCR","OF","TOR",3.95
"Lorenzo Cain",4100,"KCR","OF","TOR",7.96
"Jorge Bonifacio",3600,"KCR","OF","TOR",6.05
"Whit Merrifield",3400,"KCR","2B","TOR",6.34
"Eric Hosmer",3900,"KCR","1B","TOR",7.2
"Salvador Perez",3900,"KCR","C","TOR",6.14
"Alcides Escobar",2200,"KCR","SS","TOR",4.88
"Cheslor Cuthbert",2900,"KCR","3B","TOR",4.42
"Mike Moustakas",4100,"KCR","3B","TOR",6.12
"Tommy Joseph",3000,"PHI","1B","ARI",7
"Maikel Franco",3100,"PHI","3B","ARI",6.44
"John Hicks",3000,"DET","1B/C","SDP",5.52
"Luis Torrens",2100,"SDP","C","DET",4.46
"Matthew Szczur",3000,"SDP","OF","DET",5.12
"Erick Aybar",3000,"SDP","SS","DET",4.9
"Mikie Mahtook",3000,"DET","OF","SDP",5.53
"Chase d'Arnaud",2900,"SDP","SS","DET",5.43
"James McCann",2800,"DET","C","SDP",4.67
"Miguel Cabrera",3600,"DET","1B","SDP",8.19
"Austin Hedges",3300,"SDP","C","DET",5.04
"Cory Spangenberg",3000,"SDP","3B/OF","DET",5.73
"Hunter Renfroe",3400,"SDP","OF","DET",5.62
"Alex Presley",2500,"DET","OF","SDP",5.1
"Nick Castellanos",3400,"DET","3B","SDP",6.99
"Justin Upton",4400,"DET","OF","SDP",7.62
"Andrew Romine",3000,"DET","2B/OF","SDP",4.88
"Jose Iglesias",2600,"DET","SS","SDP",5.53
"Wil Myers",4300,"SDP","1B","DET",8.11
"Franchy Cordero",3300,"SDP","OF","DET",6.24
"Jose Pirela",3600,"SDP","2B","DET",6.55
"Adam Frazier",4200,"PIT","OF","STL",6.33
"Josh Harrison",4000,"PIT","2B/3B","STL",6.7
"Aledmys Diaz",3200,"STL","SS","PIT",6.11
"Thomas Pham",4100,"STL","OF","PIT",6.34
"Yadier Molina",3600,"STL","C","PIT",5.61
"Paul DeJong",3700,"STL","2B","PIT",5.42
"Elias Diaz",2600,"PIT","C","STL",5.44
"Greg Garcia",2400,"STL","2B/3B","PIT",5.47
"Jose Martinez",2700,"STL","1B/OF","PIT",5.58
"Gregory Polanco",3900,"PIT","OF","STL",7.57
"Jedd Gyorko",3800,"STL","3B","PIT",7.34
"Stephen Piscotty",4000,"STL","OF","PIT",6.77
"Josh Bell",3600,"PIT","1B","STL",6.26
"David Freese",2900,"PIT","3B","STL",6.69
"John Jaso",3000,"PIT","1B/OF","STL",5.55
"Andrew McCutchen",4500,"PIT","OF","STL",8.4
"Jordy Mercer",3300,"PIT","SS","STL",5.41
"Dexter Fowler",4600,"STL","OF","PIT",7.55
"Matt Carpenter",3800,"STL","1B","PIT",7.98
"Chris Stewart",2100,"PIT","C","STL",4.69
"J.D. Martinez",4600,"DET","OF","SDP",8.55
"Alex Avila",3800,"DET","1B/C","SDP",5.24
"Chris Owings",4700,"ARI","OF/SS","PHI",6.77
"Cam Perkins",2600,"PHI","OF","ARI",6.41
"Andrew Knapp",2600,"PHI","C","ARI",4.17
"Chris Herrmann",3600,"ARI","C/OF","PHI",5.36
"Jake Lamb",5400,"ARI","3B","PHI",8.09
"Jose Altuve",5100,"HOU","2B","SEA",10.21
"Josh Reddick",4500,"HOU","OF","SEA",6.05
"Andres Blanco",2500,"PHI","2B/3B","ARI",6.1
"Nick Ahmed",3800,"ARI","SS","PHI",5.84
"Chris Iannetta",3700,"ARI","C","PHI",5.32
"Freddy Galvis",2700,"PHI","SS","ARI",5.36
"Cameron Rupp",2600,"PHI","C","ARI",5.25
"Daniel Nava",2700,"PHI","OF","ARI",5.05
"Gregor Blanco",4400,"ARI","OF","PHI",6.44
"David Peralta",4900,"ARI","OF","PHI",8.15
"Daniel Descalso",3500,"ARI","2B/OF","PHI",5.19
"Brandon Drury",4300,"ARI","2B","PHI",6.84
"Paul Goldschmidt",5600,"ARI","1B","PHI",10.25
"Brian McCann",3900,"HOU","C","SEA",5.22
