"Name","Salary","Team","Position","OppTeam","Projections"
"Charlie Morton",6100,"HOU","SP","SEA",13.84
"Tyler Chatwood",5900,"COL","SP","MIL",16.45
"James Paxton",6900,"SEA","SP","HOU",16.2
"Cole Hamels",8700,"TEX","SP","CLE",18.78
"Danny Salazar",8100,"CLE","SP","TEX",17.92
"Wily Peralta",5100,"MIL","SP","COL",12.27
"Matt Moore",7200,"SFG","SP","ARI",15.22
"Trevor Cahill",4400,"SDP","RP","LAD",8.41
"Rich Hill",10800,"LAD","SP","SDP",22.27
"Jharel Cotton",7800,"OAK","SP","LAA",16.28
"Garrett Richards",7100,"LAA","SP","OAK",19.07
"Taijuan Walker",7500,"ARI","SP","SFG",14.2
"Jacob deGrom",10600,"NYM","SP","ATL",23.32
"Bartolo Colon",6700,"ATL","SP","NYM",11.71
"Dan Straily",6600,"MIA","SP","WAS",13.7
"Tanner Roark",8200,"WAS","SP","MIA",20.09
"Dylan Bundy",6800,"BAL","SP","TOR",14
"J.A. Happ",7000,"TOR","SP","BAL",18.36
"Hector Santiago",5700,"MIN","SP","KCR",11.68
"Jameson Taillon",6400,"PIT","SP","BOS",13.42
"Chris Sale",11200,"BOS","SP","PIT",24.55
"Alex Cobb",7600,"TBR","SP","NYY",17.12
"Michael Pineda",8400,"NYY","SP","TBR",17.77
"Brandon Finnegan",6500,"CIN","SP","PHI",15.56
"Jerad Eickhoff",7400,"PHI","SP","CIN",16.18
"Ian Kennedy",8600,"KCR","SP","MIN",18.15
