"Name","Salary","Team","Position","OppTeam","Projections"
"Carlos Martinez",11300,"STL","SP","ARI",22.22
"Taijuan Walker",7300,"ARI","SP","STL",15.5
"Michael Fiers",7600,"HOU","SP","OAK",18.27
"Sean Manaea",6200,"OAK","SP","HOU",17.67
"Luis Severino",10100,"NYY","SP","CHW",22.58
"Jose Quintana",7900,"CHW","SP","NYY",15.1
"Jesse Chavez",5200,"LAA","SP","LAD",12.27
"Kenta Maeda",7700,"LAD","SP","LAA",17.78
"Jeff Hoffman",8100,"COL","SP","SFG",18.22
"Matt Cain",4500,"SFG","SP","COL",10.81
"James Paxton",8700,"SEA","SP","PHI",23.43
"Aaron Nola",6900,"PHI","SP","SEA",17.73
"Sean Newcomb",6700,"ATL","SP","SDP",16.08
"Jhoulys Chacin",6800,"SDP","SP","ATL",19.8
"Justin Verlander",8400,"DET","SP","KCR",21.18
"Matthew Strahm",4900,"KCR","SP","DET",10.87
"Joseph Biagini",5800,"TOR","SP","BAL",16.22
"Robert Gsellman",5700,"NYM","SP","MIA",11.53
"Kevin Gausman",6300,"BAL","SP","TOR",11.32
"Trevor Williams",5100,"PIT","SP","TBR",12.82
"Max Scherzer",13000,"WAS","SP","CHC",33.04
"Alex Cobb",7800,"TBR","SP","PIT",19.68
"Dan Straily",8500,"MIA","SP","NYM",18.3
"Hector Santiago",4600,"MIN","SP","BOS",9.77
"Tyson Ross",5400,"TEX","SP","CLE",11.13
"Michael Clevinger",5900,"CLE","SP","TEX",15.19
"Tim Adleman",5600,"CIN","SP","MIL",15.17
"Junior Guerra",5500,"MIL","SP","CIN",14.17
"Drew Pomeranz",7200,"BOS","SP","MIN",18.63
"Jake Arrieta",7500,"CHC","SP","WAS",18.03
