"Name","Salary","Team","Position","OppTeam","Projections"
"Tyler Saladino",2600,"CHW","2B/SS","MIN",5.77
"Yoan Moncada",3600,"CHW","2B","MIN",7.47
"Alen Hanson",3500,"CHW","2B/OF","MIN",5.2
"Nick Delmonico",3800,"CHW","OF","MIN",6.31
"Adam Engel",3500,"CHW","OF","MIN",5.7
"Kevan Smith",3000,"CHW","C","MIN",5.51
"Omar Narvaez",3100,"CHW","C","MIN",5.04
"Yolmer Sanchez",3000,"CHW","2B","MIN",6.08
"Timothy Anderson",3700,"CHW","SS","MIN",6.39
"Leury Garcia",3800,"CHW","OF","MIN",6.18
"Avisail Garcia",4200,"CHW","OF","MIN",8.16
"Eduardo Escobar",3400,"MIN","3B/SS","CHW",5.82
"Chris Gimenez",2400,"MIN","C","CHW",5.66
"Joe Mauer",3800,"MIN","1B","CHW",6.14
"Eddie Rosario",4300,"MIN","OF","CHW",6.49
"Jorge Polanco",3400,"MIN","SS","CHW",5.83
"Brian Dozier",4500,"MIN","2B","CHW",9.22
"Max Kepler",3900,"MIN","OF","CHW",6.56
"Jason Castro",2900,"MIN","C","CHW",5.09
"Jose Abreu",4800,"CHW","1B","MIN",8.58
"Lane Adams",2100,"ATL","OF","SEA",4.42
"Ozzie Albies",3500,"ATL","2B","SEA",5.43
"Dansby Swanson",3400,"ATL","SS","SEA",5.78
"Matt Kemp",3700,"ATL","OF","SEA",7.48
"Yonder Alonso",4000,"SEA","1B","ATL",7.39
"Kurt Suzuki",3200,"ATL","C","SEA",5.46
"Freddie Freeman",5300,"ATL","1B/3B","SEA",7.7
"Brandon Phillips",4200,"ATL","2B","SEA",6.43
"Tyler Flowers",3600,"ATL","C","SEA",6.37
"Ender Inciarte",4500,"ATL","OF","SEA",6.31
"Mitch Haniger",3600,"SEA","OF","ATL",7
"Nelson Cruz",5100,"SEA","OF","ATL",8.04
"Robinson Cano",4400,"SEA","2B","ATL",8.59
"Mike Zunino",3300,"SEA","C","ATL",5.88
"Jean Segura",4600,"SEA","SS","ATL",6.62
"Benjamin Gamel",3600,"SEA","OF","ATL",6.36
"Guillermo Heredia",3500,"SEA","OF","ATL",6.15
"Kyle Seager",3700,"SEA","3B","ATL",7.28
"Danny Valencia",3700,"SEA","1B","ATL",6.51
"Leonys Martin",3300,"SEA","OF","ATL",5.46
"Byron Buxton",3800,"MIN","OF","CHW",6.25
"Martin Maldonado",2700,"LAA","C","TEX",5.74
"Jonathan Villar",4000,"MIL","2B","SFG",6.59
"Ryan Braun",4900,"MIL","OF","SFG",8.7
"Keon Broxton",4200,"MIL","OF","SFG",5.63
"Neil Walker",4500,"MIL","2B","SFG",6.48
"Manuel Pina",3400,"MIL","C","SFG",6.01
"Orlando Arcia",3100,"MIL","SS","SFG",5.64
"Eric Thames",4600,"MIL","1B/OF","SFG",9.28
"Domingo Santana",4400,"MIL","OF","SFG",7.52
"Hernan Perez",3300,"MIL","3B/OF","SFG",5.72
"Stephen Vogt",3200,"MIL","C","SFG",5.95
"Hunter Pence",3800,"SFG","OF","MIL",6.97
"Ryder Jones",2000,"SFG","1B/3B","MIL",5.84
"Jarrett Parker",3700,"SFG","OF","MIL",6.51
