"Name","Salary","Team","Position","OppTeam","Projections"
"Nick Hundley",3200,"SFG","C","MIA",5.67
"Kelby Tomlinson",2900,"SFG","3B/SS","MIA",6.74
"Brandon Crawford",3000,"SFG","SS","MIA",7.06
"Gorkys Hernandez",3200,"SFG","OF","MIA",4.95
"Jae-Gyun Hwang",2500,"SFG","3B","MIA",6.23
"Matt Joyce",3700,"OAK","OF","SEA",6.79
"Ryon Healy",2800,"OAK","1B/3B","SEA",7.47
"Buster Posey",3800,"SFG","1B/C","MIA",7.77
"Denard Span",3800,"SFG","OF","MIA",7.92
"Justin Bour",4400,"MIA","1B","SFG",7.32
"Tyler Moore",3000,"MIA","1B/OF","SFG",4.42
"J.T. Riddle",2900,"MIA","SS","SFG",4.85
"Martin Prado",3000,"MIA","3B","SFG",4.7
"Brandon Belt",4400,"SFG","1B/OF","MIA",8.01
"Joe Panik",3800,"SFG","2B","MIA",7.24
"Hunter Pence",3400,"SFG","OF","MIA",7.35
"Jed Lowrie",3400,"OAK","2B","SEA",6.64
"Khris Davis",4000,"OAK","OF","SEA",8.34
"Carlos Ruiz",2500,"SEA","C","OAK",4.52
"Danny Valencia",3800,"SEA","1B","OAK",6.2
"Taylor Motter",2800,"SEA","2B/SS","OAK",5.75
"Guillermo Heredia",2800,"SEA","OF","OAK",6.44
"Benjamin Gamel",3400,"SEA","OF","OAK",7.03
"Mike Zunino",3300,"SEA","C","OAK",6.52
"Robinson Cano",4200,"SEA","2B","OAK",9.5
"Kyle Seager",3400,"SEA","3B","OAK",7.66
"Nelson Cruz",5000,"SEA","OF","OAK",9.54
"Yonder Alonso",4200,"OAK","1B","SEA",8.73
"Adam Rosales",2800,"OAK","SS","SEA",5.23
"Josh Phegley",2800,"OAK","C","SEA",5.64
"Rajai Davis",3100,"OAK","OF","SEA",6.29
"Franklin Barreto",3300,"OAK","2B/SS","SEA",5.7
"Jarrod Dyson",3600,"SEA","OF","OAK",5.86
"Jaycob Brugman",2600,"OAK","OF","SEA",5.68
"Derek Dietrich",3400,"MIA","3B","SFG",6.24
"Marcell Ozuna",4600,"MIA","OF","SFG",7.02
"Avisail Garcia",4100,"CHW","OF","COL",10.49
"Drew Robinson",2400,"TEX","2B/OF","LAA",5.54
"Nick Franklin",3200,"LAA","OF","TEX",4.71
"Jose Abreu",4600,"CHW","1B","COL",11.76
"Todd Frazier",4100,"CHW","3B","COL",11.62
"Omar Narvaez",3000,"CHW","C","COL",7.29
"Melky Cabrera",4500,"CHW","OF","COL",9.81
"Adrian Beltre",4300,"TEX","3B","LAA",8.25
"Robinson Chirinos",3600,"TEX","C","LAA",5.89
"Nomar Mazara",4400,"TEX","OF","LAA",8.03
"Elvis Andrus",4000,"TEX","SS","LAA",7.08
"Cameron Maybin",3600,"LAA","OF","TEX",6
"Rougned Odor",4700,"TEX","2B","LAA",8.07
"Shin-Soo Choo",4400,"TEX","OF","LAA",8
"Delino DeShields",4300,"TEX","OF","LAA",6.25
"Joey Gallo",3900,"TEX","1B/3B","LAA",7.37
"Matt Davidson",4100,"CHW","1B/3B","COL",8.93
"Carlos Sanchez",4100,"CHW","2B","COL",9.23
"Gerardo Parra",4000,"COL","OF","CHW",6.91
"Ryan Hanigan",2700,"COL","C","CHW",5.71
"Patrick Valaika",3700,"COL","2B/SS","CHW",6.87
"Dee Gordon",4100,"MIA","2B","SFG",7.55
"J.T. Realmuto",3600,"MIA","C","SFG",5.87
"Giancarlo Stanton",4400,"MIA","OF","SFG",7.24
"Christian Yelich",3800,"MIA","OF","SFG",7.52
"Carlos Gonzalez",3700,"COL","OF","CHW",7.99
"Mark Reynolds",4200,"COL","1B","CHW",10.32
"Adam Engel",3600,"CHW","OF","COL",8.6
"Kevan Smith",3300,"CHW","C","COL",6.95
"Timothy Anderson",3600,"CHW","SS","COL",9.1
"Alen Hanson",3500,"CHW","2B/OF","COL",8.42
"Charlie Blackmon",5500,"COL","OF","CHW",9.58
"Nolan Arenado",5400,"COL","3B","CHW",12.21
"DJ LeMahieu",4400,"COL","2B","CHW",9.78
"Mitch Haniger",3700,"SEA","OF","OAK",7.01
"Jean Segura",4900,"SEA","SS","OAK",7.33
"Trayce Thompson",2900,"LAD","OF","KCR",6.38
"Austin Barnes",3700,"LAD","C","KCR",6.16
"Joc Pederson",3600,"LAD","OF","KCR",5.93
"Carlos Santana",4400,"CLE","1B","DET",6.01
"Francisco Lindor",4400,"CLE","SS","DET",7.4
"Jose Ramirez",5300,"CLE","2B/3B","DET",7.52
"Edwin Encarnacion",4800,"CLE","1B","DET",7.4
"Justin Turner",4600,"LAD","3B","KCR",8.01
"Enrique Hernandez",2900,"LAD","OF/SS","KCR",6.84
"Yasiel Puig",3600,"LAD","OF","KCR",6.84
"Corey Seager",4600,"LAD","SS","KCR",7.78
"Chase Utley",3300,"LAD","1B/2B","KCR",5.94
"Yasmani Grandal",3500,"LAD","C","KCR",7.03
"Cody Bellinger",4000,"LAD","1B/OF","KCR",6.51
"Logan Forsythe",4300,"LAD","2B/3B","KCR",7.02
"Christopher Taylor",4400,"LAD","2B/OF","KCR",7.4
"Yan Gomes",3300,"CLE","C","DET",4.55
"Jason Kipnis",4100,"CLE","2B","DET",7.94
"Miguel Cabrera",3300,"DET","1B","CLE",6.72
"Jose Iglesias",2500,"DET","SS","CLE",4.1
"J.D. Martinez",3500,"DET","OF","CLE",6.38
"James McCann",2800,"DET","C","CLE",4.52
"Mikie Mahtook",2900,"DET","OF","CLE",4.76
"Victor Martinez",3100,"DET","1B","CLE",4.98
"Ian Kinsler",3300,"DET","2B","CLE",5.62
"Alex Avila",3600,"DET","1B/C","CLE",5.02
"Justin Upton",4100,"DET","OF","CLE",6.16
"Roberto Perez",2700,"CLE","C","DET",4.33
"Bradley Zimmer",3700,"CLE","OF","DET",5.34
"Michael Brantley",4400,"CLE","OF","DET",7.64
"Erik Gonzalez",3000,"CLE","2B/SS","DET",4.7
"Lonnie Chisenhall",4200,"CLE","OF","DET",6.39
"Nick Castellanos",3500,"DET","3B","CLE",5.26
"Andrew Romine",3100,"DET","2B/OF","CLE",4.53
"Ramon Torres",2000,"KCR","SS","LAD",4.25
"Brandon Moss",2800,"KCR","OF","LAD",3.79
"Gregor Blanco",3900,"ARI","OF","CIN",6.89
"Daniel Descalso",4400,"ARI","2B/OF","CIN",6.9
"Chris Iannetta",3500,"ARI","C","CIN",6.32
"Ketel Marte",3300,"ARI","SS","CIN",5.7
"A.J. Pollock",4400,"ARI","OF","CIN",8.29
"Jose Peraza",3500,"CIN","2B/SS","ARI",6.16
"Billy Hamilton",4200,"CIN","OF","ARI",7.18
"Chris Owings",4100,"ARI","OF/SS","CIN",7.86
"Chris Herrmann",3300,"ARI","C/OF","CIN",6.8
"Bruce Maxwell",2700,"OAK","C","SEA",6.62
"Matt Chapman",2900,"OAK","3B","SEA",5.52
"Marcus Semien",3200,"OAK","SS","SEA",6.2
"David Peralta",4200,"ARI","OF","CIN",9.67
"Paul Goldschmidt",5300,"ARI","1B","CIN",10.51
"Brandon Drury",3800,"ARI","2B","CIN",6.23
"Jake Lamb",5100,"ARI","3B","CIN",10.27
"Joey Votto",5400,"CIN","1B","ARI",6.8
"Eugenio Suarez",3800,"CIN","3B","ARI",7.79
"Jorge Soler",2700,"KCR","OF","LAD",4.18
"Salvador Perez",3200,"KCR","C","LAD",5.01
"Eric Hosmer",3500,"KCR","1B","LAD",5.14
"Alcides Escobar",2200,"KCR","SS","LAD",3.83
"Whit Merrifield",3600,"KCR","2B","LAD",4.37
"Jorge Bonifacio",3100,"KCR","OF","LAD",4.89
"Mike Moustakas",3600,"KCR","3B","LAD",5.3
"Lorenzo Cain",3300,"KCR","OF","LAD",5.53
"Alex Gordon",2700,"KCR","OF","LAD",4.14
"Zack Cozart",4300,"CIN","SS","ARI",7.73
"Adam Duvall",5000,"CIN","OF","ARI",8.6
"Scott Schebler",4000,"CIN","OF","ARI",6.04
"Tucker Barnhart",2700,"CIN","C","ARI",4.57
"Scooter Gennett",4500,"CIN","2B/OF","ARI",6.06
"Patrick Kivlehan",2700,"CIN","OF","ARI",4.51
"Yunel Escobar",3200,"LAA","3B","TEX",6.15
"Juan Graterol",2400,"LAA","C","TEX",3.63
"Jordy Mercer",3100,"PIT","SS","CHC",5.7
"Josh Harrison",3800,"PIT","2B/3B","CHC",7.05
"Josh Bell",3700,"PIT","1B","CHC",6.68
"David Freese",2900,"PIT","3B","CHC",5.73
"Francisco Cervelli",2500,"PIT","C","CHC",5.37
"Maxwell Moroff",2000,"PIT","2B/SS","CHC",4.73
"Jose Osuna",2900,"PIT","1B/OF","CHC",6.41
"Andrew McCutchen",4700,"PIT","OF","CHC",7.91
"Kyle Schwarber",3000,"CHC","OF","PIT",6.49
"Addison Russell",3300,"CHC","SS","PIT",5.72
"Kris Bryant",4800,"CHC","3B","PIT",7.87
"Anthony Rizzo",4800,"CHC","1B","PIT",8.4
"Willson Contreras",4300,"CHC","C","PIT",6.44
"Jon Jay",3100,"CHC","OF","PIT",6.5
"Jason Heyward",3300,"CHC","OF","PIT",5.89
"Ian Happ",4600,"CHC","2B/OF","PIT",7.21
"Andrew Benintendi",4300,"BOS","OF","TBR",7.05
"Mookie Betts",4600,"BOS","OF","TBR",7.55
"Steve Souza",4300,"TBR","OF","BOS",6.79
"Brad Miller",3200,"TBR","2B","BOS",5.26
"Logan Morrison",4500,"TBR","1B","BOS",5.9
"Wilson Ramos",3500,"TBR","C","BOS",5.66
