"Name","Salary","Team","Position","OppTeam","Projections"
"J.T. Realmuto",3500,"MIA","C","TEX",5.74
"Andrew Romine",2900,"DET","2B/OF","KCR",5.15
"Victor Martinez",3500,"DET","1B","KCR",6.77
"Dee Gordon",4300,"MIA","2B","TEX",6.52
"Christian Yelich",4000,"MIA","OF","TEX",6.58
"Mike Aviles",2500,"MIA","2B/OF","TEX",3.67
"Marcell Ozuna",3800,"MIA","OF","TEX",6.18
"Giancarlo Stanton",5200,"MIA","OF","TEX",7.06
"Alex Avila",3600,"DET","1B/C","KCR",6.32
"Jose Iglesias",3700,"DET","SS","KCR",5.33
"Alex Presley",2700,"DET","OF","KCR",5.99
"Mikie Mahtook",3500,"DET","OF","KCR",5.85
"Brandon Moss",3900,"KCR","OF","DET",6.01
"Nick Castellanos",3500,"DET","3B","KCR",7.5
"Justin Upton",4400,"DET","OF","KCR",8.58
"Miguel Cabrera",3400,"DET","1B","KCR",7.95
"Ian Kinsler",4000,"DET","2B","KCR",7.56
"Derek Dietrich",3000,"MIA","3B","TEX",4.52
"Tomas Telis",2800,"MIA","C","TEX",3.5
"Adrian Beltre",4400,"TEX","3B","MIA",8.29
"Jonathan Lucroy",3200,"TEX","C","MIA",5.67
"Shin-Soo Choo",4300,"TEX","OF","MIA",8.79
"Delino DeShields",3900,"TEX","OF","MIA",5.79
"Kevan Smith",2000,"CHW","C","CHC",3.85
"Melky Cabrera",3800,"CHW","OF","CHC",5.9
"Timothy Anderson",2800,"CHW","SS","CHC",5.36
"Joey Gallo",3600,"TEX","1B/3B","MIA",7
"Elvis Andrus",4600,"TEX","SS","MIA",7.91
"Miguel Rojas",2400,"MIA","3B/SS","TEX",3.89
"Ichiro Suzuki",2800,"MIA","OF","TEX",3.53
"Tyler Moore",3300,"MIA","1B/OF","TEX",4.54
"Mike Napoli",3700,"TEX","1B","MIA",7.45
"Carlos Gomez",4100,"TEX","OF","MIA",7.04
"Rougned Odor",3800,"TEX","2B","MIA",7.5
"Nomar Mazara",3100,"TEX","OF","MIA",7.86
"Jorge Bonifacio",4000,"KCR","OF","DET",7.41
"Alcides Escobar",2700,"KCR","SS","DET",4.98
"Albert Pujols",3600,"LAA","1B","CLE",5.36
"Mike Trout",5200,"LAA","OF","CLE",7.59
"Kole Calhoun",2900,"LAA","OF","CLE",5.53
"Yunel Escobar",2900,"LAA","3B","CLE",5.47
"Andrelton Simmons",3600,"LAA","SS","CLE",5.11
"Ben Revere",3400,"LAA","OF","CLE",4.83
"Martin Maldonado",3200,"LAA","C","CLE",4.12
"Luis Valbuena",3600,"LAA","1B/3B","CLE",4.57
"Troy Tulowitzki",2900,"TOR","SS","OAK",5.65
"Steve Pearce",3100,"TOR","OF","OAK",5.86
"Kendrys Morales",3300,"TOR","1B","OAK",6.41
"Jose Bautista",3900,"TOR","OF","OAK",8.71
"Kevin Pillar",2900,"TOR","OF","OAK",5.46
"Justin Smoak",5300,"TOR","1B","OAK",9.31
"Russell Martin",3700,"TOR","C","OAK",6.64
"Josh Donaldson",4400,"TOR","3B","OAK",7.33
"Ryan Goins",2600,"TOR","2B/SS","OAK",5.34
"Kaleb Cowart",2200,"LAA","3B","CLE",4.03
"Yan Gomes",2900,"CLE","C","LAA",5.87
"Lorenzo Cain",3700,"KCR","OF","DET",7.5
"Mike Moustakas",4200,"KCR","3B","DET",8.51
"Austin Jackson",3200,"CLE","OF","LAA",5.82
"Eric Hosmer",4300,"KCR","1B","DET",7.86
"Salvador Perez",4200,"KCR","C","DET",7.46
"Whit Merrifield",4300,"KCR","2B","DET",7.67
"Alex Gordon",3400,"KCR","OF","DET",5.29
"Giovanny Urshela",2800,"CLE","3B","LAA",5.25
"Carlos Santana",4800,"CLE","1B","LAA",8.49
"Edwin Encarnacion",4900,"CLE","1B","LAA",10.4
"Francisco Lindor",4700,"CLE","SS","LAA",8.87
"Nick Franklin",3200,"LAA","OF","CLE",4.01
"Jose Ramirez",5200,"CLE","2B/3B","LAA",9.48
"Michael Brantley",4700,"CLE","OF","LAA",9.12
"Abraham Almonte",3700,"CLE","OF","LAA",6.04
"Bradley Zimmer",4200,"CLE","OF","LAA",7.93
"Yoan Moncada",3400,"CHW","2B/3B","CHC",5.71
"Avisail Garcia",3400,"CHW","OF","CHC",6.21
"Jose Pirela",3600,"SDP","OF","NYM",5.95
"Hunter Renfroe",3500,"SDP","OF","NYM",6.75
"Wil Myers",3800,"SDP","1B","NYM",7.12
"Jabari Blash",3000,"SDP","OF","NYM",5.59
