"Name","Salary","Team","Position","OppTeam","Projections"
"Michael Wacha",6800,STL,SP,TOR,21.69
"Joseph Ross",5300,WAS,SP,COL,12.12
"Marco Estrada",8800,TOR,SP,STL,18.65
"Dylan Covey",4300,CHW,SP,KCR,6.69
"Andrew Cashner",5400,TEX,SP,MIN,12.96
"Danny Duffy",10400,KCR,SP,CHW,24.37
"German Marquez",4200,COL,SP,WAS,8.71
"Clayton Richard",5100,SDP,SP,ARI,12.48
"Clayton Kershaw",14300,LAD,SP,SFG,32.44
"Tyson Blach",5600,SFG,RP,LAD,9.77
"J.C. Ramirez",4200,LAA,SP,OAK,14.53
"Jesse Hahn",5500,OAK,SP,LAA,13.46
"Patrick Corbin",5000,ARI,SP,SDP,15.54
"Ervin Santana",7100,MIN,SP,TEX,18.99
"Zach Davies",6600,MIL,SP,CIN,12.66
"Kyle Hendricks",10200,CHC,SP,PIT,18.46
"Gerrit Cole",8500,PIT,SP,CHC,17.76
"Erasmo Ramirez",4400,TBR,SP,BAL,12.44
"Wade Miley",6900,BAL,SP,TBR,18.54
"Josh Tomlin",6300,CLE,SP,HOU,12.38
"Wei-Yin Chen",7600,MIA,SP,PHI,17.38
"Vincent Velasquez",9300,PHI,SP,MIA,18.35
"Robert Gsellman",7000,NYM,SP,ATL,17
"Scott Feldman",6000,CIN,SP,MIL,12.08
"Julio Teheran",10000,ATL,SP,NYM,17.38
"Jordan Zimmermann",6400,DET,SP,SEA,14.32
"Felix Hernandez",9500,SEA,SP,DET,19.83
"Dallas Keuchel",9200,HOU,SP,CLE,21.37
