"Name","Salary","Team","Position","OppTeam","Projections"
"Austin Pruitt",4000,"TBR","SP","HOU",10.42
"Dallas Keuchel",10500,"HOU","SP","TBR",21.33
"Andrew Cashner",6400,"TEX","SP","SEA",12.74
"Ariel Miranda",5900,"SEA","SP","TEX",12.52
"Zachary Godley",9200,"ARI","SP","CHC",19.48
"Jake Arrieta",10300,"CHC","SP","ARI",19.82
"Luke Weaver",4800,"STL","SP","MIL",11.7
"Brent Suter",6200,"MIL","SP","STL",17.06
"Daniel Gossett",6300,"OAK","SP","SFG",10.32
"Matt Moore",6100,"SFG","SP","OAK",15.77
"J.C. Ramirez",7200,"LAA","SP","PHI",18.6
"Jake Thompson",6000,"PHI","SP","LAA",11.53
"Chris Flexen",4000,"NYM","SP","COL",6.43
"Tyler Chatwood",5800,"COL","SP","NYM",11.32
"Julio Teheran",6600,"ATL","SP","LAD",13.89
"Brock Stewart",5000,"LAD","SP","ATL",9.29
"Luis Perdomo",6900,"SDP","SP","MIN",15.03
"Robert Stephenson",4300,"CIN","SP","PIT",8.66
"Ervin Santana",10200,"MIN","SP","SDP",21.81
"Derek Holland",5100,"CHW","SP","TOR",7.21
"Masahiro Tanaka",9200,"NYY","SP","DET",23.93
"J.A. Happ",7800,"TOR","SP","CHW",15.51
"Trevor Williams",5700,"PIT","SP","CIN",16.19
"Jason Vargas",8000,"KCR","SP","BAL",14.59
"A.J. Cole",6600,"WAS","SP","MIA",15.37
"Vance Worley",4200,"MIA","SP","WAS",9.8
"Rick Porcello",7700,"BOS","SP","CLE",14.43
"Trevor Bauer",6900,"CLE","SP","BOS",14.08
"Jeremy Hellickson",6500,"BAL","SP","KCR",14.16
"Jordan Zimmermann",4800,"DET","SP","NYY",8.86
