"Name","Salary","Team","Position","OppTeam","Projections"
"Adam Wainwright",7500,"STL","SP","ATL",15.46
"Michael Foltynewicz",7700,"ATL","SP","STL",15.26
"Homer Bailey",5300,"CIN","SP","MIL",8.47
"Jimmy Nelson",9900,"MIL","SP","CIN",23.88
"Danny Duffy",9200,"KCR","SP","CHW",19.72
"Reynaldo Lopez",5500,"CHW","SP","KCR",13.03
"Taijuan Walker",7900,"ARI","SP","CHC",14.64
"John Lackey",6000,"CHC","SP","ARI",13.63
"Rich Hill",12200,"LAD","SP","SDP",22.06
"Clayton Richard",5200,"SDP","SP","LAD",12.66
"Marco Gonzales",4700,"SEA","SP","LAA",11.63
"Ricky Nolasco",6100,"LAA","SP","SEA",13.66
"Ubaldo Jimenez",6500,"BAL","SP","OAK",12.8
"Paul Blackburn",5800,"OAK","SP","BAL",13.2
"Charlie Morton",9500,"HOU","SP","TEX",18.46
"Cole Hamels",8200,"TEX","SP","HOU",20.06
"Jaime Garcia",5700,"NYY","SP","BOS",13.74
"Jameson Taillon",8100,"PIT","SP","TOR",16.99
"Eduardo Rodriguez",6200,"BOS","SP","NYY",16.14
"Nicholas Pivetta",6400,"PHI","SP","NYM",14.12
"Edwin Jackson",7300,"WAS","SP","SFG",15.58
"Seth Lugo",6300,"NYM","SP","PHI",15.62
"Marcus Stroman",10900,"TOR","SP","PIT",21.11
"Anibal Sanchez",5600,"DET","SP","MIN",12.68
"Carlos Carrasco",9700,"CLE","SP","TBR",20.67
"Jacob Faria",8400,"TBR","SP","CLE",17.21
"Jose Urena",6600,"MIA","SP","COL",14.82
"Jon Gray",8600,"COL","SP","MIA",19.96
"Kyle Gibson",5900,"MIN","SP","DET",8.88
"Christopher Stratton",4600,"SFG","SP","WAS",9.93
