"Name","Salary","Team","Position","OppTeam","Projections"
"Jesse Chavez",5500,"LAA","SP","TEX",14.46
"Tyson Ross",7200,"TEX","SP","LAA",15.46
"Jake Arrieta",8400,"CHC","SP","PIT",23.01
"Ivan Nova",6600,"PIT","SP","CHC",17.45
"Justin Verlander",8300,"DET","SP","CLE",19.97
"Michael Clevinger",7800,"CLE","SP","DET",14.16
"Jose Quintana",8100,"CHW","SP","COL",8.53
"Jeff Hoffman",7900,"COL","SP","CHW",8.84
"Luis Castillo",5900,"CIN","SP","ARI",11.69
"Taijuan Walker",7000,"ARI","SP","CIN",17.89
"Chris Smith",4300,"OAK","SP","SEA",8.67
"Andrew Moore",6300,"SEA","SP","OAK",14.14
"Jeff Samardzija",9400,"SFG","SP","MIA",24.87
"Chris O'Grady",0,"MIA","SP","SFG",7.66
"Brandon McCarthy",6900,"LAD","SP","KCR",18.02
"Ian Kennedy",7300,"KCR","SP","LAD",15.11
"Adalberto Mejia",6800,"MIN","SP","BAL",15.74
"Julio Teheran",6700,"ATL","SP","WAS",18.32
"Wade Miley",5700,"BAL","SP","MIN",11.97
"Marcus Stroman",8200,"TOR","SP","HOU",16.91
"Luis Severino",11500,"NYY","SP","MIL",23.46
"Michael Fiers",7500,"HOU","SP","TOR",14.48
"Stephen Strasburg",12500,"WAS","SP","ATL",26.66
"Jhoulys Chacin",7700,"SDP","SP","PHI",16.13
"Zack Wheeler",6400,"NYM","SP","STL",15.37
"Adam Wainwright",7600,"STL","SP","NYM",17.97
"Alex Cobb",7100,"TBR","SP","BOS",15.56
"Rick Porcello",6500,"BOS","SP","TBR",19.47
"Aaron Nola",9900,"PHI","SP","SDP",19.81
"Brent Suter",5000,"MIL","SP","NYY",9.78
