"Name","Salary","Team","Position","OppTeam","Projections"
"Cesar Hernandez",3800,"PHI","2B","ATL",6.93
"Odubel Herrera",3700,"PHI","OF","ATL",8.21
"Freddy Galvis",3700,"PHI","SS","ATL",5.85
"Maikel Franco",3500,"PHI","3B","ATL",6.84
"Aaron Altherr",3400,"PHI","OF","ATL",7.87
"Jesus Sucre",2500,"TBR","C","CHW",4.9
"Derek Norris",2600,"TBR","C","CHW",5.51
"Daniel Robertson",2800,"TBR","2B/3B","CHW",5.78
"Evan Longoria",3600,"TBR","3B","CHW",8.33
"Logan Morrison",4500,"TBR","1B","CHW",6.11
"Tim Beckham",3500,"TBR","SS","CHW",6.91
"Rickie Weeks",2600,"TBR","1B","CHW",6.87
"Andrew Knapp",3400,"PHI","C","ATL",5.57
"Tommy Joseph",3200,"PHI","1B","ATL",7.33
"Brandon Phillips",3300,"ATL","2B","PHI",6.41
"Dansby Swanson",3100,"ATL","SS","PHI",5.6
"Rio Ruiz",2700,"ATL","3B","PHI",5.56
"Kurt Suzuki",3100,"ATL","C","PHI",5.2
"Ian Desmond",4000,"COL","1B/OF","CHC",5.86
"Tyler Flowers",3900,"ATL","C","PHI",5.36
"Nick Markakis",3000,"ATL","OF","PHI",6.24
"Michael Saunders",2900,"PHI","OF","ATL",6.13
"Cameron Rupp",2700,"PHI","C","ATL",5.43
"Ender Inciarte",5000,"ATL","OF","PHI",8.23
"Matt Adams",3900,"ATL","1B/OF","PHI",7.78
"Matt Kemp",4600,"ATL","OF","PHI",7.97
"Kevin Kiermaier",4700,"TBR","OF","CHW",5.76
"Corey Dickerson",4900,"TBR","OF","CHW",6.73
"Josh Harrison",4400,"PIT","2B/3B","MIA",7.26
"Adam Frazier",4100,"PIT","OF","MIA",8.04
"Andrew McCutchen",4600,"PIT","OF","MIA",8.22
"Gregory Polanco",4200,"PIT","OF","MIA",7.82
"Jose Osuna",2800,"PIT","1B/OF","MIA",5.36
"J.T. Riddle",2600,"MIA","SS","PIT",5.27
"Derek Dietrich",2900,"MIA","3B","PIT",5.96
"Christian Yelich",4300,"MIA","OF","PIT",7.6
"Dee Gordon",4200,"MIA","2B","PIT",6.99
"Giancarlo Stanton",4900,"MIA","OF","PIT",8.23
"Marcell Ozuna",4600,"MIA","OF","PIT",6.82
"Tyler Moore",2600,"MIA","1B/OF","PIT",5.15
"David Freese",3700,"PIT","3B","MIA",6.01
"Elias Diaz",2600,"PIT","C","MIA",5.59
"Jose Abreu",3300,"CHW","1B","TBR",6.96
"Leury Garcia",3500,"CHW","OF","TBR",5.64
