"Name","Salary","Team","Position","OppTeam","Projections"
"DJ LeMahieu",4400,"COL","2B","SFG",7.22
"Charlie Blackmon",5100,"COL","OF","SFG",9.45
"Gerardo Parra",3900,"COL","OF","SFG",7.53
"Nolan Arenado",5300,"COL","3B","SFG",9.9
"Carlos Gonzalez",5000,"COL","OF","SFG",8.73
"Trevor Story",4900,"COL","SS","SFG",7.58
"Mark Reynolds",4300,"COL","1B","SFG",6.9
"Andrew Romine",2300,"DET","2B/OF","MIN",4.79
"Byron Buxton",3300,"MIN","OF","DET",4.47
"Joe Mauer",3500,"MIN","1B","DET",5.67
"Miguel Sano",3900,"MIN","3B","DET",7.09
"Max Kepler",3600,"MIN","OF","DET",6.52
"Robbie Grossman",3400,"MIN","OF","DET",5.93
"Jason Castro",2700,"MIN","C","DET",5.3
"Eddie Rosario",3300,"MIN","OF","DET",5.05
"Jorge Polanco",3200,"MIN","SS","DET",5.09
"Stephen Cardullo",3500,"COL","OF","SFG",6.31
"Tony Wolters",3000,"COL","C","SFG",5.4
"David Peralta",3700,"ARI","OF","LAD",5.98
"A.J. Pollock",4100,"ARI","OF","LAD",8.16
"Buster Posey",5100,"SFG","C","COL",9.52
"Paul Goldschmidt",5100,"ARI","1B","LAD",10.89
"Jake Lamb",4000,"ARI","3B","LAD",5.98
"Yasmany Tomas",3900,"ARI","OF","LAD",7.91
"Brandon Drury",3500,"ARI","2B","LAD",6.88
"Chris Marrero",2800,"SFG","OF","COL",7.14
"Joe Panik",4800,"SFG","2B","COL",6.66
"Brandon Belt",5000,"SFG","1B","COL",8.53
"Denard Span",4900,"SFG","OF","COL",7.46
"Aaron Hill",3600,"SFG","2B/OF","COL",7.4
"Hunter Pence",5300,"SFG","OF","COL",8.07
"Brandon Crawford",4700,"SFG","SS","COL",8.07
"Eduardo Nunez",5000,"SFG","3B","COL",6.96
"Nick Hundley",4200,"SFG","C","COL",6.27
"Brian Dozier",4300,"MIN","2B","DET",7.33
"Dixon Machado",2800,"DET","2B/SS","MIN",4.26
"Leury Garcia",2500,"CHW","OF","CLE",4.76
"Melky Cabrera",3600,"CHW","OF","CLE",5.59
"Cody Asche",2400,"CHW","1B","CLE",4.64
"Omar Narvaez",2300,"CHW","C","CLE",4.19
"Jacob May",2500,"CHW","OF","CLE",4.16
"Francisco Lindor",3900,"CLE","SS","CHW",8.6
"Carlos Santana",4100,"CLE","1B/OF","CHW",8.75
"Todd Frazier",4100,"CHW","3B","CLE",5.95
"Jose Abreu",3900,"CHW","1B","CLE",6.03
"Kolten Wong",3400,"STL","2B","MIL",5.5
"Matt Adams",3500,"STL","OF","MIL",6.06
"Randal Grichuk",4100,"STL","OF","MIL",5.85
"Yadier Molina",3800,"STL","C","MIL",5.94
"Tyler Saladino",3200,"CHW","2B","CLE",5.22
"Avisail Garcia",3100,"CHW","OF","CLE",5.6
"Timothy Anderson",3300,"CHW","SS","CLE",5.22
"Michael Brantley",4200,"CLE","OF","CHW",6.25
"Edwin Encarnacion",4200,"CLE","1B","CHW",8.91
"Victor Martinez",3700,"DET","1B","MIN",6.82
"Miguel Cabrera",4900,"DET","1B","MIN",9.11
"Nick Castellanos",3800,"DET","3B","MIN",7.02
"Justin Upton",4200,"DET","OF","MIN",7.24
"Tyler Collins",2800,"DET","OF","MIN",5.5
"JaCoby Jones",2900,"DET","OF","MIN",4.33
"Alex Avila",3000,"DET","C","MIN",4.69
"Ian Kinsler",4400,"DET","2B","MIN",7.54
"James McCann",2900,"DET","C","MIN",5.2
"Austin Jackson",2800,"CLE","OF","CHW",5.73
"Jose Ramirez",3700,"CLE","2B","CHW",8.24
"Yandy Diaz",2600,"CLE","3B","CHW",5.98
"Jason Kipnis",4000,"CLE","2B","CHW",6.01
"Brandon Guyer",3000,"CLE","OF","CHW",6.25
"Yan Gomes",2800,"CLE","C","CHW",5.19
"Chris Iannetta",2700,"ARI","C","LAD",4.98
"Chris Owings",3500,"ARI","OF/SS","LAD",6.53
"Justin Smoak",2800,"TOR","1B","LAA",5.56
"Steve Pearce",3200,"TOR","OF","LAA",5.88
"Russell Martin",3400,"TOR","C","LAA",5.27
"Chris Coghlan",2000,"TOR","3B/OF","LAA",4.87
"Ezequiel Carrera",2700,"TOR","OF","LAA",5.88
"Dee Gordon",4300,"MIA","2B","SDP",7.48
"Martin Prado",3400,"MIA","2B/3B","SDP",5.75
"Troy Tulowitzki",3700,"TOR","SS","LAA",7.44
"Kendrys Morales",3500,"TOR","1B","LAA",7.63
"Cameron Maybin",3600,"LAA","OF","TOR",5.37
