"Name","Salary","Team","Position","OppTeam","Projections"
"Matt Boyd",6100,"DET","SP","KCR",13.72
"Ian Kennedy",6600,"KCR","SP","DET",17.14
"Mike Pelfrey",5300,"CHW","SP","BOS",8.72
"Drew Pomeranz",8600,"BOS","SP","CHW",21.73
"Chris Archer",11300,"TBR","SP","TEX",23.85
"Austin Bibens-Dirkx",4300,"TEX","SP","TBR",11.42
"Hyun-Jin Ryu",6700,"LAD","SP","STL",14.11
"Carlos Martinez",10900,"STL","SP","LAD",23.52
"Max Scherzer",13300,"WAS","SP","SFG",27.15
"Matt Cain",6300,"SFG","SP","WAS",12.04
"James Paxton",8200,"SEA","SP","COL",22.1
"Antonio Senzatela",7800,"COL","SP","SEA",14.54
"Jaime Garcia",7600,"ATL","SP","LAA",17.47
"Jesse Chavez",6900,"LAA","SP","ATL",18.76
"Jacob deGrom",12000,"NYM","SP","MIL",26.19
"Junior Guerra",5900,"MIL","SP","NYM",15.38
"Dan Straily",9000,"MIA","SP","PHI",20.4
"Hector Santiago",5400,"MIN","SP","HOU",13.78
"Aaron Nola",8000,"PHI","SP","MIA",18.26
"Michael Bolsinger",4900,"TOR","SP","CIN",14.65
"Chad Kuhl",4800,"PIT","SP","ARI",10.86
"Tim Adleman",6000,"CIN","SP","TOR",11.21
"David Paulino",4000,"HOU","SP","MIN",10.61
"Jake Arrieta",9900,"CHC","SP","SDP",25.57
"Masahiro Tanaka",8100,"NYY","SP","BAL",20.85
"Kevin Gausman",5600,"BAL","SP","NYY",11.09
"Michael Clevinger",7700,"CLE","SP","OAK",17.14
"Sean Manaea",7200,"OAK","SP","CLE",14.05
"Luis Perdomo",6200,"SDP","SP","CHC",15.71
"Zachary Godley",8700,"ARI","SP","PIT",18.39
