"Name","Salary","Team","Position","OppTeam","Projections"
"Hector Velazquez",5500,"BOS","SP","KCR",14.03
"Jason Hammel",7200,"KCR","SP","BOS",15.04
"Clayton Richard",6600,"SDP","SP","CHC",14.28
"Jon Lester",10500,"CHC","SP","SDP",23.98
"Brad Peacock",8100,"HOU","SP","OAK",16.77
"Daniel Gossett",4200,"OAK","SP","HOU",8.41
"Zack Wheeler",7000,"NYM","SP","LAD",15.86
"Clayton Kershaw",13500,"LAD","SP","NYM",32.19
"Anibal Sanchez",6500,"DET","SP","SEA",11.95
"Sam Gaviglio",6200,"SEA","SP","DET",13.47
"Austin Bibens-Dirkx",5300,"TEX","SP","TOR",11.09
"Marco Estrada",7900,"TOR","SP","TEX",15.36
"Justin Nicolino",4900,"MIA","SP","WAS",6.77
"Edinson Volquez",7100,"MIA","SP","WAS",14.58
"Tanner Roark",7600,"WAS","SP","MIA",18.68
"Dylan Bundy",6800,"BAL","SP","CLE",17.49
"Scott Feldman",6100,"CIN","SP","TBR",15.38
"Jake Odorizzi",7400,"TBR","SP","CIN",17.98
"Matt Garza",5900,"MIL","SP","PIT",13.65
"Gerrit Cole",7500,"PIT","SP","MIL",16.98
"R.A. Dickey",5800,"ATL","SP","SFG",10.02
"Johnny Cueto",9100,"SFG","SP","ATL",23.25
"Corey Kluber",11700,"CLE","SP","BAL",24.93
