"Name","Salary","Team","Position","OppTeam","Projections"
"Lorenzo Cain",4000,"KCR","OF","HOU",6.75
"Mike Moustakas",3200,"KCR","3B","HOU",6.29
"Alex Gordon",3700,"KCR","OF","HOU",5.83
"Eric Hosmer",3900,"KCR","1B","HOU",6.89
"Salvador Perez",3400,"KCR","C","HOU",5.75
"Paulo Orlando",3200,"KCR","OF","HOU",4.98
"Brandon Moss",3600,"KCR","1B/OF","HOU",5.82
"Marwin Gonzalez",3200,"HOU","1B/3B","KCR",5.51
"Jon Jay",3600,"CHC","OF","MIL",5.8
"Travis Shaw",3700,"MIL","1B/3B","CHC",5.02
"Ryan Braun",5100,"MIL","OF","CHC",9.27
"Domingo Santana",4000,"MIL","OF","CHC",7.33
"Keon Broxton",4100,"MIL","OF","CHC",6.99
"Orlando Arcia",3600,"MIL","SS","CHC",5.32
"Jett Bandy",2900,"MIL","C","CHC",5.66
"Alcides Escobar",3300,"KCR","SS","HOU",4.61
"Raul Mondesi",2400,"KCR","2B/SS","HOU",4.5
"Jorge Polanco",3500,"MIN","2B/3B","CHW",5.74
"Jake Marisnick",2900,"HOU","OF","KCR",4.8
"Josh Reddick",3800,"HOU","OF","KCR",4.37
"Brian Dozier",4600,"MIN","2B","CHW",8.52
"Max Kepler",3900,"MIN","OF","CHW",4.6
"Joe Mauer",3800,"MIN","1B","CHW",5.39
"Byron Buxton",3600,"MIN","OF","CHW",6.59
"Brian McCann",3600,"HOU","C","KCR",4.48
"Evan Gattis",4100,"HOU","C","KCR",6.3
"George Springer",4700,"HOU","OF","KCR",9.84
"Yulieski Gurriel",3500,"HOU","3B","KCR",5.66
"Alex Bregman",4200,"HOU","3B","KCR",7.58
"Jose Altuve",5200,"HOU","2B","KCR",9.73
"Carlos Beltran",4000,"HOU","OF","KCR",7.15
"Carlos Correa",5000,"HOU","SS","KCR",8.59
"Jesus Aguilar",3400,"MIL","1B","CHC",6.32
"Jonathan Villar",4700,"MIL","3B/SS","CHC",8.48
"Trevor Plouffe",4100,"OAK","3B","TEX",6.01
"Jed Lowrie",3300,"OAK","2B","TEX",6.46
