"Name","Salary","Team","Position","OppTeam","Projections"
"Jose Ramirez",4000,"CLE","2B/3B","HOU",8.03
"Jason Kipnis",4300,"CLE","2B","HOU",6.89
"Lonnie Chisenhall",3300,"CLE","OF","HOU",6.68
"Yan Gomes",3000,"CLE","C","HOU",5.15
"Edwin Encarnacion",4600,"CLE","1B","HOU",7.93
"Michael Brantley",4700,"CLE","OF","HOU",8.6
"Norichika Aoki",4200,"HOU","OF","CLE",3.5
"Abraham Almonte",3300,"CLE","OF","HOU",4.79
"Carlos Santana",4400,"CLE","1B/OF","HOU",8.31
"Francisco Lindor",4300,"CLE","SS","HOU",8.07
"Aaron Hicks",3300,"NYY","OF","BOS",4.09
"Brett Gardner",4300,"NYY","OF","BOS",4.06
"Chris Carter",4500,"NYY","1B","BOS",4.44
"Austin Romine",3000,"NYY","C","BOS",3.46
"Ronald Torreyes",2800,"NYY","SS","BOS",3.18
"Dustin Pedroia",4000,"BOS","2B","NYY",6.4
"Aaron Judge",4200,"NYY","OF","BOS",4.91
"Starlin Castro",3800,"NYY","2B","BOS",4.69
"Chase Headley",4000,"NYY","3B","BOS",4.52
"Matt Holliday",4500,"NYY","1B/OF","BOS",4.86
"Jacoby Ellsbury",4200,"NYY","OF","BOS",4.52
"Yulieski Gurriel",3900,"HOU","1B","CLE",4.08
"Brian McCann",4100,"HOU","C","CLE",5.41
"Hunter Pence",3700,"SFG","OF","LAD",6.78
"Brandon Belt",3500,"SFG","1B","LAD",5.56
"Eduardo Nunez",3500,"SFG","3B","LAD",6.42
"Buster Posey",3700,"SFG","1B/C","LAD",6.95
"Nick Hundley",2900,"SFG","C","LAD",5.64
"Scott Van Slyke",2300,"LAD","1B/OF","SFG",5.59
"Yasiel Puig",3200,"LAD","OF","SFG",7.03
"Adrian Gonzalez",3200,"LAD","1B","SFG",5.11
"Yasmani Grandal",2900,"LAD","C","SFG",5.68
"Gorkys Hernandez",2500,"SFG","OF","LAD",5.03
"Christian Arroyo",3000,"SFG","SS","LAD",5.37
"Jose Altuve",5200,"HOU","2B","CLE",6.67
"Carlos Correa",5000,"HOU","SS","CLE",5.53
"Carlos Beltran",4500,"HOU","OF","CLE",5.05
"Alex Bregman",4500,"HOU","3B/SS","CLE",4.89
"Josh Reddick",4300,"HOU","OF","CLE",5.67
"George Springer",4800,"HOU","OF","CLE",6.31
"Joe Panik",3300,"SFG","2B","LAD",4.39
"Drew Stubbs",2300,"SFG","OF","LAD",4.88
"Evan Gattis",4300,"HOU","C","CLE",5.26
"Xander Bogaerts",4600,"BOS","SS","NYY",7.23
"Andrew Benintendi",3700,"BOS","OF","NYY",8.13
"Ryon Healy",3300,"OAK","1B/3B","LAA",5.89
"Yonder Alonso",2800,"OAK","1B","LAA",5.65
"Trevor Plouffe",3400,"OAK","3B","LAA",5.39
"Matt Joyce",2400,"OAK","OF","LAA",5.53
"Khris Davis",3700,"OAK","OF","LAA",8.45
"Stephen Vogt",3500,"OAK","C","LAA",6.36
"Brandon Drury",3600,"ARI","2B","SDP",5.86
"David Peralta",3800,"ARI","OF","SDP",9.44
"Jaff Decker",2100,"OAK","OF","LAA",5.69
"Jed Lowrie",3000,"OAK","2B","LAA",5.72
"Adam Rosales",2300,"OAK","2B/SS","LAA",4.37
"Jefry Marte",3400,"LAA","1B","OAK",5.18
"Andrelton Simmons",3100,"LAA","SS","OAK",5.37
"Cameron Maybin",3600,"LAA","OF","OAK",5.28
"Danny Espinosa",3000,"LAA","2B","OAK",4.88
"Martin Maldonado",2400,"LAA","C","OAK",3.9
"C.J. Cron",3500,"LAA","1B","OAK",5.46
"Albert Pujols",4100,"LAA","1B","OAK",6.1
"Yunel Escobar",3200,"LAA","3B","OAK",5.87
"Kole Calhoun",3700,"LAA","OF","OAK",6.1
"Mike Trout",5700,"LAA","OF","OAK",9.59
