"Name","Salary","Team","Position","OppTeam","Projections"
"Jose Abreu",4500,"CHW","1B","MIN",7.97
"Leury Garcia",3100,"CHW","OF","MIN",4.8
"Geovany Soto",2500,"CHW","C","MIN",5.45
"Ender Inciarte",3500,"ATL","OF","HOU",6.31
"Adonis Garcia",3400,"ATL","3B","HOU",5.36
"Matt Kemp",4100,"ATL","OF","HOU",7.62
"Freddie Freeman",4600,"ATL","1B","HOU",8.41
"Omar Narvaez",2500,"CHW","C","MIN",3.93
"Avisail Garcia",3700,"CHW","OF","MIN",7.17
"Matt Davidson",3600,"CHW","3B","MIN",6.28
"Robbie Grossman",3600,"MIN","OF","CHW",6.16
"Tyler Saladino",3500,"CHW","2B","MIN",5.38
"Timothy Anderson",3300,"CHW","SS","MIN",5.9
"Todd Frazier",4200,"CHW","3B","MIN",7.97
"Melky Cabrera",4000,"CHW","OF","MIN",6.3
"Nick Markakis",3400,"ATL","OF","HOU",5.67
"Tyler Flowers",3000,"ATL","C","HOU",5.15
"Josh Reddick",3600,"HOU","OF","ATL",7.35
"Yulieski Gurriel",3300,"HOU","1B","ATL",6.07
"Alex Bregman",3900,"HOU","3B","ATL",5.64
"Brian McCann",3400,"HOU","C","ATL",7
"Kyle Schwarber",4700,"CHC","OF","COL",7.27
"Anthony Rizzo",5600,"CHC","1B","COL",9.62
"Kris Bryant",5500,"CHC","3B","COL",11.29
"Evan Gattis",3900,"HOU","C","ATL",6.11
"Carlos Correa",4800,"HOU","SS","ATL",8.55
"Brandon Phillips",3500,"ATL","2B","HOU",5.96
"Dansby Swanson",3300,"ATL","SS","HOU",4.41
"Norichika Aoki",3500,"HOU","OF","ATL",5.47
"George Springer",4500,"HOU","OF","ATL",8.9
"Jose Altuve",4900,"HOU","2B","ATL",10
"Carlos Beltran",3800,"HOU","OF","ATL",6.16
"Byron Buxton",3500,"MIN","OF","CHW",4.73
"Eddie Rosario",3500,"MIN","OF","CHW",5.54
"Hanley Ramirez",4800,"BOS","1B/OF","MIL",8.14
