"Name","Salary","Team","Position","OppTeam","Projections"
"Kyle Gibson",6100,"MIN","SP","SEA",11.09
"Jimmy Nelson",8400,"MIL","SP","STL",17.21
"Christian Bergman",6700,"SEA","SP","MIN",15.26
"Nick Martinez",4300,"TEX","SP","HOU",7.34
"Derek Holland",5600,"CHW","SP","BAL",12.11
"Brad Peacock",7900,"HOU","SP","TEX",19.17
"Lance Lynn",6500,"STL","SP","MIL",18.59
"Marco Gonzales",4500,"STL","SP","MIL",13.38
"Jason Vargas",8300,"KCR","SP","SFG",18.32
"Tyson Blach",6600,"SFG","SP","KCR",19.98
"Clayton Richard",5000,"SDP","SP","CIN",15.21
"Scott Feldman",7000,"CIN","SP","SDP",18.63
"CC Sabathia",8700,"NYY","SP","LAA",19.26
"J.C. Ramirez",5300,"LAA","SP","NYY",13.29
"Alec Asher",4700,"BAL","SP","CHW",13.62
"David Price",10100,"BOS","SP","PHI",22.7
"Marco Estrada",8000,"TOR","SP","TBR",20.16
"Clayton Kershaw",12900,"LAD","SP","CLE",29.97
"Jacob Faria",7500,"TBR","SP","TOR",13.66
"Joseph Ross",7200,"WAS","SP","ATL",18.92
"Gerrit Cole",6800,"PIT","SP","COL",15.29
"R.A. Dickey",5400,"ATL","SP","WAS",9.81
"Trevor Bauer",6200,"CLE","SP","LAD",14.44
"Jon Lester",8800,"CHC","SP","NYM",22.33
"Jose Urena",5100,"MIA","SP","OAK",15.79
"Edward Lively",4800,"PHI","SP","BOS",12.27
"Jharel Cotton",6400,"OAK","SP","MIA",13.9
"George Farmer",6900,"DET","SP","ARI",14.44
"Zack Wheeler",7300,"NYM","SP","CHC",17.17
"Zack Greinke",12200,"ARI","SP","DET",20.57
"Tyler Chatwood",7700,"COL","SP","PIT",17.33
