"Name","Salary","Team","Position","OppTeam","Projections"
"Kyle Gibson",5700,"MIN","SP","KCR",11.76
"Ian Kennedy",8000,"KCR","SP","MIN",16.87
"Chase Anderson",7100,"MIL","SP","ATL",13.63
"Bartolo Colon",6600,"ATL","SP","MIL",13.58
"Jharel Cotton",7300,"OAK","SP","HOU",13.98
"Charlie Morton",6900,"HOU","SP","OAK",15.54
"Lance Lynn",7800,"STL","SP","CIN",18.03
"Tim Adleman",6400,"CIN","SP","STL",14.36
"Luis Perdomo",6000,"SDP","SP","SFG",14.77
"Jeff Samardzija",9000,"SFG","SP","SDP",18.26
"Kenta Maeda",8700,"LAD","SP","PHI",17.08
"Jerad Eickhoff",8600,"PHI","SP","LAD",14.8
"Kyle Freeland",6500,"COL","SP","ARI",7.17
"Robbie Ray",8200,"ARI","SP","COL",16.91
"Nick Martinez",5500,"TEX","SP","LAA",11.68
"Tyler Skaggs",7700,"LAA","SP","TEX",12.82
"Marcus Stroman",9100,"TOR","SP","TBR",19
"Ariel Miranda",5200,"SEA","SP","CLE",10.54
"Blake Snell",7200,"TBR","SP","TOR",11.58
"CC Sabathia",6800,"NYY","SP","BAL",14.67
"Max Scherzer",12700,"WAS","SP","NYM",27.86
"Kevin Gausman",7000,"BAL","SP","NYY",15.08
"Carlos Carrasco",10200,"CLE","SP","SEA",22.89
"Jameson Taillon",7400,"PIT","SP","MIA",19.5
"Mike Pelfrey",5000,"CHW","SP","DET",8.68
"Matt Boyd",6200,"DET","SP","CHW",10.31
"Drew Pomeranz",7600,"BOS","SP","CHC",18.06
"Jake Arrieta",9600,"CHC","SP","BOS",20.6
"Adam Conley",6300,"MIA","SP","PIT",17.12
"Jacob deGrom",10500,"NYM","SP","WAS",20.01
