"Name","Salary","Team","Position","OppTeam","Projections"
"Victor Martinez",3400,"DET","1B","LAA",6.62
"Nick Castellanos",3700,"DET","3B","LAA",6.8
"Andrew Romine",3400,"DET","OF/SS","LAA",5.26
"Justin Upton",4100,"DET","OF","LAA",6.78
"Tyler Collins",3100,"DET","OF","LAA",5.79
"J.D. Martinez",4300,"DET","OF","LAA",6.59
"Alex Avila",3500,"DET","1B/C","LAA",5.62
"Miguel Cabrera",4500,"DET","1B","LAA",8.49
"Joc Pederson",4900,"LAD","OF","COL",10.03
"Yasiel Puig",5100,"LAD","OF","COL",8.2
"Justin Turner",4900,"LAD","3B","COL",9.43
"Corey Seager",5700,"LAD","SS","COL",10.67
"Yasmani Grandal",4500,"LAD","C","COL",8.36
"Cody Bellinger",5200,"LAD","1B/OF","COL",8.97
"Ryan Hanigan",2800,"COL","C","LAD",5.74
"Christopher Taylor",4400,"LAD","2B","COL",7.87
"Jose Iglesias",2600,"DET","SS","LAA",5.36
"Martin Maldonado",2200,"LAA","C","DET",5.09
"James McCann",3000,"DET","C","LAA",5.2
"Luis Valbuena",3200,"LAA","1B/3B","DET",6.19
"Ben Revere",2900,"LAA","OF","DET",5.38
"Ian Kinsler",3800,"DET","2B","LAA",6.85
"Billy Hamilton",4400,"CIN","OF","SFG",7.27
"Joey Votto",4700,"CIN","1B","SFG",8.47
"Jose Peraza",3100,"CIN","2B","SFG",5.69
"Cliff Pennington",2000,"LAA","2B/SS","DET",4.46
"Cameron Maybin",3200,"LAA","OF","DET",5.21
"Mike Trout",5300,"LAA","OF","DET",9.4
"Jefry Marte",3000,"LAA","1B","DET",5.52
"Yunel Escobar",3400,"LAA","3B","DET",6.44
"Albert Pujols",3500,"LAA","1B","DET",6.75
"Kole Calhoun",3200,"LAA","OF","DET",5.99
"Andrelton Simmons",2900,"LAA","SS","DET",5.45
"Danny Espinosa",2500,"LAA","2B","DET",4.42
"Chase Utley",4500,"LAD","2B","COL",8.42
"Dustin Garneau",3500,"COL","C","LAD",6.08
"Adam Rosales",2800,"OAK","SS","TEX",5.58
"Trevor Plouffe",3700,"OAK","3B","TEX",5.85
"Jed Lowrie",3600,"OAK","2B","TEX",6.71
"Yonder Alonso",4200,"OAK","1B","TEX",8.57
"Rajai Davis",4100,"OAK","OF","TEX",6.98
"Carlos Gomez",4000,"TEX","OF","OAK",7.42
"Stephen Vogt",3200,"OAK","C","TEX",6.41
"Matt Joyce",2900,"OAK","OF","TEX",6.71
"Ryon Healy",3800,"OAK","1B/3B","TEX",7.72
"Yadier Molina",3200,"STL","C","CHC",5.81
"Kolten Wong",3800,"STL","2B","CHC",6.2
"Matt Adams",2800,"STL","OF","CHC",4.7
"Thomas Pham",3400,"STL","OF","CHC",5.45
"Jeimer Candelario",3500,"CHC","1B/3B","STL",6.31
"Tommy La Stella",2600,"CHC","2B/3B","STL",5.63
"Magneuris Sierra",3400,"STL","OF","CHC",5.13
"Elvis Andrus",4000,"TEX","SS","OAK",7.13
"Nomar Mazara",4000,"TEX","OF","OAK",8
"Nolan Arenado",5500,"COL","3B","LAD",10.91
"DJ LeMahieu",4800,"COL","2B","LAD",9.05
"Charlie Blackmon",5400,"COL","OF","LAD",7.98
"Carlos Gonzalez",4200,"COL","OF","LAD",6.94
"Mark Reynolds",5000,"COL","1B","LAD",8.47
"Ian Desmond",4900,"COL","1B/OF","LAD",9.18
"Patrick Valaika",3700,"COL","SS","LAD",6.62
"Gerardo Parra",3800,"COL","OF","LAD",6.61
"Mark Canha",3300,"OAK","1B/OF","TEX",4.93
"Jonathan Lucroy",3900,"TEX","C","OAK",7.25
"Rougned Odor",4200,"TEX","2B","OAK",7.98
"Mike Napoli",3900,"TEX","1B","OAK",7.08
"Shin-Soo Choo",4300,"TEX","OF","OAK",7.08
