"Name","Salary","Team","Position","OppTeam","Projections"
"Eric Hosmer",4300,"KCR","1B","TEX",7.18
"Lorenzo Cain",4400,"KCR","OF","TEX",6.8
"Mike Moustakas",3500,"KCR","3B","TEX",6.86
"Salvador Perez",3700,"KCR","C","TEX",6.02
"Cheslor Cuthbert",3600,"KCR","3B","TEX",4.54
"Raul Mondesi",2700,"KCR","2B","TEX",5.34
"Alcides Escobar",3600,"KCR","SS","TEX",4.74
"Paulo Orlando",3500,"KCR","OF","TEX",4.95
"Alex Gordon",4100,"KCR","OF","TEX",5.84
"Lonnie Chisenhall",3200,"CLE","3B/OF","CHW",6.25
"Yandy Diaz",2700,"CLE","3B","CHW",6.1
"Austin Jackson",2900,"CLE","OF","CHW",5.8
"Jose Ramirez",3900,"CLE","2B","CHW",8.29
"Jason Kipnis",4200,"CLE","2B","CHW",7.58
"Yan Gomes",2900,"CLE","C","CHW",5.29
"Roberto Perez",2500,"CLE","C","CHW",5.53
"Abraham Almonte",3200,"CLE","OF","CHW",5.79
"Whit Merrifield",3800,"KCR","2B/OF","TEX",4.85
"Christian Colon",2900,"KCR","2B/SS","TEX",5.2
"A.J. Pollock",4000,"ARI","OF","LAD",7.42
"Robinson Chirinos",3100,"TEX","C","KCR",5.65
"Brandon Moss",4000,"KCR","1B/OF","TEX",6.94
"David Peralta",3600,"ARI","OF","LAD",7.44
"Paul Goldschmidt",4900,"ARI","1B","LAD",9.14
"Yasmany Tomas",3800,"ARI","OF","LAD",6.42
"Brandon Drury",3400,"ARI","2B","LAD",5.85
"Jake Lamb",3900,"ARI","3B","LAD",7.7
"Jurickson Profar",3300,"TEX","OF","KCR",5.63
"Joey Gallo",3700,"TEX","3B","KCR",5.95
"Nomar Mazara",3800,"TEX","OF","KCR",7.49
"Elvis Andrus",3900,"TEX","SS","KCR",6.01
"Carlos Gomez",4000,"TEX","OF","KCR",7.08
"Mike Napoli",4000,"TEX","1B","KCR",6.61
"Rougned Odor",4400,"TEX","2B","KCR",7.73
"Shin-Soo Choo",4300,"TEX","OF","KCR",6.37
"Jonathan Lucroy",4100,"TEX","C","KCR",6.47
"Edwin Encarnacion",4400,"CLE","1B","CHW",9.37
"Michael Brantley",4400,"CLE","OF","CHW",9.06
"Keon Broxton",3900,"MIL","OF","STL",5.14
"Hernan Perez",3600,"MIL","3B/OF","STL",4.96
"Domingo Santana",3800,"MIL","OF","STL",6.15
"Jett Bandy",2800,"MIL","C","STL",4.55
"Orlando Arcia",3500,"MIL","SS","STL",4.52
"Jedd Gyorko",3900,"STL","2B/3B","MIL",6.84
"Dexter Fowler",4600,"STL","OF","MIL",7.63
"Aledmys Diaz",4500,"STL","SS","MIL",7.2
"Ryan Braun",4800,"MIL","OF","STL",8.58
"Eric Thames",4100,"MIL","1B","STL",8.99
"Freddy Galvis",3300,"PHI","SS","ATL",5
"Cameron Rupp",3100,"PHI","C","ATL",5.82
"Tommy Joseph",3800,"PHI","1B","ATL",5.8
"Cesar Hernandez",3300,"PHI","2B","ATL",7.05
"Aaron Altherr",3500,"PHI","OF","ATL",5.37
"Jonathan Villar",4600,"MIL","2B","STL",7.7
"Travis Shaw",3600,"MIL","3B","STL",7.5
"Matt Carpenter",4700,"STL","1B","MIL",8.39
"Stephen Piscotty",4500,"STL","OF","MIL",7.61
"Melky Cabrera",3700,"CHW","OF","CLE",6.42
"Cody Asche",2500,"CHW","1B","CLE",4.61
"Todd Frazier",4200,"CHW","3B","CLE",6.39
"Leury Garcia",2600,"CHW","OF","CLE",4.91
"Omar Narvaez",2400,"CHW","C","CLE",4.27
"Francisco Lindor",4100,"CLE","SS","CHW",8.99
"Carlos Santana",4300,"CLE","1B/OF","CHW",9.23
"Jacob May",2600,"CHW","OF","CLE",4.24
"Jose Abreu",4000,"CHW","1B","CLE",6.48
"Avisail Garcia",3100,"CHW","OF","CLE",5.55
"Kolten Wong",3400,"STL","2B","MIL",5.55
"Matt Adams",3500,"STL","OF","MIL",6.15
"Randal Grichuk",4100,"STL","OF","MIL",5.97
"Yadier Molina",3800,"STL","C","MIL",6.44
"Kirk Nieuwenhuis",3100,"MIL","OF","STL",5.84
"Timothy Anderson",3400,"CHW","SS","CLE",5.62
"Tyler Saladino",3200,"CHW","2B","CLE",5.22
"Chris Iannetta",2600,"ARI","C","LAD",4.52
"Chris Owings",3400,"ARI","OF/SS","LAD",5.88
"Erick Aybar",2600,"SDP","SS","MIA",4.3
"Austin Hedges",2700,"SDP","C","MIA",5.62
"Hunter Renfroe",3200,"SDP","OF","MIA",5.35
"Adeiny Hechavarria",2600,"MIA","3B/SS","SDP",2.98
"Allen Cordoba",2500,"SDP","OF/SS","MIA",5.05
"Jefry Marte",3400,"LAA","1B/3B","TOR",6.54
"Yunel Escobar",3200,"LAA","3B","TOR",7.48
"Martin Maldonado",2400,"LAA","C","TOR",5.37
"Ryan Schimpf",3500,"SDP","3B","MIA",6.06
"Yangervis Solarte",3400,"SDP","2B","MIA",6.7
"Ichiro Suzuki",2700,"MIA","OF","SDP",4.35
"Miguel Rojas",2200,"MIA","3B/SS","SDP",4.73
"Derek Dietrich",3100,"MIA","3B","SDP",5.96
"Luis Sardinas",2500,"SDP","3B/SS","MIA",4.38
"Manuel Margot",3300,"SDP","OF","MIA",7.34
"Wil Myers",4400,"SDP","1B","MIA",8.17
"Travis Jankowski",2900,"SDP","OF","MIA",5.8
"Mike Trout",5200,"LAA","OF","TOR",10.61
"Albert Pujols",4100,"LAA","1B","TOR",7.33
"Russell Martin",3300,"TOR","C","LAA",5.39
"Troy Tulowitzki",3600,"TOR","SS","LAA",7.58
"Kendrys Morales",3400,"TOR","1B","LAA",7.7
"Steve Pearce",3100,"TOR","OF","LAA",6.12
"Justin Smoak",2700,"TOR","1B","LAA",5.04
"Ryan Goins",2100,"TOR","2B/3B","LAA",4
"Jarrod Saltalamacchia",2600,"TOR","C","LAA",4.3
"Ezequiel Carrera",2600,"TOR","OF","LAA",5.23
"Jose Bautista",4100,"TOR","OF","LAA",8.08
"Darwin Barney",2300,"TOR","2B/3B","LAA",4.75
"Danny Espinosa",3000,"LAA","2B","TOR",5.29
"C.J. Cron",3600,"LAA","1B","TOR",6.64
"Kole Calhoun",3800,"LAA","OF","TOR",6.88
"Andrelton Simmons",3100,"LAA","SS","TOR",5.58
"Cameron Maybin",3700,"LAA","OF","TOR",5.66
"Kevin Pillar",3000,"TOR","OF","LAA",6.02
"Devon Travis",3500,"TOR","2B","LAA",5.44
"Marcell Ozuna",3500,"MIA","OF","SDP",7.73
"Justin Bour",3200,"MIA","1B","SDP",6.25
"Jeff Mathis",2200,"ARI","C","LAD",3.61
"Nick Ahmed",2400,"ARI","SS","LAD",5.13
"Enrique Hernandez",2800,"LAD","3B/OF","ARI",5.82
"Chris Herrmann",3100,"ARI","C/OF","LAD",5.57
"Gerardo Parra",4000,"COL","OF","SFG",6.56
"Nolan Arenado",5100,"COL","3B","SFG",10.57
"DJ LeMahieu",4600,"COL","2B","SFG",8.41
"Charlie Blackmon",4800,"COL","OF","SFG",7.28
"Brett Eibner",2100,"LAD","OF","ARI",4.95
"Christopher Taylor",3300,"LAD","2B/SS","ARI",4.54
"Justin Turner",3700,"LAD","3B","ARI",7.41
"Corey Seager",4500,"LAD","SS","ARI",6.38
"Joc Pederson",3800,"LAD","OF","ARI",5.62
"Yasiel Puig",3900,"LAD","OF","ARI",7.01
"Adrian Gonzalez",3900,"LAD","1B","ARI",5.86
"Yasmani Grandal",3500,"LAD","C","ARI",5.98
"Scott Van Slyke",2800,"LAD","1B/OF","ARI",4.47
