"Name","Salary","Team","Position","OppTeam","Projections"
"Jonathan Villar",3700,"MIL","2B","CIN",6.15
"Manuel Pina",3300,"MIL","C","CIN",5.89
"Travis Shaw",4600,"MIL","3B","CIN",9.63
"Ender Inciarte",3600,"ATL","OF","STL",6.64
"Dansby Swanson",2600,"ATL","SS","STL",4.9
"Nick Markakis",3500,"ATL","OF","STL",6.12
"Ozzie Albies",2300,"ATL","2B","STL",5.27
"Orlando Arcia",4100,"MIL","SS","CIN",5.95
"Ryan Braun",4700,"MIL","OF","CIN",8.88
"Jesse Winker",3100,"CIN","OF","MIL",5.28
"Eugenio Suarez",3500,"CIN","3B","MIL",5.52
"Tucker Barnhart",3200,"CIN","C","MIL",4.29
"Keon Broxton",4000,"MIL","OF","CIN",6.44
"Domingo Santana",4500,"MIL","OF","CIN",8.32
"Eric Thames",4100,"MIL","1B/OF","CIN",8.5
"Matt Adams",3400,"ATL","1B","STL",6.57
"Brandon Phillips",3200,"ATL","2B","STL",6.23
"Randal Grichuk",3700,"STL","OF","ATL",5.71
"Dexter Fowler",4000,"STL","OF","ATL",6.96
"Ben Zobrist",3300,"CHC","2B/OF","ARI",7.48
"Anthony Rizzo",4600,"CHC","1B","ARI",10.26
"Javier Baez",4000,"CHC","2B/SS","ARI",5.53
"Alex Avila",3600,"CHC","1B/C","ARI",6.34
"Paul DeJong",4100,"STL","2B/SS","ATL",7.38
"Thomas Pham",4400,"STL","OF","ATL",7.99
"Freddie Freeman",5100,"ATL","1B/3B","STL",8.78
"Kurt Suzuki",3600,"ATL","C","STL",5.2
"Jedd Gyorko",3700,"STL","3B","ATL",5.76
"Matt Carpenter",4300,"STL","1B","ATL",8.52
"Yadier Molina",3700,"STL","C","ATL",5.55
"Kolten Wong",3900,"STL","2B","ATL",5.78
"Adam Duvall",4400,"CIN","OF","MIL",6.46
"Joey Votto",4900,"CIN","1B","MIL",8.8
"Mike Moustakas",3800,"KCR","3B","CHW",8.21
"Robinson Chirinos",3200,"TEX","C","HOU",5.11
"Lorenzo Cain",4400,"KCR","OF","CHW",7.46
"Eric Hosmer",4100,"KCR","1B","CHW",7.86
"Alex Gordon",2600,"KCR","OF","CHW",5.1
"Drew Butera",2300,"KCR","C","CHW",4.09
"Adrian Beltre",4400,"TEX","3B","HOU",7.03
"Shin-Soo Choo",3800,"TEX","OF","HOU",7.19
"Carlos Gomez",3900,"TEX","OF","HOU",6.13
"Mike Napoli",3000,"TEX","1B","HOU",5.65
"Nomar Mazara",4000,"TEX","OF","HOU",6.64
"Rougned Odor",3400,"TEX","2B","HOU",6.5
"Joey Gallo",4600,"TEX","1B/3B","HOU",7.86
"Elvis Andrus",4600,"TEX","SS","HOU",7.5
"Whit Merrifield",3900,"KCR","2B","CHW",7.97
"Alcides Escobar",2200,"KCR","SS","CHW",5.36
"Leury Garcia",3600,"CHW","OF","KCR",5.91
"Yolmer Sanchez",2900,"CHW","2B","KCR",5.57
"Cheslor Cuthbert",2700,"KCR","3B","CHW",5.6
"Scooter Gennett",3700,"CIN","2B/OF","MIL",6.01
"Zack Cozart",4200,"CIN","SS","MIL",6.14
"Billy Hamilton",3800,"CIN","OF","MIL",7
"Kevan Smith",2900,"CHW","C","KCR",5.3
"Jose Abreu",3700,"CHW","1B","KCR",7.11
"Timothy Anderson",3600,"CHW","SS","KCR",5.52
"Melky Cabrera",4100,"KCR","OF","CHW",7.45
"Tyler Saladino",2600,"CHW","2B/SS","KCR",5.64
"Nick Delmonico",2800,"CHW","OF","KCR",5.36
"Yoan Moncada",3300,"CHW","2B","KCR",5.71
"Adam Engel",3100,"CHW","OF","KCR",4.89
"Jason Heyward",3400,"CHC","OF","ARI",7.12
"Kris Bryant",4500,"CHC","3B","ARI",8.99
"Kyle Seager",4100,"SEA","3B","LAA",8.25
"Nelson Cruz",5200,"SEA","OF","LAA",8.11
"Yonder Alonso",3900,"SEA","1B","LAA",7.35
"Leonys Martin",3200,"SEA","OF","LAA",5.67
"Robinson Cano",4000,"SEA","2B","LAA",8.88
"Logan Forsythe",3400,"LAD","2B/3B","SDP",8
"Jarrod Dyson",3500,"SEA","OF","LAA",5.98
"Jean Segura",4700,"SEA","SS","LAA",8.16
"Benjamin Gamel",3300,"SEA","OF","LAA",6.17
"C.J. Cron",3400,"LAA","1B","SEA",6.15
"Andrelton Simmons",4100,"LAA","SS","SEA",6.58
"Martin Maldonado",2500,"LAA","C","SEA",5.16
"Cameron Maybin",3500,"LAA","OF","SEA",6.89
"Mike Zunino",2700,"SEA","C","LAA",5.66
"Cliff Pennington",2100,"LAA","2B/3B","SEA",4.91
"Christopher Taylor",4800,"LAD","2B/OF","SDP",8.51
"Corey Seager",4800,"LAD","SS","SDP",6.24
"Austin Hedges",2900,"SDP","C","LAD",4.81
"Jose Pirela",3500,"SDP","OF","LAD",6.09
"Yangervis Solarte",3700,"SDP","2B","LAD",7.09
"Manuel Margot",3500,"SDP","OF","LAD",6.73
"Austin Barnes",3300,"LAD","C","SDP",6.28
"Dusty Coleman",2700,"SDP","SS","LAD",4.72
"Hunter Renfroe",3300,"SDP","OF","LAD",6.23
"Wil Myers",3600,"SDP","1B","LAD",6.09
"Cody Bellinger",5300,"LAD","1B/OF","SDP",6.71
"Yasiel Puig",3600,"LAD","OF","SDP",6.17
"Justin Turner",4600,"LAD","3B","SDP",8.67
"Enrique Hernandez",3300,"LAD","OF/SS","SDP",6.77
"Cory Spangenberg",2900,"SDP","3B/OF","LAD",5.02
"Carlos Asuaje",3100,"SDP","2B","LAD",5.45
"Jefry Marte",3300,"LAA","1B","SEA",5.86
"Albert Pujols",3300,"LAA","1B","SEA",6.43
"J.D. Martinez",4800,"ARI","OF","CHC",8.49
"Daniel Descalso",2800,"ARI","2B/OF","CHC",6.03
"Jed Lowrie",3500,"OAK","2B","BAL",7.02
"Khris Davis",4300,"OAK","OF","BAL",9.79
"Marcus Semien",3400,"OAK","SS","BAL",7.14
"Matt Joyce",3700,"OAK","OF","BAL",7.85
"Chris Herrmann",2800,"ARI","C/OF","CHC",5.61
"Jake Lamb",4500,"ARI","3B","CHC",9.32
"Jon Jay",3100,"CHC","OF","ARI",6.21
"Kyle Schwarber",3800,"CHC","OF","ARI",8.11
"Ketel Marte",3500,"ARI","SS","CHC",5.86
"A.J. Pollock",4400,"ARI","OF","CHC",8.13
"Paul Goldschmidt",5400,"ARI","1B","CHC",10.19
"David Peralta",4200,"ARI","OF","CHC",8.5
"Matt Chapman",2300,"OAK","3B","BAL",6.05
"Bruce Maxwell",2400,"OAK","C","BAL",5.54
"Chris Davis",2900,"BAL","1B","OAK",7.69
"Trey Mancini",3400,"BAL","1B/OF","OAK",6.52
