"Name","Salary","Team","Position","OppTeam","Projections"
"Matt Carpenter",4100,"STL","1B/3B","WAS",7.69
"Jhonny Peralta",3200,"STL","3B/SS","WAS",6.41
"Yadier Molina",3300,"STL","C","WAS",6.03
"Stephen Piscotty",3900,"STL","OF","WAS",6.32
"Aledmys Diaz",3900,"STL","SS","WAS",7.35
"Dexter Fowler",4200,"STL","OF","WAS",7.55
"Ryan Zimmerman",3500,"WAS","1B/3B","STL",6.9
"Jayson Werth",3700,"WAS","OF","STL",6.02
"Matt Wieters",3300,"WAS","C","STL",5.41
"Matt Adams",3100,"STL","1B","WAS",6.59
"Randal Grichuk",3600,"STL","OF","WAS",6.27
"Kolten Wong",3000,"STL","2B","WAS",5.21
"Michael Saunders",3400,"PHI","OF","NYM",5.7
"Tommy Joseph",3600,"PHI","1B","NYM",5.54
"Cameron Rupp",3100,"PHI","C","NYM",4.96
"Freddy Galvis",3200,"PHI","3B/SS","NYM",4.62
"Maikel Franco",4000,"PHI","3B","NYM",6.63
"Odubel Herrera",3800,"PHI","2B/OF","NYM",6.65
"Andres Blanco",2600,"PHI","2B/SS","NYM",4.02
"Cesar Hernandez",3200,"PHI","2B","NYM",5.73
"Howie Kendrick",3200,"PHI","2B/OF","NYM",5.71
"Daniel Murphy",4600,"WAS","2B/3B","STL",9.32
"Bryce Harper",5000,"WAS","OF","STL",9.22
"Francisco Cervelli",3000,"PIT","C","CIN",4.8
"Josh Bell",3100,"PIT","OF","CIN",5.84
"Jordy Mercer",3000,"PIT","SS","CIN",5.4
"Josh Harrison",3500,"PIT","2B","CIN",5.67
"David Freese",3000,"PIT","1B/3B","CIN",5.64
"Gregory Polanco",4200,"PIT","OF","CIN",6.09
"Jarrod Dyson",3000,"SEA","OF","HOU",5.32
"Starling Marte",4500,"PIT","OF","CIN",8.12
"Andrew McCutchen",4300,"PIT","OF","CIN",7.32
"Billy Hamilton",3800,"CIN","OF","PIT",7.43
"Jose Peraza",3500,"CIN","2B/SS","PIT",6.48
"Tucker Barnhart",2500,"CIN","C","PIT",4.49
"Anthony Rendon",4000,"WAS","2B/3B","STL",7
"Stephen Drew",2800,"WAS","2B/SS","STL",5.43
"Adam Eaton",4200,"WAS","OF","STL",7.25
