"Name","Salary","Team","Position","OppTeam","Projections"
"Max Kepler",4200,"MIN","OF","TBR",6.35
"Robbie Grossman",3700,"MIN","OF","TBR",5.54
"Byron Buxton",3600,"MIN","OF","TBR",4.57
"Welington Castillo",3700,"BAL","C","HOU",6.27
"Seth Smith",3500,"BAL","OF","HOU",6.82
"Manny Machado",4400,"BAL","3B","HOU",8.42
"Adam Jones",4200,"BAL","OF","HOU",7.48
"Eddie Rosario",2800,"MIN","OF","TBR",4.57
"Jorge Polanco",3300,"MIN","SS","TBR",5.35
"Eduardo Escobar",2900,"MIN","3B/SS","TBR",4.8
"Brian Dozier",4500,"MIN","2B","TBR",6.18
"Peter Bourjos",2800,"TBR","OF","MIN",4.83
"Miguel Sano",4600,"MIN","3B","TBR",6.66
"Joe Mauer",3600,"MIN","1B","TBR",5.44
"Jason Castro",2800,"MIN","C","TBR",4.99
"Kennys Vargas",3500,"MIN","1B","TBR",5.97
"Mark Trumbo",4300,"BAL","OF","HOU",6.94
"Jonathan Schoop",3300,"BAL","2B","HOU",6.26
"Yulieski Gurriel",2900,"HOU","1B","BAL",5.9
"Alex Bregman",3700,"HOU","3B","BAL",5.98
"Evan Gattis",3400,"HOU","C","BAL",6.47
"Marwin Gonzalez",3600,"HOU","3B/OF","BAL",6.83
"Josh Reddick",3700,"HOU","OF","BAL",7.62
"Gregor Blanco",3200,"ARI","OF","MIL",5.95
"Chris Herrmann",3600,"ARI","C/OF","MIL",6
"Carlos Correa",4100,"HOU","SS","BAL",8.78
"Jose Altuve",4700,"HOU","2B","BAL",8.89
"Chris Davis",4200,"BAL","1B","HOU",7.81
"J.J. Hardy",3000,"BAL","SS","HOU",5.04
"Trey Mancini",3500,"BAL","1B/OF","HOU",5.8
"Norichika Aoki",2900,"HOU","OF","BAL",5.17
"Carlos Beltran",3200,"HOU","OF","BAL",6.16
"George Springer",3600,"HOU","OF","BAL",7.81
"Tim Beckham",2800,"TBR","SS","MIN",6.3
"Derek Norris",2700,"TBR","C","MIN",5.66
"Miguel Cabrera",4500,"DET","1B","CHW",8.53
"Victor Martinez",3800,"DET","1B","CHW",6.95
"Tyler Collins",2700,"DET","OF","CHW",6.23
"Jose Iglesias",2400,"DET","SS","CHW",5.5
"Alex Avila",3400,"DET","1B/C","CHW",6.09
"Tyler Saladino",3500,"CHW","2B/SS","DET",5.52
"John Hicks",2700,"DET","1B/C","CHW",5.83
"Justin Upton",3600,"DET","OF","CHW",7.87
"Nick Castellanos",3400,"DET","3B","CHW",7.12
"Hanley Ramirez",4600,"BOS","1B","SEA",7.97
"Xander Bogaerts",4900,"BOS","SS","SEA",8.51
"Mitch Moreland",4500,"BOS","1B","SEA",9.07
"Christian Vazquez",2900,"BOS","C","SEA",5.77
"Deven Marrero",2700,"BOS","3B","SEA",5.63
"J.D. Martinez",4600,"DET","OF","CHW",10.19
"Ian Kinsler",3500,"DET","2B","CHW",8.17
"Timothy Anderson",4500,"CHW","SS","DET",6.58
"Melky Cabrera",3800,"CHW","OF","DET",6.46
"Corey Dickerson",4700,"TBR","OF","MIN",5.36
"Steve Souza",4000,"TBR","OF","MIN",7.84
"Rickie Weeks",2900,"TBR","1B","MIN",6.37
"Kevin Kiermaier",3500,"TBR","OF","MIN",5.78
"Evan Longoria",3700,"TBR","3B","MIN",8.04
"Logan Morrison",4400,"TBR","1B","MIN",4.75
"Daniel Robertson",2500,"TBR","2B/3B","MIN",5.51
"Matt Davidson",4200,"CHW","1B/3B","DET",6.3
"Kevan Smith",2700,"CHW","C","DET",4.82
"Avisail Garcia",5000,"CHW","OF","DET",8.21
"Todd Frazier",3900,"CHW","3B","DET",8.73
"Omar Narvaez",2800,"CHW","C","DET",4.24
"Leury Garcia",3900,"CHW","OF","DET",5.99
"Carlos Sanchez",3600,"CHW","2B","DET",6.04
"Jose Abreu",4900,"CHW","1B","DET",9.34
"Yasmany Tomas",4200,"ARI","OF","MIL",6.47
"David Peralta",4400,"ARI","OF","MIL",7.42
"Chase Utley",2900,"LAD","1B/2B","CHC",5.24
"Cody Bellinger",3900,"LAD","1B/OF","CHC",7.42
"Yasmani Grandal",3500,"LAD","C","CHC",6.12
"Logan Forsythe",3300,"LAD","2B/3B","CHC",5.9
"Albert Almora",3300,"CHC","OF","LAD",5.77
"Matt Adams",3300,"ATL","1B/OF","SFG",7.4
"Ender Inciarte",4100,"ATL","OF","SFG",7.68
"Yasiel Puig",3400,"LAD","OF","CHC",5.5
"Corey Seager",4200,"LAD","SS","CHC",7.47
"Ben Zobrist",4100,"CHC","2B/OF","LAD",6.83
"Javier Baez",4300,"CHC","2B/SS","LAD",6.01
"Willson Contreras",3300,"CHC","C","LAD",6.01
"Jason Heyward",3400,"CHC","OF","LAD",5.1
"Ian Happ",3800,"CHC","2B","LAD",6.76
"Christopher Taylor",3400,"LAD","2B","CHC",5.71
"Adrian Gonzalez",3100,"LAD","1B","CHC",5.97
