"Name","Salary","Team","Position","OppTeam","Projections"
"Jean Segura",4400,"SEA","SS","KCR",6.71
"Mike Zunino",3000,"SEA","C","KCR",6.25
"Robinson Cano",4400,"SEA","2B","KCR",6.62
"Benjamin Gamel",3300,"SEA","OF","KCR",5.53
"Anthony Rizzo",5100,"CHC","1B","WAS",9.79
"Kris Bryant",4400,"CHC","3B","WAS",9.23
"Javier Baez",4900,"CHC","2B/SS","WAS",6.46
"Jon Jay",3100,"CHC","OF","WAS",7.1
"Willson Contreras",5000,"CHC","C","WAS",7.87
"Guillermo Heredia",3200,"SEA","OF","KCR",6.15
"Leonys Martin",3400,"SEA","OF","KCR",5.92
"Drew Butera",2500,"KCR","C","SEA",4.76
"Ramon Torres",2800,"KCR","SS","SEA",5.68
"Brandon Moss",3900,"KCR","OF","SEA",5.95
"Jarrod Dyson",4100,"SEA","OF","KCR",5.73
"Nelson Cruz",4800,"SEA","OF","KCR",9.35
"Carlos Ruiz",2600,"SEA","C","KCR",5.12
"Danny Valencia",3800,"SEA","1B","KCR",6.63
"Kyle Seager",3800,"SEA","3B","KCR",6.21
"Ian Happ",4400,"CHC","2B/OF","WAS",7.14
"Albert Almora",3100,"CHC","OF","WAS",5.91
"Wilmer Difo",2800,"WAS","2B/SS","CHC",5.91
"Jose Lobaton",2500,"WAS","C","CHC",4.1
"Bryce Harper",4500,"WAS","OF","CHC",7.54
"Howie Kendrick",4300,"WAS","2B/OF","CHC",6.49
"Charlie Blackmon",5400,"COL","OF","PHI",12.11
"Mark Reynolds",5000,"COL","1B","PHI",9.24
"Nolan Arenado",5200,"COL","3B","PHI",11.59
"DJ LeMahieu",5100,"COL","2B","PHI",8.61
"Adam Lind",3100,"WAS","1B","CHC",5.04
"Matt Wieters",2100,"WAS","C","CHC",4.91
"Kyle Schwarber",4300,"CHC","OF","WAS",8.33
"Jason Heyward",3200,"CHC","OF","WAS",7.44
"Ben Zobrist",3400,"CHC","2B/OF","WAS",7.36
"Alex Avila",3000,"CHC","1B/C","WAS",5.86
"Ryan Zimmerman",4400,"WAS","1B","CHC",8.36
"Brian Goodwin",3800,"WAS","OF","CHC",5.43
"Daniel Murphy",4800,"WAS","2B","CHC",6.3
"Anthony Rendon",4200,"WAS","3B","CHC",7.77
"Jorge Bonifacio",3400,"KCR","OF","SEA",6.57
"Mike Moustakas",3800,"KCR","3B","SEA",6.07
"Robbie Grossman",4300,"MIN","OF","TEX",7.54
"Miguel Sano",4400,"MIN","3B","TEX",9.74
"Max Kepler",3000,"MIN","OF","TEX",6.97
"Brian Dozier",4900,"MIN","2B","TEX",9.2
"Jason Castro",3200,"MIN","C","TEX",5.7
"Jorge Polanco",2600,"MIN","SS","TEX",5.97
"Chris Gimenez",2600,"MIN","C","TEX",5.13
"Eduardo Escobar",4000,"MIN","3B/SS","TEX",6.6
"Eddie Rosario",3600,"MIN","OF","TEX",6.24
"Tyler White",2200,"HOU","1B","TOR",6.17
"Robert Refsnyder",3000,"TOR","1B/OF","HOU",5.53
"Ryan Goins",3200,"TOR","2B/SS","HOU",4.97
"Darwin Barney",2700,"TOR","2B/3B","HOU",4.7
"Justin Smoak",5000,"TOR","1B","HOU",7.58
"Kevin Pillar",3500,"TOR","OF","HOU",5.18
"Josh Donaldson",4700,"TOR","3B","HOU",8.08
"Ezequiel Carrera",4000,"TOR","OF","HOU",5.72
"Steve Pearce",4500,"TOR","OF","HOU",6.25
"Russell Martin",4200,"TOR","C","HOU",6.41
"Ehire Adrianza",3100,"MIN","2B/SS","TEX",5.96
"Joe Mauer",3700,"MIN","1B","TEX",6.96
"Alex Gordon",3000,"KCR","OF","SEA",5.62
"Melky Cabrera",4900,"KCR","OF","SEA",7.66
"Byron Buxton",3000,"MIN","OF","TEX",5.48
"Lorenzo Cain",4700,"KCR","OF","SEA",8.37
"Eric Hosmer",3700,"KCR","1B","SEA",6.67
"Whit Merrifield",3800,"KCR","2B","SEA",7.24
"Alcides Escobar",2300,"KCR","SS","SEA",5.51
"Salvador Perez",3100,"KCR","C","SEA",6.8
"Carlos Gomez",4600,"TEX","OF","MIN",7.29
"Mike Napoli",3000,"TEX","1B","MIN",7.08
"Rougned Odor",3900,"TEX","2B","MIN",7.44
"Nomar Mazara",3800,"TEX","OF","MIN",7.59
"Elvis Andrus",4700,"TEX","SS","MIN",7.98
"Shin-Soo Choo",4300,"TEX","OF","MIN",8.05
"Joey Gallo",4900,"TEX","1B/3B","MIN",7.23
"Adrian Beltre",3600,"TEX","3B","MIN",8.84
"Robinson Chirinos",2700,"TEX","C","MIN",6.09
"Delino DeShields",3700,"TEX","OF","MIN",5.94
"Trevor Story",3400,"COL","SS","PHI",8.47
"Gerardo Parra",5000,"COL","OF","PHI",8.53
"Gorkys Hernandez",2600,"SFG","OF","ARI",5.26
"Nick Hundley",3600,"SFG","C","ARI",4.78
