"Name","Salary","Team","Position","OppTeam","Projections"
"J.A. Happ",6700,"TOR","SP","SEA",14.04
"James Paxton",9200,"SEA","SP","TOR",23.96
"Austin Bibens-Dirkx",4300,"TEX","SP","WAS",9.58
"Max Scherzer",13000,"WAS","SP","TEX",32.69
"Jake Arrieta",8700,"CHC","SP","COL",23.1
"Matt Cain",5200,"SFG","SP","MIN",16.74
"Chase Anderson",8000,"MIL","SP","ARI",12.77
"Robbie Ray",12000,"ARI","SP","MIL",23.49
"Daniel Norris",5700,"DET","SP","BOS",14.11
"Drew Pomeranz",8400,"BOS","SP","DET",19.84
"Dinelson Lamet",6800,"SDP","SP","KCR",15.15
"Jakob Junis",5600,"KCR","SP","SDP",13.73
"Tim Adleman",6300,"CIN","SP","LAD",12.09
"Hyun-Jin Ryu",6900,"LAD","SP","CIN",20.21
"Antonio Senzatela",6100,"COL","SP","CHC",17.39
"Adam Wainwright",8100,"STL","SP","PHI",20.17
"Jesse Hahn",5800,"OAK","SP","TBR",14.36
"Chris Archer",12200,"TBR","SP","OAK",27.05
"Carlos Carrasco",11500,"CLE","SP","CHW",23.88
"Jose Quintana",7900,"CHW","SP","CLE",18.8
"Nik Turley",4500,"BAL","SP","NYY",12.44
"Chad Green",5000,"NYY","SP","BAL",13.27
"Jeff Locke",5500,"MIA","SP","PIT",12.95
"Ivan Nova",6500,"PIT","SP","MIA",20.42
"David Paulino",6400,"HOU","SP","LAA",17.22
"Aaron Nola",6000,"PHI","SP","STL",13.64
"Jesse Chavez",6600,"LAA","SP","HOU",14.79
"Seth Lugo",5900,"NYM","SP","ATL",14.63
"Jaime Garcia",7600,"ATL","SP","NYM",18.54
"Kevin Gausman",5400,"BAL","SP","NYY",15.12
