"Name","Salary","Team","Position","OppTeam","Projections"
"Joey Gallo",3600,"TEX","3B","MIN",5.65
"Elvis Andrus",3800,"TEX","SS","MIN",6.99
"Rougned Odor",4300,"TEX","2B","MIN",6.32
"Jonathan Lucroy",4000,"TEX","C","MIN",5.86
"Jurickson Profar",3300,"TEX","OF","MIN",4.87
"Kevin Pillar",3300,"TOR","OF","STL",5.66
"Kendrys Morales",3700,"TOR","1B","STL",5.73
"Mike Napoli",3900,"TEX","1B","MIN",8.27
"Nomar Mazara",4000,"TEX","OF","MIN",5.65
"Eddie Rosario",3800,"MIN","OF","TEX",3.9
"Eduardo Escobar",3000,"MIN","3B/SS","TEX",5
"Jason Castro",3200,"MIN","C","TEX",3.97
"Byron Buxton",3600,"MIN","OF","TEX",3.57
"Jorge Polanco",3700,"MIN","SS","TEX",5.52
"Ryan Rua",2900,"TEX","1B/OF","MIN",5.89
"Carlos Gomez",3900,"TEX","OF","MIN",8.13
"Ezequiel Carrera",2800,"TOR","OF","STL",5.21
"Jose Bautista",4300,"TOR","OF","STL",5.75
"Yadier Molina",3300,"STL","C","TOR",6.1
"Stephen Piscotty",3900,"STL","OF","TOR",8.13
"Matt Carpenter",4100,"STL","1B","TOR",9.37
"Jose Martinez",2700,"STL","1B/OF","TOR",5.57
"Jedd Gyorko",3400,"STL","2B/3B","TOR",6.06
"Adam Eaton",5200,"WAS","OF","COL",9.66
"Randal Grichuk",3600,"STL","OF","TOR",5.75
"Aledmys Diaz",3900,"STL","SS","TOR",7.57
"Dexter Fowler",4200,"STL","OF","TOR",7.91
"Russell Martin",3600,"TOR","C","STL",4.49
"Justin Smoak",3000,"TOR","1B","STL",5.21
"Chris Coghlan",2000,"TOR","3B/OF","STL",4.72
"Devon Travis",3800,"TOR","2B","STL",4.4
"Kolten Wong",2900,"STL","2B","TOR",5.74
"Ryan Goins",2300,"TOR","2B/SS","STL",3.55
"Robbie Grossman",4000,"MIN","OF","TEX",6.83
"Joe Mauer",4100,"MIN","1B","TEX",5.19
"Brett Gardner",4000,"NYY","OF","BOS",6.21
"Andrew Romine",2100,"DET","OF/SS","SEA",4.19
"John Hicks",2600,"DET","1B/C","SEA",5.19
"Chase Headley",3300,"NYY","3B","BOS",5.62
"Matt Holliday",4100,"NYY","1B/OF","BOS",5.85
"Starlin Castro",3700,"NYY","2B","BOS",5.76
"Jacoby Ellsbury",3900,"NYY","OF","BOS",6.42
"Mikie Mahtook",2600,"DET","OF","SEA",4.74
"Justin Upton",4000,"DET","OF","SEA",6.97
"James McCann",2700,"DET","C","SEA",5.69
"Jarrod Dyson",2900,"SEA","OF","DET",4.68
"Ian Kinsler",4200,"DET","2B","SEA",6.77
"Dixon Machado",2600,"DET","2B/SS","SEA",4.86
"Victor Martinez",3500,"DET","1B","SEA",5.92
"Nick Castellanos",3600,"DET","3B","SEA",6.52
"Aaron Judge",3900,"NYY","OF","BOS",5.68
"Gregory Bird",3600,"NYY","1B","BOS",5.59
"Marco Hernandez",2700,"BOS","2B/SS","NYY",4.63
"Sandy Leon",2700,"BOS","C","NYY",5.54
"Jackie Bradley",3900,"BOS","OF","NYY",6.59
"Kennys Vargas",4000,"MIN","1B","TEX",5.41
"Brian Dozier",5000,"MIN","2B","TEX",7.42
"Miguel Sano",4600,"MIN","3B","TEX",7.42
"Max Kepler",4200,"MIN","OF","TEX",5.14
"Mitch Moreland",3000,"BOS","1B","NYY",7.44
"Hanley Ramirez",4300,"BOS","1B/OF","NYY",6.92
"Ronald Torreyes",2700,"NYY","SS","BOS",3.91
"Austin Romine",2800,"NYY","C","BOS",4.39
"Dustin Pedroia",3800,"BOS","2B","NYY",5.95
"Xander Bogaerts",4100,"BOS","SS","NYY",6.68
"Mookie Betts",4900,"BOS","OF","NYY",7.96
"Andrew Benintendi",3600,"BOS","OF","NYY",7.49
"Trea Turner",5400,"WAS","SS","COL",10.28
"Bryce Harper",6100,"WAS","OF","COL",12.45
"C.J. Cron",3400,"LAA","1B","OAK",5.84
"Albert Pujols",3900,"LAA","1B","OAK",6.55
"Mike Trout",5100,"LAA","OF","OAK",9.83
"Andrelton Simmons",2900,"LAA","SS","OAK",5.96
"Cameron Maybin",3500,"LAA","OF","OAK",5.87
"Martin Maldonado",2300,"LAA","C","OAK",4.22
"Danny Espinosa",2800,"LAA","2B","OAK",5.22
"Kole Calhoun",3600,"LAA","OF","OAK",4.72
"Yunel Escobar",3000,"LAA","3B","OAK",5.96
"Yonder Alonso",2600,"OAK","1B","LAA",5.39
"Ryon Healy",3100,"OAK","1B/3B","LAA",5.72
"Khris Davis",3600,"OAK","OF","LAA",8.01
"Trevor Plouffe",3200,"OAK","3B","LAA",5.3
"Matt Joyce",2300,"OAK","OF","LAA",5.39
"Jefry Marte",3200,"LAA","1B","OAK",5.35
"Adam Rosales",2200,"OAK","2B/SS","LAA",4.28
"Corey Seager",4200,"LAD","SS","SFG",7.07
"Enrique Hernandez",2400,"LAD","OF/SS","SFG",4.46
"Buster Posey",3500,"SFG","C","LAD",7.57
"Eduardo Nunez",3400,"SFG","3B","LAD",7.01
"Brandon Belt",3400,"SFG","1B","LAD",5.88
"Brandon Crawford",3100,"SFG","SS","LAD",5.56
"Christian Arroyo",2800,"SFG","SS","LAD",5.9
"Drew Stubbs",2200,"SFG","OF","LAD",5.17
"Joe Panik",3200,"SFG","2B","LAD",5.03
"Hunter Pence",3600,"SFG","OF","LAD",7.81
"Nick Hundley",2800,"SFG","C","LAD",6.06
"Justin Turner",3200,"LAD","3B","SFG",5.76
"Chase Utley",3000,"LAD","2B","SFG",5.51
"Yasiel Puig",3300,"LAD","OF","SFG",5.9
"Adrian Gonzalez",3300,"LAD","1B","SFG",6.02
"Andrew Toles",2600,"LAD","OF","SFG",5.88
"Yasmani Grandal",3000,"LAD","C","SFG",5.92
"Stephen Vogt",2900,"OAK","C","LAA",6.22
"Jed Lowrie",2600,"OAK","2B","LAA",5.53
"Gerardo Parra",4100,"COL","OF","WAS",8.68
"Mark Reynolds",4500,"COL","1B","WAS",8.76
"Carlos Gonzalez",5100,"COL","OF","WAS",10.06
"Trevor Story",5200,"COL","SS","WAS",8.55
"Tony Wolters",3200,"COL","C","WAS",7.21
"Erick Aybar",2800,"SDP","SS","ARI",4.93
"Manuel Margot",3700,"SDP","OF","ARI",6.54
"Nolan Arenado",5600,"COL","3B","WAS",11.41
"DJ LeMahieu",4900,"COL","2B","WAS",8.48
"Daniel Murphy",5300,"WAS","2B","COL",10.99
"Ryan Zimmerman",4900,"WAS","1B","COL",9.03
"Anthony Rendon",4800,"WAS","3B","COL",8.26
"Jayson Werth",4600,"WAS","OF","COL",8.5
"Charlie Blackmon",5600,"COL","OF","WAS",11.86
"Matt Wieters",4100,"WAS","C","COL",7.16
"Wil Myers",4800,"SDP","1B","ARI",8.67
"Yangervis Solarte",3800,"SDP","2B","ARI",6.72
"Brandon Drury",3400,"ARI","2B","SDP",5.65
"Yasmany Tomas",3800,"ARI","OF","SDP",7.69
"Jake Lamb",3900,"ARI","3B","SDP",9.16
"David Peralta",4100,"ARI","OF","SDP",8.41
"Chris Herrmann",3100,"ARI","C/OF","SDP",5.87
"Jaff Decker",2000,"OAK","OF","LAA",5.59
"Nick Ahmed",2400,"ARI","SS","SDP",4.76
"Paul Goldschmidt",5000,"ARI","1B","SDP",9.84
"Chris Owings",3400,"ARI","OF/SS","SDP",6.3
"Ryan Schimpf",3900,"SDP","3B","ARI",6.13
"Austin Hedges",3000,"SDP","C","ARI",5.96
"Hunter Renfroe",3600,"SDP","OF","ARI",6.43
"Jabari Blash",2600,"SDP","OF","ARI",5.48
"A.J. Pollock",4200,"ARI","OF","SDP",8.9
"Jeff Mathis",2200,"ARI","C","SDP",3.91
"Mike Zunino",2800,"SEA","C","DET",5.31
"Guillermo Heredia",2600,"SEA","OF","DET",5.7
"Brian McCann",4100,"HOU","C","CLE",7.06
"Alex Bregman",4700,"HOU","3B/SS","CLE",6.31
"Carlos Beltran",4500,"HOU","OF","CLE",6.6
"Yulieski Gurriel",4000,"HOU","1B","CLE",5.77
"Norichika Aoki",4200,"HOU","OF","CLE",4.93
"Carlos Santana",4900,"CLE","1B/OF","HOU",6.3
"Abraham Almonte",3700,"CLE","OF","HOU",4.02
"Carlos Correa",5400,"HOU","SS","CLE",7.15
"Jose Altuve",5400,"HOU","2B","CLE",9.01
"Geovany Soto",2500,"CHW","C","KCR",5.31
"Matt Davidson",3500,"CHW","3B","KCR",5.58
"Avisail Garcia",3400,"CHW","OF","KCR",5.88
"Leury Garcia",2700,"CHW","OF","KCR",4.18
"Evan Gattis",4600,"HOU","C","CLE",5.82
"Josh Reddick",4300,"HOU","OF","CLE",7.01
"George Springer",5200,"HOU","OF","CLE",8.56
"Francisco Lindor",4900,"CLE","SS","HOU",6.09
"Michael Brantley",5100,"CLE","OF","HOU",6.35
"Addison Russell",3300,"CHC","SS","PIT",6.56
"Ben Zobrist",3700,"CHC","2B/OF","PIT",6.41
"Anthony Rizzo",4800,"CHC","1B","PIT",9.23
"Jason Heyward",3000,"CHC","OF","PIT",6.32
"Willson Contreras",3300,"CHC","C","PIT",6.08
"Jose Osuna",2700,"PIT","1B/OF","CHC",4.87
"Javier Baez",3400,"CHC","2B","PIT",5.44
"Kris Bryant",4700,"CHC","3B","PIT",8.36
"Kyle Schwarber",4200,"CHC","OF","PIT",7.73
"Jose Ramirez",4400,"CLE","2B/3B","HOU",6.02
"Edwin Encarnacion",5000,"CLE","1B","HOU",6.02
