"Name","Salary","Team","Position","OppTeam","Projections"
"Brad Miller",3700,"TBR","SS","TOR",6.54
"Evan Longoria",4100,"TBR","3B","TOR",6.4
"Steve Souza",3600,"TBR","OF","TOR",5.65
"Logan Morrison",3300,"TBR","1B","TOR",5.59
"Tim Beckham",3000,"TBR","2B/SS","TOR",4.45
"Kevin Kiermaier",3500,"TBR","OF","TOR",6.32
"Corey Dickerson",3400,"TBR","OF","TOR",5.99
"Marcell Ozuna",3700,"MIA","OF","WAS",6.58
"Justin Bour",3300,"MIA","1B","WAS",4.33
"Derek Dietrich",3200,"MIA","2B/3B","WAS",4.07
"Adeiny Hechavarria",2700,"MIA","3B/SS","WAS",5.4
"Tyler Moore",3100,"MIA","1B/OF","WAS",4.64
"Mallex Smith",3800,"TBR","OF","TOR",4.71
"Derek Norris",2500,"TBR","C","TOR",4.73
"Kevin Pillar",3200,"TOR","OF","TBR",5.46
"Steve Pearce",3200,"TOR","1B/2B","TBR",6.03
"Justin Smoak",2900,"TOR","1B","TBR",4.44
"Kurt Suzuki",2400,"ATL","C","NYM",3.96
"Ender Inciarte",3600,"ATL","OF","NYM",5.87
"Russell Martin",3400,"TOR","C","TBR",5.56
"Troy Tulowitzki",3700,"TOR","SS","TBR",6.14
"Devon Travis",3600,"TOR","2B","TBR",6.41
"Josh Donaldson",4600,"TOR","3B","TBR",8.52
"Jose Bautista",4300,"TOR","OF","TBR",7.22
"Kendrys Morales",3600,"TOR","1B","TBR",6.41
"Giancarlo Stanton",4700,"MIA","OF","WAS",8.36
"Christian Yelich",4400,"MIA","OF","WAS",5.95
"Khris Davis",3900,"OAK","OF","LAA",7.36
"Ryon Healy",3400,"OAK","1B/3B","LAA",6.48
"Stephen Vogt",3200,"OAK","1B/C","LAA",4.28
"Jed Lowrie",2800,"OAK","2B","LAA",6.01
"Trevor Plouffe",3500,"OAK","3B","LAA",6.26
"Matt Joyce",2400,"OAK","OF","LAA",3.53
"Rajai Davis",3700,"OAK","OF","LAA",6.78
"Cameron Maybin",3500,"LAA","OF","OAK",5.96
"Andrelton Simmons",3000,"LAA","SS","OAK",5.16
"Danny Espinosa",2900,"LAA","2B/SS","OAK",5.17
"Martin Maldonado",2200,"LAA","C","OAK",4.11
