"Name","Salary","Team","Position","OppTeam","Projections"
"Starlin Castro",4300,"NYY","2B","KCR",7.32
"Matt Holliday",4100,"NYY","1B","KCR",7.22
"Chase Headley",3500,"NYY","3B","KCR",6.53
"Jacoby Ellsbury",3900,"NYY","OF","KCR",5.7
"Aaron Judge",5100,"NYY","OF","KCR",8.06
"Brett Gardner",4700,"NYY","OF","KCR",5.7
"Aaron Hicks",3900,"NYY","OF","KCR",5.71
"Mike Moustakas",3700,"KCR","3B","NYY",5.51
"Jorge Bonifacio",3300,"KCR","OF","NYY",4.85
"Brandon Moss",3700,"KCR","OF","NYY",5.06
"Jorge Soler",3700,"KCR","OF","NYY",5.44
"Gary Sanchez",4800,"NYY","C","KCR",7.44
"Ronald Torreyes",2400,"NYY","3B/SS","KCR",4.64
"Xander Bogaerts",4200,"BOS","SS","OAK",7.22
"Mitch Moreland",3600,"BOS","1B","OAK",7.3
"Jackie Bradley",3700,"BOS","OF","OAK",6.87
"Sandy Leon",2900,"BOS","C","OAK",5.43
"Josh Rutledge",2300,"BOS","3B","OAK",5.88
"Hanley Ramirez",4100,"BOS","1B","OAK",7.06
"Mookie Betts",5300,"BOS","OF","OAK",8.87
"Didi Gregorius",3600,"NYY","SS","KCR",5.89
"Chris Carter",4000,"NYY","1B","KCR",5.56
"Dustin Pedroia",3800,"BOS","2B","OAK",7.06
"Andrew Benintendi",4300,"BOS","OF","OAK",9.1
"Whit Merrifield",3600,"KCR","2B","NYY",5.45
"Alcides Escobar",2800,"KCR","SS","NYY",5.31
"Kurt Suzuki",2800,"ATL","C","TOR",4.65
"Ender Inciarte",4100,"ATL","OF","TOR",6.12
"Jace Peterson",3300,"ATL","2B/OF","TOR",5.51
"Devon Travis",3800,"TOR","2B","ATL",5.54
"Kevin Pillar",4400,"TOR","OF","ATL",7.17
"Matt Kemp",4600,"ATL","OF","TOR",7.45
"Tyler Flowers",3500,"ATL","C","TOR",5.49
"Manuel Pina",3100,"MIL","C","SDP",5.17
"Dansby Swanson",3400,"ATL","SS","TOR",5.23
"Nick Markakis",4000,"ATL","OF","TOR",6.09
"Brandon Phillips",3600,"ATL","2B","TOR",5.56
"Darwin Barney",3300,"TOR","2B/3B","ATL",4.56
"Jose Bautista",4500,"TOR","OF","ATL",7.44
"Lorenzo Cain",4200,"KCR","OF","NYY",6.65
"Alex Gordon",3200,"KCR","OF","NYY",4.92
"Eric Hosmer",3900,"KCR","1B","NYY",5.89
"Salvador Perez",3700,"KCR","C","NYY",6.63
"Cheslor Cuthbert",3400,"KCR","3B","NYY",5.09
"Ryan Goins",3200,"TOR","SS","ATL",5.78
"Ezequiel Carrera",3300,"TOR","OF","ATL",5.95
"Kendrys Morales",4100,"TOR","1B","ATL",7.1
"Luke Maile",2400,"TOR","C","ATL",4.63
"Justin Smoak",3900,"TOR","1B","ATL",6.62
"Chris Coghlan",2700,"TOR","3B","ATL",4.58
"Chris Young",3000,"BOS","OF","OAK",5.88
"Deven Marrero",2300,"BOS","3B","OAK",4.68
"Melky Cabrera",3600,"CHW","OF","SEA",7.51
"Todd Frazier",4000,"CHW","3B","SEA",8.29
"Leury Garcia",3400,"CHW","OF","SEA",6.43
"Omar Narvaez",2400,"CHW","C","SEA",5.27
"Tyler Saladino",3200,"CHW","2B/SS","SEA",6.14
"Jose Abreu",4400,"CHW","1B","SEA",8.14
"Avisail Garcia",3800,"CHW","OF","SEA",7.69
"Derek Dietrich",3200,"MIA","3B","LAD",5.62
"Ichiro Suzuki",2800,"MIA","OF","LAD",3.8
"J.T. Riddle",2300,"MIA","SS","LAD",4.71
"Tyler Moore",2800,"MIA","1B","LAD",4.48
"Matt Davidson",3200,"CHW","3B","SEA",6.33
"Carlos Sanchez",3000,"CHW","2B","SEA",5.41
"Guillermo Heredia",3100,"SEA","OF","CHW",6.18
"Jean Segura",4800,"SEA","SS","CHW",8.02
"Benjamin Gamel",3900,"SEA","OF","CHW",6.82
"Tuffy Gosewisch",2700,"SEA","C","CHW",4.92
"Timothy Anderson",3500,"CHW","SS","SEA",5.71
"Carlos Ruiz",2800,"SEA","C","CHW",4.69
"Danny Valencia",3700,"SEA","1B","CHW",6.13
"Jarrod Dyson",3600,"SEA","OF","CHW",6.86
"Nelson Cruz",5000,"SEA","OF","CHW",9.94
"Kyle Seager",4200,"SEA","3B","CHW",8.68
"Taylor Motter",3600,"SEA","2B/SS","CHW",5.63
"Marcell Ozuna",4000,"MIA","OF","LAD",7.2
"Justin Bour",3900,"MIA","1B","LAD",5.03
"Yonder Alonso",4200,"OAK","1B","BOS",8.41
"Adam Rosales",2700,"OAK","SS","BOS",5.37
"Rajai Davis",3700,"OAK","OF","BOS",6.98
"Stephen Vogt",3300,"OAK","C","BOS",6.6
"Mark Canha",3200,"OAK","OF","BOS",5.07
"Trevor Plouffe",3600,"OAK","3B","BOS",5.38
"Chad Pinder",2200,"OAK","2B/SS","BOS",5.06
"Ryon Healy",3700,"OAK","1B/3B","BOS",7.09
"Matt Joyce",3700,"OAK","OF","BOS",6.83
"Jed Lowrie",3600,"OAK","2B","BOS",6.52
"Khris Davis",4000,"OAK","OF","BOS",8.34
"Christian Vazquez",2300,"BOS","C","OAK",4.5
"Chase Utley",3400,"LAD","1B/2B","MIA",5.77
"Dee Gordon",3700,"MIA","2B","LAD",5.79
"Joc Pederson",3700,"LAD","OF","MIA",7.34
"J.T. Realmuto",3600,"MIA","C","LAD",5.9
"Christian Yelich",4000,"MIA","OF","LAD",6.05
"Giancarlo Stanton",4400,"MIA","OF","LAD",7.52
"Christopher Taylor",3700,"LAD","2B","MIA",5.53
