"Name","Salary","Team","Position","OppTeam","Projections"
"Hernan Perez",3900,"MIL","3B/OF","TOR",6.13
"Domingo Santana",3800,"MIL","OF","TOR",6.27
"Eric Thames",4800,"MIL","1B","TOR",10.44
"Keon Broxton",4100,"MIL","OF","TOR",5.34
"Jett Bandy",3200,"MIL","C","TOR",5.09
"Manuel Pina",3200,"MIL","C","TOR",5.63
"Eric Sogard",3400,"MIL","2B","TOR",6.51
"Orlando Arcia",3200,"MIL","SS","TOR",4.61
"Jonathan Villar",4300,"MIL","2B","TOR",8.11
"Travis Shaw",4400,"MIL","3B","TOR",8.12
"Jordy Mercer",2700,"PIT","SS","ATL",5.44
"Josh Harrison",4000,"PIT","2B/3B","ATL",6.86
"Francisco Cervelli",3100,"PIT","C","ATL",5.77
"Adam Frazier",3800,"PIT","2B/OF","ATL",7.9
"John Jaso",3000,"PIT","1B/OF","ATL",5.92
"Matt Adams",3200,"ATL","OF","PIT",5.33
"David Freese",3200,"PIT","3B","ATL",5.85
"Devon Travis",4500,"TOR","2B","MIL",6.41
"Darwin Barney",2400,"TOR","2B/3B","MIL",5.25
"Nick Castellanos",3500,"DET","3B","HOU",5.91
"Andrew Romine",2900,"DET","2B/OF","HOU",4.34
"Russell Martin",3700,"TOR","C","MIL",4.78
"Justin Upton",3700,"DET","OF","HOU",6.04
"Tyler Collins",3000,"DET","OF","HOU",5.23
"Jose Iglesias",2400,"DET","SS","HOU",4.25
"J.D. Martinez",5000,"DET","OF","HOU",6.26
"Alex Avila",3400,"DET","1B/C","HOU",4.83
"Ryan Braun",4800,"MIL","OF","TOR",8.89
"Kevin Pillar",4300,"TOR","OF","MIL",6.87
"Luke Maile",2500,"TOR","C","MIL",5.16
"Kendrys Morales",4000,"TOR","1B","MIL",7.23
"Jose Bautista",4600,"TOR","OF","MIL",7.67
"Justin Smoak",4600,"TOR","1B","MIL",7.12
"Chris Coghlan",2800,"TOR","3B","MIL",4.87
"Ryan Goins",2300,"TOR","SS","MIL",5.83
"Ezequiel Carrera",3100,"TOR","OF","MIL",6.31
"Josh Bell",3900,"PIT","1B","ATL",7.75
"Andrew McCutchen",3900,"PIT","OF","ATL",7.6
"T.J. Rivera",3200,"NYM","1B/3B","SDP",6.23
"Neil Walker",3800,"NYM","2B","SDP",7.32
"Curtis Granderson",3700,"NYM","OF","SDP",6.78
"Jay Bruce",4600,"NYM","1B/OF","SDP",9.21
"Lucas Duda",3400,"NYM","1B","SDP",6.2
"Manuel Margot",2800,"SDP","OF","NYM",7.02
"Jose Reyes",4000,"NYM","3B/SS","SDP",6.62
"Rene Rivera",2500,"NYM","C","SDP",5.28
"Michael Conforto",4800,"NYM","OF","SDP",8.86
"Daniel Robertson",2600,"CLE","OF","CIN",4.84
"Edwin Encarnacion",4400,"CLE","1B","CIN",9.46
"Michael Brantley",4900,"CLE","OF","CIN",6.18
"Francisco Lindor",4600,"CLE","SS","CIN",10.12
"Jose Ramirez",4200,"CLE","2B/3B","CIN",9.47
"Yan Gomes",3700,"CLE","C","CIN",5.6
"Lonnie Chisenhall",3800,"CLE","OF","CIN",5.48
"Jason Kipnis",4400,"CLE","2B","CIN",6.06
"Wil Myers",4000,"SDP","1B","NYM",8.97
"Yangervis Solarte",2700,"SDP","2B","NYM",7.02
"Ender Inciarte",3900,"ATL","OF","PIT",6.12
"Matt Kemp",4600,"ATL","OF","PIT",7.6
"Tyler Flowers",3400,"ATL","C","PIT",5.67
"Kurt Suzuki",3000,"ATL","C","PIT",4.41
"Jace Peterson",2800,"ATL","2B/OF","PIT",6.03
"Jose Osuna",2800,"PIT","OF","ATL",5.74
"Rio Ruiz",2700,"ATL","3B","PIT",4.86
"Danny Santana",3000,"ATL","2B/OF","PIT",4.41
"Brandon Phillips",3900,"ATL","2B","PIT",5.65
"Nick Markakis",3500,"ATL","OF","PIT",6.57
"Austin Hedges",2500,"SDP","C","NYM",6.21
"Hunter Renfroe",3000,"SDP","OF","NYM",6.31
"Ryan Schimpf",3200,"SDP","3B","NYM",7.09
"Erick Aybar",2300,"SDP","SS","NYM",5.35
"Cory Spangenberg",2700,"SDP","3B/OF","NYM",6.5
"Dansby Swanson",3600,"ATL","SS","PIT",5.37
"Matthew Szczur",2700,"SDP","OF","NYM",5.81
"James McCann",2800,"DET","C","HOU",4.23
"Ian Kinsler",4000,"DET","2B","HOU",5.53
"Chad Pinder",2700,"OAK","2B/SS","MIA",5.21
"Khris Davis",4200,"OAK","OF","MIA",8.25
"Jed Lowrie",3700,"OAK","2B","MIA",6.47
"Trevor Plouffe",3400,"OAK","3B","MIA",6.01
"Adam Rosales",2200,"OAK","SS","MIA",5.58
"Stephen Vogt",3100,"OAK","C","MIA",6.26
"Rajai Davis",3600,"OAK","OF","MIA",7
"Yonder Alonso",3900,"OAK","1B","MIA",7.55
"Matt Joyce",3400,"OAK","OF","MIA",6.54
"Ryon Healy",3300,"OAK","1B/3B","MIA",6.51
"Marcell Ozuna",3500,"MIA","OF","OAK",7.13
"Justin Bour",4000,"MIA","1B","OAK",6.22
"Giancarlo Stanton",4100,"MIA","OF","OAK",7.61
"Derek Dietrich",3000,"MIA","3B","OAK",6.87
"Ichiro Suzuki",2500,"MIA","OF","OAK",4.64
"Tyler Moore",2500,"MIA","1B/OF","OAK",5.13
"J.T. Riddle",2400,"MIA","SS","OAK",4.59
"Mark Canha",3300,"OAK","OF","MIA",6.21
"Chase Utley",3200,"LAD","1B/2B","STL",6.77
"Kolten Wong",2900,"STL","2B","LAD",4.09
"Randal Grichuk",3400,"STL","OF","LAD",4.18
"Matt Carpenter",3500,"STL","1B","LAD",4.98
"Yadier Molina",2800,"STL","C","LAD",4.52
"Thomas Pham",3100,"STL","OF","LAD",4.39
"Logan Forsythe",3700,"LAD","2B/3B","STL",6.43
"Stephen Piscotty",3500,"STL","OF","LAD",5.31
"Dexter Fowler",3800,"STL","OF","LAD",5.24
"Jedd Gyorko",3300,"STL","3B","LAD",5.07
"Aledmys Diaz",3200,"STL","SS","LAD",4.8
"Yasmani Grandal",3600,"LAD","C","STL",7.08
"Yasiel Puig",4000,"LAD","OF","STL",6.69
"Corey Seager",4700,"LAD","SS","STL",9.73
"Cody Bellinger",4400,"LAD","1B/OF","STL",7.71
"Christopher Taylor",3600,"LAD","2B","STL",6.43
"Joc Pederson",3400,"LAD","OF","STL",7.31
"Adrian Gonzalez",3400,"LAD","1B","STL",6.91
"Christian Yelich",3400,"MIA","OF","OAK",7.76
"J.T. Realmuto",3400,"MIA","C","OAK",6.14
"Victor Martinez",3500,"DET","1B","HOU",5.8
"Miguel Cabrera",4400,"DET","1B","HOU",7.01
"Norichika Aoki",3100,"HOU","OF","DET",5.76
"David Peralta",4700,"ARI","OF","CHW",10.65
"Paul Goldschmidt",5400,"ARI","1B","CHW",11.57
"Yasmany Tomas",4300,"ARI","OF","CHW",8.48
"Brandon Drury",3800,"ARI","2B","CHW",7.55
"Jake Lamb",5500,"ARI","3B","CHW",11.18
"Marwin Gonzalez",3700,"HOU","3B/OF","DET",5.91
"Yulieski Gurriel",3000,"HOU","1B","DET",6.04
"Josh Reddick",3600,"HOU","OF","DET",6.91
"George Springer",4300,"HOU","OF","DET",8.48
"Carlos Correa",4700,"HOU","SS","DET",8.14
"Jose Altuve",4900,"HOU","2B","DET",9.09
"Carlos Beltran",3600,"HOU","OF","DET",6.6
"Alex Bregman",3700,"HOU","3B","DET",5.65
"Evan Gattis",3600,"HOU","C","DET",6.34
"Chris Herrmann",3600,"ARI","C/OF","CHW",6.38
"Chris Owings",4500,"ARI","OF/SS","CHW",7.86
"Matt Davidson",3900,"CHW","1B/3B","ARI",6.05
"Tyler Saladino",3400,"CHW","2B/SS","ARI",5.98
"Omar Narvaez",2700,"CHW","C","ARI",5.32
"Carlos Sanchez",3400,"CHW","2B","ARI",5.77
"Timothy Anderson",4400,"CHW","SS","ARI",5.95
"Dee Gordon",3700,"MIA","2B","OAK",6.84
"Reymond Fuentes",3600,"ARI","OF","CHW",5.89
"Leury Garcia",3400,"CHW","OF","ARI",5.71
"Melky Cabrera",3900,"CHW","OF","ARI",7.15
"Daniel Descalso",2700,"ARI","3B/OF","CHW",5.85
"Nick Ahmed",3500,"ARI","SS","CHW",5.92
"Jeff Mathis",2400,"ARI","C","CHW",5.89
"Gregor Blanco",3200,"ARI","OF","CHW",7.92
"Avisail Garcia",4700,"CHW","OF","ARI",7.67
"Todd Frazier",4200,"CHW","3B","ARI",8.24
"Jose Abreu",4800,"CHW","1B","ARI",8.05
"Carlos Santana",4200,"CLE","1B","CIN",8.08
"Tucker Barnhart",2700,"CIN","C","CLE",4.94
"Aaron Altherr",4000,"PHI","OF","COL",7.63
"Maikel Franco",4000,"PHI","3B","COL",6.9
"Odubel Herrera",3100,"PHI","OF","COL",7.14
"Tommy Joseph",3800,"PHI","1B","COL",7.43
"Freddy Galvis",3300,"PHI","SS","COL",5.58
"Cameron Rupp",3300,"PHI","C","COL",5.62
"Michael Saunders",3500,"PHI","OF","COL",6.94
"Cesar Hernandez",3800,"PHI","2B","COL",6.86
"Daniel Nava",3300,"PHI","OF","COL",5.82
"Tony Wolters",2900,"COL","C","PHI",5.18
"Nolan Arenado",5100,"COL","3B","PHI",10.14
"DJ LeMahieu",4600,"COL","2B","PHI",7.13
"Charlie Blackmon",5300,"COL","OF","PHI",10.43
"Carlos Gonzalez",4200,"COL","OF","PHI",7.96
"Mark Reynolds",4500,"COL","1B","PHI",7.19
"Ian Desmond",4300,"COL","1B/OF","PHI",7.56
"Patrick Valaika",3600,"COL","SS","PHI",5.45
"Alex Gordon",3200,"KCR","OF","NYY",4.72
"Lorenzo Cain",3600,"KCR","OF","NYY",7.52
"Matt Holliday",3800,"NYY","1B","KCR",7.22
"Brett Gardner",4600,"NYY","OF","KCR",5.83
"Aaron Hicks",4100,"NYY","OF","KCR",5.8
"Starlin Castro",4100,"NYY","2B","KCR",7.63
"Chase Headley",3500,"NYY","3B","KCR",6.27
"Gary Sanchez",4700,"NYY","C","KCR",7.35
"Aaron Judge",4900,"NYY","OF","KCR",8.01
"Jacoby Ellsbury",3800,"NYY","OF","KCR",5.84
"Jorge Soler",3600,"KCR","OF","NYY",6.19
"Brandon Moss",3800,"KCR","OF","NYY",5.3
"Cheslor Cuthbert",3200,"KCR","3B","NYY",5.53
"Salvador Perez",3800,"KCR","C","NYY",7.3
"Eric Hosmer",3800,"KCR","1B","NYY",5.7
"Alcides Escobar",2400,"KCR","SS","NYY",5.82
"Whit Merrifield",3700,"KCR","2B","NYY",5.69
"Jorge Bonifacio",3600,"KCR","OF","NYY",5.74
"Mike Moustakas",3700,"KCR","3B","NYY",5.68
"Gerardo Parra",3600,"COL","OF","PHI",6.93
"Trea Turner",4700,"WAS","SS","SEA",9.94
"Eduardo Nunez",3600,"SFG","3B/OF","CHC",6.1
"Nick Hundley",2700,"SFG","C","CHC",4.83
"Brandon Belt",3600,"SFG","1B/OF","CHC",5.7
"Joe Panik",2700,"SFG","2B","CHC",5.94
"Buster Posey",3900,"SFG","1B/C","CHC",7.91
"Mac Williamson",2700,"SFG","OF","CHC",4.92
"Brandon Crawford",3500,"SFG","SS","CHC",6.63
"Christian Arroyo",2900,"SFG","3B/SS","CHC",6.26
